1-Wire/iButton Part Number: DS1923,,
1-Wire/iButton Registration Number: 5D0000002990D141,,
Mission in Progress?  true,,
SUTA Mission?  false,,
Waiting for Temperature Alarm?  false,,
Sample Rate:  Every 14400 second(s),,
Mission Start Time:  Fri Nov 15 01:16:01 MST 2013,,
Mission Sample Count:  701,,
Roll Over Enabled?  true(no rollover occurred),,
First Sample Timestamp:  Fri Nov 15 01:16:01 MST 2013,,
Total Mission Samples:  701,,
Total Device Samples:  7481,,
Temperature Logging:  0.5 C,,
Temperature High Alarm:  disabled,,
Temperature Low Alarm:  disabled,,
Data Logging:  0.6 %RH,,
Data High Alarm:  disabled,,
Data Low Alarm:  disabled,,
,,
Date/Time,Unit,Value
12/18/13 9:16,%RH,105.352
12/18/13 13:16,%RH,94.755
12/18/13 17:16,%RH,101.763
12/18/13 21:16,%RH,104.018
12/19/13 1:16,%RH,105.352
12/19/13 5:16,%RH,105.794
12/19/13 9:16,%RH,103.121
12/19/13 13:16,%RH,93.309
12/19/13 17:16,%RH,99.467
12/19/13 21:16,%RH,103.571
12/20/13 1:16,%RH,104.909
12/20/13 5:16,%RH,103.571
12/20/13 9:16,%RH,101.307
12/20/13 13:16,%RH,94.274
12/20/13 17:16,%RH,100.39
12/20/13 21:16,%RH,104.465
12/21/13 1:16,%RH,104.018
12/21/13 5:16,%RH,104.909
12/21/13 9:16,%RH,104.465
12/21/13 13:16,%RH,103.571
12/21/13 17:16,%RH,104.465
12/21/13 21:16,%RH,106.234
12/22/13 1:16,%RH,105.794
12/22/13 5:16,%RH,106.672
12/22/13 9:16,%RH,106.234
12/22/13 13:16,%RH,99.003
12/22/13 17:16,%RH,104.018
12/22/13 21:16,%RH,107.543
12/23/13 1:16,%RH,109.267
12/23/13 5:16,%RH,107.543
12/23/13 9:16,%RH,104.909
12/23/13 13:16,%RH,96.659
12/23/13 17:16,%RH,103.571
12/23/13 21:16,%RH,107.977
12/24/13 1:16,%RH,108.408
12/24/13 5:16,%RH,105.352
12/24/13 9:16,%RH,104.465
12/24/13 13:16,%RH,94.274
12/24/13 17:16,%RH,103.571
12/24/13 21:16,%RH,106.672
12/25/13 1:16,%RH,108.408
12/25/13 5:16,%RH,107.543
12/25/13 9:16,%RH,104.465
12/25/13 13:16,%RH,94.755
12/25/13 17:16,%RH,102.67
12/25/13 21:16,%RH,105.794
12/26/13 1:16,%RH,107.108
12/26/13 5:16,%RH,106.672
12/26/13 9:16,%RH,104.465
12/26/13 13:16,%RH,93.793
12/26/13 17:16,%RH,101.763
12/26/13 21:16,%RH,106.234
12/27/13 1:16,%RH,106.672
12/27/13 5:16,%RH,105.794
12/27/13 9:16,%RH,104.018
12/27/13 13:16,%RH,92.824
12/27/13 17:16,%RH,100.849
12/27/13 21:16,%RH,105.352
12/28/13 1:16,%RH,106.672
12/28/13 5:16,%RH,105.794
12/28/13 9:16,%RH,103.121
12/28/13 13:16,%RH,92.824
12/28/13 17:16,%RH,98.07
12/28/13 21:16,%RH,101.763
12/29/13 1:16,%RH,103.571
12/29/13 5:16,%RH,103.571
12/29/13 9:16,%RH,100.39
12/29/13 13:16,%RH,93.793
12/29/13 17:16,%RH,98.538
