H2M2_1,Port 1,Port 2,Port 3,Port 4,Port 5
10/26/2013 12:00 PM,0.313,0.296,0.322,0.268,
10/26/2013 2:00 PM,0.315,0.303,0.328,0.270,
10/26/2013 4:00 PM,0.319,0.309,0.335,0.272,
10/26/2013 6:00 PM,0.321,0.310,0.336,0.275,
10/26/2013 8:00 PM,0.321,0.305,0.331,0.277,
10/26/2013 10:00 PM,0.320,0.300,0.327,0.275,
10/27/2013 12:00 AM,0.318,0.297,0.323,0.273,
10/27/2013 2:00 AM,0.317,0.295,0.321,0.271,
10/27/2013 4:00 AM,0.316,0.293,0.319,0.270,
10/27/2013 6:00 AM,0.315,0.291,0.317,0.269,
10/27/2013 8:00 AM,0.314,0.290,0.316,0.267,
10/27/2013 10:00 AM,0.312,0.289,0.315,0.266,
10/27/2013 12:00 PM,0.310,0.291,0.320,0.265,
10/27/2013 2:00 PM,0.313,0.299,0.326,0.267,
10/27/2013 4:00 PM,0.317,0.305,0.332,0.270,
10/27/2013 6:00 PM,0.318,0.304,0.332,0.274,
10/27/2013 8:00 PM,0.317,0.300,0.329,0.275,
10/27/2013 10:00 PM,0.316,0.298,0.328,0.273,
10/28/2013 12:00 AM,0.315,0.297,0.327,0.273,
10/28/2013 2:00 AM,0.315,0.296,0.326,0.272,
10/28/2013 4:00 AM,0.314,0.294,0.324,0.271,
10/28/2013 6:00 AM,0.314,0.293,0.323,0.271,
10/28/2013 8:00 AM,0.313,0.291,0.322,0.270,
10/28/2013 10:00 AM,0.312,0.291,0.322,0.269,
10/28/2013 12:00 PM,0.313,0.292,0.324,0.268,
10/28/2013 2:00 PM,0.314,0.293,0.326,0.267,
10/28/2013 4:00 PM,0.318,0.292,0.326,0.266,
10/28/2013 6:00 PM,0.315,0.294,0.327,0.266,
10/28/2013 8:00 PM,0.315,0.292,0.322,0.266,
10/28/2013 10:00 PM,0.313,0.289,0.319,0.264,
10/29/2013 12:00 AM,0.312,0.288,0.318,0.263,
10/29/2013 2:00 AM,0.311,0.287,0.316,0.262,
10/29/2013 4:00 AM,0.310,0.285,0.315,0.261,
10/29/2013 6:00 AM,0.309,0.284,0.313,0.259,
10/29/2013 8:00 AM,0.308,0.283,0.312,0.258,
10/29/2013 10:00 AM,0.307,0.282,0.311,0.256,
10/29/2013 12:00 PM,0.306,0.283,0.314,0.255,
10/29/2013 2:00 PM,0.308,0.289,0.319,0.257,
10/29/2013 4:00 PM,0.311,0.294,0.326,0.260,
10/29/2013 6:00 PM,0.313,0.295,0.326,0.262,
10/29/2013 8:00 PM,0.313,0.291,0.320,0.264,
10/29/2013 10:00 PM,0.312,0.288,0.317,0.262,
10/30/2013 12:00 AM,0.310,0.285,0.314,0.261,
10/30/2013 2:00 AM,0.309,0.283,0.311,0.259,
10/30/2013 4:00 AM,0.307,0.281,0.309,0.258,
10/30/2013 6:00 AM,0.306,0.279,0.307,0.256,
10/30/2013 8:00 AM,0.305,0.278,0.306,0.255,
10/30/2013 10:00 AM,0.304,0.277,0.306,0.252,
10/30/2013 12:00 PM,0.302,0.278,0.310,0.250,
10/30/2013 2:00 PM,0.305,0.285,0.314,0.253,
10/30/2013 4:00 PM,0.308,0.289,0.319,0.256,
10/30/2013 6:00 PM,0.310,0.289,0.320,0.259,
10/30/2013 8:00 PM,0.310,0.287,0.317,0.259,
10/30/2013 10:00 PM,0.309,0.285,0.316,0.257,
10/31/2013 12:00 AM,0.309,0.283,0.315,0.256,
10/31/2013 2:00 AM,0.308,0.283,0.314,0.256,
10/31/2013 4:00 AM,0.308,0.282,0.313,0.255,
10/31/2013 6:00 AM,0.307,0.281,0.312,0.254,
10/31/2013 8:00 AM,0.307,0.280,0.310,0.254,
10/31/2013 10:00 AM,0.305,0.278,0.308,0.251,
10/31/2013 12:00 PM,0.303,0.278,0.311,0.251,
10/31/2013 2:00 PM,0.305,0.284,0.315,0.253,
10/31/2013 4:00 PM,0.308,0.288,0.321,0.256,
10/31/2013 6:00 PM,0.309,0.289,0.320,0.259,
10/31/2013 8:00 PM,0.309,0.286,0.318,0.259,
10/31/2013 10:00 PM,0.308,0.283,0.316,0.258,
11/1/2013 12:00 AM,0.307,0.282,0.314,0.256,
11/1/2013 2:00 AM,0.307,0.281,0.314,0.256,
11/1/2013 4:00 AM,0.306,0.280,0.313,0.255,
11/1/2013 6:00 AM,0.306,0.279,0.311,0.254,
11/1/2013 8:00 AM,0.305,0.277,0.309,0.253,
11/1/2013 10:00 AM,0.303,0.275,0.308,0.251,
11/1/2013 12:00 PM,0.302,0.276,0.312,0.250,
11/1/2013 2:00 PM,0.304,0.283,0.317,0.252,
11/1/2013 4:00 PM,0.308,0.288,0.323,0.255,
11/1/2013 6:00 PM,0.310,0.290,0.324,0.256,
11/1/2013 8:00 PM,0.311,0.286,0.319,0.260,
11/1/2013 10:00 PM,0.309,0.282,0.315,0.258,
11/2/2013 12:00 AM,0.308,0.280,0.313,0.256,
11/2/2013 2:00 AM,0.307,0.278,0.311,0.254,
11/2/2013 4:00 AM,0.306,0.277,0.309,0.253,
11/2/2013 6:00 AM,0.305,0.275,0.307,0.252,
11/2/2013 8:00 AM,0.304,0.273,0.305,0.251,
11/2/2013 10:00 AM,0.302,0.271,0.304,0.247,
11/2/2013 12:00 PM,0.300,0.271,0.308,0.245,
11/2/2013 2:00 PM,0.303,0.278,0.313,0.248,
11/2/2013 4:00 PM,0.306,0.284,0.318,0.252,
11/2/2013 6:00 PM,0.308,0.283,0.318,0.255,
11/2/2013 8:00 PM,0.308,0.281,0.315,0.256,
11/2/2013 10:00 PM,0.307,0.278,0.312,0.253,
11/3/2013 12:00 AM,0.306,0.276,0.311,0.251,
11/3/2013 2:00 AM,0.305,0.275,0.309,0.251,
11/3/2013 4:00 AM,0.304,0.273,0.308,0.249,
11/3/2013 6:00 AM,0.304,0.272,0.307,0.247,
11/3/2013 8:00 AM,0.303,0.270,0.306,0.251,
11/3/2013 10:00 AM,0.302,0.269,0.304,0.250,
11/3/2013 12:00 PM,0.301,0.268,0.305,0.245,
11/3/2013 2:00 PM,0.301,0.271,0.307,0.244,
11/3/2013 4:00 PM,0.303,0.276,0.311,0.244,
11/3/2013 6:00 PM,0.303,0.275,0.311,0.242,
11/3/2013 8:00 PM,0.303,0.273,0.307,0.244,
11/3/2013 10:00 PM,0.302,0.270,0.303,0.242,
11/4/2013 12:00 AM,0.300,0.268,0.300,0.239,
11/4/2013 2:00 AM,0.299,0.266,0.299,0.237,
11/4/2013 4:00 AM,0.299,0.265,0.298,0.235,
11/4/2013 6:00 AM,0.298,0.265,0.298,0.234,
11/4/2013 8:00 AM,0.298,0.264,0.297,0.233,
11/4/2013 10:00 AM,0.297,0.263,0.297,0.233,
11/4/2013 12:00 PM,0.294,0.260,0.299,0.231,
11/4/2013 2:00 PM,0.297,0.267,0.303,0.233,
11/4/2013 4:00 PM,0.300,0.272,0.308,0.235,
11/4/2013 6:00 PM,0.301,0.274,0.309,0.239,
11/4/2013 8:00 PM,0.302,0.271,0.306,0.240,
11/4/2013 10:00 PM,0.302,0.269,0.303,0.238,
11/5/2013 12:00 AM,0.300,0.266,0.300,0.235,
11/5/2013 2:00 AM,0.299,0.265,0.299,0.233,
11/5/2013 4:00 AM,0.299,0.264,0.298,0.232,
11/5/2013 6:00 AM,0.298,0.262,0.296,0.231,
11/5/2013 8:00 AM,0.297,0.261,0.294,0.229,
11/5/2013 10:00 AM,0.295,0.258,0.293,0.227,
11/5/2013 12:00 PM,0.293,0.256,0.296,0.225,
11/5/2013 2:00 PM,0.295,0.263,0.299,0.228,
11/5/2013 4:00 PM,0.299,0.269,0.305,0.230,
11/5/2013 6:00 PM,0.300,0.271,0.306,0.233,
11/5/2013 8:00 PM,0.301,0.269,0.303,0.236,
11/5/2013 10:00 PM,0.299,0.266,0.300,0.233,
11/6/2013 12:00 AM,0.299,0.264,0.299,0.231,
11/6/2013 2:00 AM,0.298,0.263,0.298,0.230,
11/6/2013 4:00 AM,0.298,0.262,0.298,0.229,
11/6/2013 6:00 AM,0.298,0.262,0.298,0.229,
11/6/2013 8:00 AM,0.298,0.261,0.298,0.228,
11/6/2013 10:00 AM,0.297,0.260,0.298,0.227,
11/6/2013 12:00 PM,0.296,0.260,0.300,0.226,
11/6/2013 2:00 PM,0.296,0.262,0.304,0.229,
11/6/2013 4:00 PM,0.299,0.266,0.309,0.231,
11/6/2013 6:00 PM,0.301,0.270,0.311,0.233,
11/6/2013 8:00 PM,0.302,0.269,0.307,0.237,
11/6/2013 10:00 PM,0.300,0.266,0.305,0.235,
11/7/2013 12:00 AM,0.300,0.264,0.302,0.233,
11/7/2013 2:00 AM,0.299,0.262,0.300,0.231,
11/7/2013 4:00 AM,0.298,0.261,0.299,0.229,
11/7/2013 6:00 AM,0.297,0.260,0.298,0.228,
11/7/2013 8:00 AM,0.296,0.259,0.297,0.227,
11/7/2013 10:00 AM,0.296,0.258,0.297,0.225,
11/7/2013 12:00 PM,0.294,0.255,0.300,0.225,
11/7/2013 2:00 PM,0.297,0.261,0.304,0.227,
11/7/2013 4:00 PM,0.300,0.266,0.308,0.232,
11/7/2013 6:00 PM,0.301,0.267,0.308,0.233,
11/7/2013 8:00 PM,0.302,0.266,0.307,0.233,
11/7/2013 10:00 PM,0.301,0.264,0.304,0.232,
11/8/2013 12:00 AM,0.300,0.262,0.302,0.230,
11/8/2013 2:00 AM,0.299,0.261,0.301,0.229,
11/8/2013 4:00 AM,0.298,0.260,0.300,0.226,
11/8/2013 6:00 AM,0.298,0.259,0.299,0.226,
11/8/2013 8:00 AM,0.297,0.258,0.299,0.225,
11/8/2013 10:00 AM,0.296,0.256,0.298,0.224,
11/8/2013 12:00 PM,0.295,0.256,0.301,0.222,
11/8/2013 2:00 PM,0.297,0.258,0.304,0.225,
11/8/2013 4:00 PM,0.299,0.262,0.309,0.227,
11/8/2013 6:00 PM,0.301,0.266,0.310,0.231,
11/8/2013 8:00 PM,0.301,0.265,0.307,0.232,
11/8/2013 10:00 PM,0.300,0.262,0.305,0.230,
11/9/2013 12:00 AM,0.300,0.260,0.302,0.228,
11/9/2013 2:00 AM,0.299,0.259,0.301,0.226,
11/9/2013 4:00 AM,0.298,0.257,0.299,0.225,
11/9/2013 6:00 AM,0.297,0.256,0.298,0.224,
11/9/2013 8:00 AM,0.297,0.255,0.297,0.223,
11/9/2013 10:00 AM,0.295,0.251,0.296,0.220,
11/9/2013 12:00 PM,0.293,0.248,0.298,0.219,
11/9/2013 2:00 PM,0.295,0.255,0.301,0.221,
11/9/2013 4:00 PM,0.299,0.262,0.307,0.222,
11/9/2013 6:00 PM,0.300,0.265,0.309,0.224,
11/9/2013 8:00 PM,0.301,0.263,0.305,0.230,
11/9/2013 10:00 PM,0.300,0.260,0.302,0.227,
11/10/2013 12:00 AM,0.299,0.257,0.299,0.225,
11/10/2013 2:00 AM,0.298,0.255,0.298,0.223,
11/10/2013 4:00 AM,0.297,0.253,0.296,0.222,
11/10/2013 6:00 AM,0.296,0.252,0.295,0.220,
11/10/2013 8:00 AM,0.295,0.251,0.293,0.219,
11/10/2013 10:00 AM,0.293,0.247,0.292,0.216,
11/10/2013 12:00 PM,0.290,0.243,0.294,0.213,
11/10/2013 2:00 PM,0.292,0.250,0.298,0.216,
11/10/2013 4:00 PM,0.297,0.258,0.304,0.218,
11/10/2013 6:00 PM,0.299,0.261,0.307,0.220,
11/10/2013 8:00 PM,0.299,0.261,0.303,0.225,
11/10/2013 10:00 PM,0.298,0.257,0.300,0.223,
11/11/2013 12:00 AM,0.297,0.254,0.298,0.219,
11/11/2013 2:00 AM,0.296,0.252,0.296,0.218,
11/11/2013 4:00 AM,0.295,0.251,0.294,0.217,
11/11/2013 6:00 AM,0.294,0.249,0.293,0.215,
11/11/2013 8:00 AM,0.293,0.248,0.291,0.215,
11/11/2013 10:00 AM,0.291,0.244,0.290,0.212,
11/11/2013 12:00 PM,0.289,0.240,0.292,0.209,
11/11/2013 2:00 PM,0.291,0.246,0.296,0.212,
11/11/2013 4:00 PM,0.295,0.254,0.302,0.214,
11/11/2013 6:00 PM,0.297,0.258,0.304,0.216,
11/11/2013 8:00 PM,0.298,0.258,0.302,0.221,
11/11/2013 10:00 PM,0.297,0.254,0.299,0.218,
11/12/2013 12:00 AM,0.296,0.251,0.297,0.216,
11/12/2013 2:00 AM,0.295,0.250,0.295,0.214,
11/12/2013 4:00 AM,0.294,0.248,0.294,0.212,
11/12/2013 6:00 AM,0.293,0.247,0.292,0.212,
11/12/2013 8:00 AM,0.292,0.245,0.290,0.211,
11/12/2013 10:00 AM,0.291,0.241,0.290,0.208,
11/12/2013 12:00 PM,0.289,0.237,0.292,0.207,
11/12/2013 2:00 PM,0.291,0.244,0.296,0.209,
11/12/2013 4:00 PM,0.295,0.251,0.301,0.212,
11/12/2013 6:00 PM,0.297,0.256,0.303,0.216,
11/12/2013 8:00 PM,0.297,0.254,0.300,0.216,
11/12/2013 10:00 PM,0.296,0.251,0.298,0.214,
11/13/2013 12:00 AM,0.295,0.249,0.296,0.212,
11/13/2013 2:00 AM,0.294,0.247,0.295,0.210,
11/13/2013 4:00 AM,0.294,0.246,0.294,0.209,
11/13/2013 6:00 AM,0.294,0.246,0.294,0.209,
11/13/2013 8:00 AM,0.293,0.245,0.293,0.209,
11/13/2013 10:00 AM,0.292,0.244,0.293,0.208,
11/13/2013 12:00 PM,0.292,0.243,0.294,0.207,
11/13/2013 2:00 PM,0.291,0.241,0.298,0.207,
11/13/2013 4:00 PM,0.294,0.248,0.302,0.210,
11/13/2013 6:00 PM,0.297,0.252,0.303,0.213,
11/13/2013 8:00 PM,0.297,0.251,0.301,0.213,
11/13/2013 10:00 PM,0.296,0.249,0.298,0.211,
11/14/2013 12:00 AM,0.295,0.246,0.296,0.209,
11/14/2013 2:00 AM,0.294,0.245,0.293,0.208,
11/14/2013 4:00 AM,0.292,0.243,0.291,0.206,
11/14/2013 6:00 AM,0.291,0.241,0.290,0.204,
11/14/2013 8:00 AM,0.290,0.240,0.288,0.203,
11/14/2013 10:00 AM,0.289,0.235,0.287,0.200,
11/14/2013 12:00 PM,0.287,0.231,0.289,0.199,
11/14/2013 2:00 PM,0.289,0.237,0.292,0.202,
11/14/2013 4:00 PM,0.292,0.244,0.297,0.204,
11/14/2013 6:00 PM,0.294,0.247,0.299,0.205,
11/14/2013 8:00 PM,0.295,0.247,0.297,0.209,
11/14/2013 10:00 PM,0.294,0.245,0.294,0.206,
11/15/2013 12:00 AM,0.293,0.242,0.293,0.203,
11/15/2013 2:00 AM,0.292,0.241,0.292,0.202,
11/15/2013 4:00 AM,0.291,0.240,0.291,0.202,
11/15/2013 6:00 AM,0.291,0.238,0.291,0.203,
11/15/2013 8:00 AM,0.299,0.238,0.284,0.211,
11/15/2013 10:00 AM,0.302,0.244,0.286,0.214,
11/15/2013 12:00 PM,0.299,0.246,0.291,0.215,
11/15/2013 2:00 PM,0.294,0.241,0.300,0.212,
11/15/2013 4:00 PM,0.297,0.246,0.304,0.212,
11/15/2013 6:00 PM,0.297,0.249,0.305,0.211,
11/15/2013 8:00 PM,0.297,0.248,0.300,0.212,
11/15/2013 10:00 PM,0.295,0.245,0.297,0.208,
11/16/2013 12:00 AM,0.293,0.243,0.295,0.205,
11/16/2013 2:00 AM,0.292,0.241,0.293,0.203,
11/16/2013 4:00 AM,0.291,0.240,0.293,0.202,
11/16/2013 6:00 AM,0.291,0.240,0.293,0.202,
11/16/2013 8:00 AM,0.291,0.240,0.293,0.202,
11/16/2013 10:00 AM,0.292,0.238,0.292,0.204,
11/16/2013 12:00 PM,0.295,0.238,0.290,0.212,
11/16/2013 2:00 PM,0.291,0.239,0.295,0.205,
11/16/2013 4:00 PM,0.291,0.240,0.297,0.205,
11/16/2013 6:00 PM,0.292,0.242,0.298,0.205,
11/16/2013 8:00 PM,0.292,0.242,0.296,0.205,
11/16/2013 10:00 PM,0.291,0.241,0.295,0.204,
11/17/2013 12:00 AM,0.291,0.240,0.295,0.201,
11/17/2013 2:00 AM,0.291,0.240,0.294,0.200,
11/17/2013 4:00 AM,0.291,0.240,0.293,0.199,
11/17/2013 6:00 AM,0.290,0.239,0.293,0.198,
11/17/2013 8:00 AM,0.290,0.239,0.292,0.198,
11/17/2013 10:00 AM,0.290,0.237,0.292,0.197,
11/17/2013 12:00 PM,0.288,0.233,0.294,0.198,
11/17/2013 2:00 PM,0.290,0.239,0.298,0.201,
11/17/2013 4:00 PM,0.292,0.244,0.302,0.203,
11/17/2013 6:00 PM,0.294,0.248,0.303,0.204,
11/17/2013 8:00 PM,0.294,0.248,0.299,0.206,
11/17/2013 10:00 PM,0.293,0.245,0.297,0.203,
11/18/2013 12:00 AM,0.292,0.242,0.294,0.200,
11/18/2013 2:00 AM,0.290,0.240,0.292,0.198,
11/18/2013 4:00 AM,0.290,0.239,0.291,0.196,
11/18/2013 6:00 AM,0.289,0.238,0.290,0.196,
11/18/2013 8:00 AM,0.289,0.237,0.289,0.195,
11/18/2013 10:00 AM,0.287,0.233,0.287,0.193,
11/18/2013 12:00 PM,0.285,0.228,0.289,0.193,
11/18/2013 2:00 PM,0.287,0.234,0.293,0.196,
11/18/2013 4:00 PM,0.290,0.242,0.298,0.198,
11/18/2013 6:00 PM,0.292,0.246,0.300,0.201,
11/18/2013 8:00 PM,0.293,0.245,0.297,0.202,
11/18/2013 10:00 PM,0.292,0.242,0.295,0.199,
11/19/2013 12:00 AM,0.291,0.240,0.294,0.197,
11/19/2013 2:00 AM,0.290,0.239,0.293,0.196,
11/19/2013 4:00 AM,0.290,0.239,0.293,0.196,
11/19/2013 6:00 AM,0.290,0.238,0.292,0.196,
11/19/2013 8:00 AM,0.290,0.238,0.293,0.196,
11/19/2013 10:00 AM,0.290,0.238,0.293,0.195,
11/19/2013 12:00 PM,0.289,0.237,0.294,0.196,
11/19/2013 2:00 PM,0.290,0.237,0.296,0.199,
11/19/2013 4:00 PM,0.290,0.239,0.298,0.199,
11/19/2013 6:00 PM,0.292,0.241,0.299,0.199,
11/19/2013 8:00 PM,0.292,0.242,0.298,0.201,
11/19/2013 10:00 PM,0.292,0.241,0.297,0.199,
11/20/2013 12:00 AM,0.291,0.239,0.296,0.198,
11/20/2013 2:00 AM,0.291,0.240,0.295,0.197,
11/20/2013 4:00 AM,0.290,0.238,0.294,0.196,
11/20/2013 6:00 AM,0.290,0.237,0.293,0.195,
11/20/2013 8:00 AM,0.290,0.237,0.292,0.194,
11/20/2013 10:00 AM,0.289,0.235,0.291,0.193,
11/20/2013 12:00 PM,0.287,0.233,0.293,0.194,
11/20/2013 2:00 PM,0.289,0.235,0.296,0.196,
11/20/2013 4:00 PM,0.291,0.241,0.299,0.198,
11/20/2013 6:00 PM,0.292,0.242,0.299,0.199,
11/20/2013 8:00 PM,0.297,0.243,0.297,0.206,
11/20/2013 10:00 PM,0.304,0.246,0.293,0.211,
11/21/2013 12:00 AM,0.300,0.246,0.294,0.219,
11/21/2013 2:00 AM,0.297,0.244,0.299,0.218,
11/21/2013 4:00 AM,0.297,0.242,0.297,0.215,
11/21/2013 6:00 AM,0.297,0.240,0.295,0.214,
11/21/2013 8:00 AM,0.296,0.239,0.293,0.212,
11/21/2013 10:00 AM,0.296,0.239,0.292,0.212,
11/21/2013 12:00 PM,0.295,0.238,0.291,0.212,
11/21/2013 2:00 PM,0.294,0.238,0.291,0.211,
11/21/2013 4:00 PM,0.295,0.239,0.291,0.209,
11/21/2013 6:00 PM,0.294,0.238,0.291,0.208,
11/21/2013 8:00 PM,0.294,0.238,0.290,0.207,
11/21/2013 10:00 PM,0.294,0.237,0.290,0.205,
11/22/2013 12:00 AM,0.293,0.237,0.290,0.205,
11/22/2013 2:00 AM,0.293,0.237,0.288,0.204,
11/22/2013 4:00 AM,0.293,0.236,0.286,0.204,
11/22/2013 6:00 AM,0.291,0.234,0.284,0.203,
11/22/2013 8:00 AM,0.291,0.233,0.282,0.202,
11/22/2013 10:00 AM,0.289,0.231,0.281,0.200,
11/22/2013 12:00 PM,0.288,0.229,0.283,0.199,
11/22/2013 2:00 PM,0.289,0.232,0.286,0.199,
11/22/2013 4:00 PM,0.291,0.235,0.290,0.201,
11/22/2013 6:00 PM,0.292,0.237,0.291,0.202,
11/22/2013 8:00 PM,0.293,0.237,0.290,0.202,
11/22/2013 10:00 PM,0.293,0.235,0.287,0.199,
11/23/2013 12:00 AM,0.292,0.234,0.285,0.197,
11/23/2013 2:00 AM,0.291,0.233,0.284,0.196,
11/23/2013 4:00 AM,0.291,0.232,0.283,0.196,
11/23/2013 6:00 AM,0.290,0.232,0.282,0.195,
11/23/2013 8:00 AM,0.289,0.231,0.281,0.194,
11/23/2013 10:00 AM,0.288,0.228,0.281,0.193,
11/23/2013 12:00 PM,0.286,0.225,0.283,0.192,
11/23/2013 2:00 PM,0.287,0.228,0.286,0.191,
11/23/2013 4:00 PM,0.290,0.233,0.291,0.191,
11/23/2013 6:00 PM,0.292,0.237,0.293,0.194,
11/23/2013 8:00 PM,0.294,0.238,0.292,0.198,
11/23/2013 10:00 PM,0.294,0.236,0.290,0.197,
11/24/2013 12:00 AM,0.293,0.235,0.290,0.196,
11/24/2013 2:00 AM,0.293,0.234,0.289,0.196,
11/24/2013 4:00 AM,0.293,0.233,0.289,0.195,
11/24/2013 6:00 AM,0.292,0.233,0.287,0.194,
11/24/2013 8:00 AM,0.292,0.232,0.286,0.193,
11/24/2013 10:00 AM,0.291,0.229,0.285,0.192,
11/24/2013 12:00 PM,0.288,0.222,0.286,0.190,
11/24/2013 2:00 PM,0.289,0.227,0.289,0.190,
11/24/2013 4:00 PM,0.293,0.234,0.293,0.192,
11/24/2013 6:00 PM,0.294,0.239,0.295,0.194,
11/24/2013 8:00 PM,0.295,0.239,0.291,0.199,
11/24/2013 10:00 PM,0.294,0.235,0.289,0.196,
11/25/2013 12:00 AM,0.292,0.233,0.286,0.193,
11/25/2013 2:00 AM,0.291,0.231,0.285,0.191,
11/25/2013 4:00 AM,0.290,0.230,0.283,0.190,
11/25/2013 6:00 AM,0.290,0.229,0.282,0.189,
11/25/2013 8:00 AM,0.289,0.227,0.281,0.187,
11/25/2013 10:00 AM,0.287,0.224,0.280,0.186,
11/25/2013 12:00 PM,0.285,0.218,0.282,0.186,
11/25/2013 2:00 PM,0.287,0.224,0.285,0.187,
11/25/2013 4:00 PM,0.290,0.231,0.290,0.190,
11/25/2013 6:00 PM,0.292,0.235,0.292,0.192,
11/25/2013 8:00 PM,0.294,0.237,0.289,0.196,
11/25/2013 10:00 PM,0.292,0.233,0.286,0.192,
11/26/2013 12:00 AM,0.291,0.231,0.284,0.190,
11/26/2013 2:00 AM,0.290,0.229,0.283,0.187,
11/26/2013 4:00 AM,0.290,0.227,0.281,0.186,
11/26/2013 6:00 AM,0.289,0.226,0.280,0.185,
11/26/2013 8:00 AM,0.287,0.225,0.279,0.184,
11/26/2013 10:00 AM,0.284,0.222,0.278,0.182,
11/26/2013 12:00 PM,0.282,0.215,0.280,0.184,
11/26/2013 2:00 PM,0.285,0.221,0.283,0.186,
11/26/2013 4:00 PM,0.289,0.228,0.288,0.188,
11/26/2013 6:00 PM,0.291,0.233,0.290,0.191,
11/26/2013 8:00 PM,0.292,0.234,0.288,0.194,
11/26/2013 10:00 PM,0.291,0.231,0.285,0.191,
11/27/2013 12:00 AM,0.290,0.229,0.283,0.188,
11/27/2013 2:00 AM,0.289,0.227,0.281,0.185,
11/27/2013 4:00 AM,0.288,0.225,0.280,0.183,
11/27/2013 6:00 AM,0.287,0.225,0.279,0.183,
11/27/2013 8:00 AM,0.285,0.223,0.278,0.181,
11/27/2013 10:00 AM,0.282,0.221,0.278,0.179,
11/27/2013 12:00 PM,0.281,0.215,0.279,0.183,
11/27/2013 2:00 PM,0.284,0.219,0.283,0.185,
11/27/2013 4:00 PM,0.288,0.227,0.287,0.187,
11/27/2013 6:00 PM,0.291,0.232,0.289,0.192,
11/27/2013 8:00 PM,0.292,0.232,0.287,0.192,
11/27/2013 10:00 PM,0.291,0.229,0.285,0.190,
11/28/2013 12:00 AM,0.290,0.227,0.283,0.189,
11/28/2013 2:00 AM,0.289,0.225,0.282,0.186,
11/28/2013 4:00 AM,0.288,0.225,0.281,0.185,
11/28/2013 6:00 AM,0.288,0.224,0.280,0.184,
11/28/2013 8:00 AM,0.287,0.223,0.279,0.182,
11/28/2013 10:00 AM,0.285,0.220,0.278,0.181,
11/28/2013 12:00 PM,0.283,0.214,0.279,0.183,
11/28/2013 2:00 PM,0.285,0.219,0.283,0.185,
11/28/2013 4:00 PM,0.289,0.227,0.286,0.189,
11/28/2013 6:00 PM,0.291,0.228,0.288,0.189,
11/28/2013 8:00 PM,0.292,0.230,0.286,0.191,
11/28/2013 10:00 PM,0.291,0.227,0.283,0.189,
11/29/2013 12:00 AM,0.290,0.225,0.282,0.186,
11/29/2013 2:00 AM,0.289,0.224,0.281,0.185,
11/29/2013 4:00 AM,0.288,0.223,0.280,0.184,
11/29/2013 6:00 AM,0.287,0.222,0.279,0.182,
11/29/2013 8:00 AM,0.286,0.221,0.278,0.180,
11/29/2013 10:00 AM,0.283,0.218,0.277,0.179,
11/29/2013 12:00 PM,0.282,0.212,0.278,0.182,
