H2M1_1,Port 1,Port 2,Port 3,Port 4,Port 5
10/26/2013 12:00 PM,0.219,0.329,0.309,0.308,
10/26/2013 2:00 PM,0.222,0.332,0.311,0.310,
10/26/2013 4:00 PM,0.224,0.335,0.314,0.314,
10/26/2013 6:00 PM,0.225,0.336,0.316,0.317,
10/26/2013 8:00 PM,0.228,0.332,0.316,0.316,
10/26/2013 10:00 PM,0.227,0.330,0.314,0.314,
10/27/2013 12:00 AM,0.226,0.328,0.313,0.312,
10/27/2013 2:00 AM,0.225,0.326,0.311,0.310,
10/27/2013 4:00 AM,0.224,0.325,0.310,0.308,
10/27/2013 6:00 AM,0.223,0.324,0.310,0.307,
10/27/2013 8:00 AM,0.223,0.323,0.309,0.306,
10/27/2013 10:00 AM,0.220,0.324,0.308,0.305,
10/27/2013 12:00 PM,0.216,0.327,0.307,0.305,
10/27/2013 2:00 PM,0.219,0.331,0.309,0.307,
10/27/2013 4:00 PM,0.222,0.333,0.312,0.312,
10/27/2013 6:00 PM,0.224,0.332,0.313,0.314,
10/27/2013 8:00 PM,0.224,0.331,0.313,0.314,
10/27/2013 10:00 PM,0.223,0.330,0.313,0.313,
10/28/2013 12:00 AM,0.222,0.329,0.312,0.312,
10/28/2013 2:00 AM,0.222,0.329,0.312,0.311,
10/28/2013 4:00 AM,0.221,0.328,0.311,0.310,
10/28/2013 6:00 AM,0.221,0.327,0.310,0.310,
10/28/2013 8:00 AM,0.220,0.327,0.310,0.309,
10/28/2013 10:00 AM,0.219,0.327,0.310,0.308,
10/28/2013 12:00 PM,0.219,0.327,0.311,0.309,
10/28/2013 2:00 PM,0.224,0.327,0.312,0.308,
10/28/2013 4:00 PM,0.229,0.326,0.313,0.307,
10/28/2013 6:00 PM,0.224,0.326,0.313,0.308,
10/28/2013 8:00 PM,0.225,0.323,0.312,0.307,
10/28/2013 10:00 PM,0.223,0.322,0.311,0.305,
10/29/2013 12:00 AM,0.222,0.321,0.310,0.304,
10/29/2013 2:00 AM,0.222,0.320,0.309,0.302,
10/29/2013 4:00 AM,0.221,0.319,0.308,0.301,
10/29/2013 6:00 AM,0.220,0.318,0.308,0.300,
10/29/2013 8:00 AM,0.220,0.318,0.307,0.299,
10/29/2013 10:00 AM,0.218,0.318,0.306,0.298,
10/29/2013 12:00 PM,0.217,0.320,0.306,0.298,
10/29/2013 2:00 PM,0.218,0.323,0.308,0.300,
10/29/2013 4:00 PM,0.219,0.324,0.310,0.303,
10/29/2013 6:00 PM,0.222,0.325,0.311,0.306,
10/29/2013 8:00 PM,0.222,0.322,0.310,0.304,
10/29/2013 10:00 PM,0.221,0.320,0.309,0.302,
10/30/2013 12:00 AM,0.222,0.318,0.308,0.300,
10/30/2013 2:00 AM,0.221,0.317,0.306,0.298,
10/30/2013 4:00 AM,0.221,0.316,0.305,0.297,
10/30/2013 6:00 AM,0.220,0.315,0.305,0.295,
10/30/2013 8:00 AM,0.220,0.314,0.304,0.294,
10/30/2013 10:00 AM,0.216,0.315,0.303,0.293,
10/30/2013 12:00 PM,0.212,0.317,0.304,0.293,
10/30/2013 2:00 PM,0.214,0.320,0.306,0.296,
10/30/2013 4:00 PM,0.217,0.321,0.307,0.299,
10/30/2013 6:00 PM,0.219,0.321,0.308,0.300,
10/30/2013 8:00 PM,0.219,0.319,0.308,0.300,
10/30/2013 10:00 PM,0.218,0.318,0.307,0.299,
10/31/2013 12:00 AM,0.217,0.318,0.306,0.299,
10/31/2013 2:00 AM,0.217,0.317,0.306,0.298,
10/31/2013 4:00 AM,0.216,0.316,0.305,0.297,
10/31/2013 6:00 AM,0.216,0.316,0.305,0.296,
10/31/2013 8:00 AM,0.216,0.315,0.304,0.295,
10/31/2013 10:00 AM,0.214,0.315,0.303,0.294,
10/31/2013 12:00 PM,0.212,0.317,0.303,0.294,
10/31/2013 2:00 PM,0.213,0.320,0.305,0.295,
10/31/2013 4:00 PM,0.215,0.321,0.307,0.299,
10/31/2013 6:00 PM,0.218,0.321,0.308,0.301,
10/31/2013 8:00 PM,0.218,0.319,0.308,0.300,
10/31/2013 10:00 PM,0.217,0.318,0.307,0.299,
11/1/2013 12:00 AM,0.216,0.317,0.306,0.298,
11/1/2013 2:00 AM,0.215,0.317,0.306,0.297,
11/1/2013 4:00 AM,0.216,0.316,0.305,0.296,
11/1/2013 6:00 AM,0.215,0.315,0.304,0.295,
11/1/2013 8:00 AM,0.215,0.314,0.304,0.294,
11/1/2013 10:00 AM,0.212,0.315,0.303,0.293,
11/1/2013 12:00 PM,0.210,0.317,0.302,0.292,
11/1/2013 2:00 PM,0.212,0.320,0.304,0.294,
11/1/2013 4:00 PM,0.213,0.321,0.307,0.298,
11/1/2013 6:00 PM,0.214,0.322,0.308,0.300,
11/1/2013 8:00 PM,0.216,0.318,0.307,0.299,
11/1/2013 10:00 PM,0.215,0.317,0.306,0.297,
11/2/2013 12:00 AM,0.214,0.315,0.305,0.295,
11/2/2013 2:00 AM,0.213,0.314,0.304,0.294,
11/2/2013 4:00 AM,0.213,0.313,0.303,0.292,
11/2/2013 6:00 AM,0.213,0.312,0.302,0.290,
11/2/2013 8:00 AM,0.212,0.311,0.301,0.289,
11/2/2013 10:00 AM,0.209,0.311,0.300,0.288,
11/2/2013 12:00 PM,0.206,0.314,0.299,0.287,
11/2/2013 2:00 PM,0.209,0.317,0.301,0.290,
11/2/2013 4:00 PM,0.211,0.318,0.304,0.294,
11/2/2013 6:00 PM,0.213,0.318,0.305,0.296,
11/2/2013 8:00 PM,0.214,0.316,0.305,0.295,
11/2/2013 10:00 PM,0.212,0.314,0.303,0.293,
11/3/2013 12:00 AM,0.212,0.313,0.302,0.292,
11/3/2013 2:00 AM,0.211,0.313,0.302,0.290,
11/3/2013 4:00 AM,0.211,0.312,0.301,0.290,
11/3/2013 6:00 AM,0.210,0.312,0.300,0.289,
11/3/2013 8:00 AM,0.212,0.312,0.299,0.286,
11/3/2013 10:00 AM,0.211,0.310,0.300,0.286,
11/3/2013 12:00 PM,0.207,0.311,0.300,0.286,
11/3/2013 2:00 PM,0.207,0.312,0.300,0.286,
11/3/2013 4:00 PM,0.208,0.313,0.301,0.290,
11/3/2013 6:00 PM,0.209,0.314,0.302,0.291,
11/3/2013 8:00 PM,0.209,0.310,0.301,0.290,
11/3/2013 10:00 PM,0.208,0.308,0.300,0.287,
11/4/2013 12:00 AM,0.206,0.307,0.299,0.285,
11/4/2013 2:00 AM,0.206,0.306,0.298,0.284,
11/4/2013 4:00 AM,0.205,0.305,0.298,0.283,
11/4/2013 6:00 AM,0.205,0.305,0.297,0.282,
11/4/2013 8:00 AM,0.204,0.305,0.297,0.282,
11/4/2013 10:00 AM,0.203,0.305,0.296,0.281,
11/4/2013 12:00 PM,0.199,0.307,0.295,0.280,
11/4/2013 2:00 PM,0.202,0.309,0.297,0.281,
11/4/2013 4:00 PM,0.203,0.310,0.299,0.284,
11/4/2013 6:00 PM,0.206,0.311,0.300,0.288,
11/4/2013 8:00 PM,0.207,0.309,0.299,0.287,
11/4/2013 10:00 PM,0.207,0.307,0.299,0.286,
11/5/2013 12:00 AM,0.205,0.305,0.298,0.283,
11/5/2013 2:00 AM,0.204,0.305,0.297,0.282,
11/5/2013 4:00 AM,0.204,0.304,0.296,0.282,
11/5/2013 6:00 AM,0.204,0.303,0.295,0.280,
11/5/2013 8:00 AM,0.203,0.302,0.295,0.279,
11/5/2013 10:00 AM,0.201,0.303,0.294,0.278,
11/5/2013 12:00 PM,0.197,0.305,0.293,0.277,
11/5/2013 2:00 PM,0.199,0.307,0.294,0.278,
11/5/2013 4:00 PM,0.202,0.308,0.297,0.282,
11/5/2013 6:00 PM,0.203,0.309,0.299,0.285,
11/5/2013 8:00 PM,0.205,0.306,0.298,0.284,
11/5/2013 10:00 PM,0.204,0.305,0.297,0.282,
11/6/2013 12:00 AM,0.203,0.304,0.296,0.281,
11/6/2013 2:00 AM,0.202,0.304,0.296,0.280,
11/6/2013 4:00 AM,0.202,0.304,0.296,0.280,
11/6/2013 6:00 AM,0.202,0.304,0.295,0.279,
11/6/2013 8:00 AM,0.202,0.303,0.295,0.279,
11/6/2013 10:00 AM,0.200,0.304,0.295,0.278,
11/6/2013 12:00 PM,0.200,0.305,0.294,0.278,
11/6/2013 2:00 PM,0.200,0.308,0.295,0.280,
11/6/2013 4:00 PM,0.201,0.309,0.297,0.282,
11/6/2013 6:00 PM,0.203,0.311,0.299,0.285,
11/6/2013 8:00 PM,0.205,0.308,0.299,0.286,
11/6/2013 10:00 PM,0.204,0.307,0.298,0.284,
11/7/2013 12:00 AM,0.203,0.305,0.297,0.283,
11/7/2013 2:00 AM,0.203,0.304,0.296,0.281,
11/7/2013 4:00 AM,0.201,0.303,0.295,0.279,
11/7/2013 6:00 AM,0.201,0.303,0.295,0.279,
11/7/2013 8:00 AM,0.200,0.302,0.294,0.278,
11/7/2013 10:00 AM,0.199,0.303,0.294,0.277,
11/7/2013 12:00 PM,0.196,0.305,0.293,0.277,
11/7/2013 2:00 PM,0.199,0.308,0.295,0.279,
11/7/2013 4:00 PM,0.202,0.308,0.297,0.283,
11/7/2013 6:00 PM,0.203,0.308,0.298,0.284,
11/7/2013 8:00 PM,0.203,0.307,0.298,0.284,
11/7/2013 10:00 PM,0.203,0.306,0.297,0.283,
11/8/2013 12:00 AM,0.202,0.305,0.296,0.282,
11/8/2013 2:00 AM,0.201,0.304,0.296,0.281,
11/8/2013 4:00 AM,0.200,0.303,0.295,0.279,
11/8/2013 6:00 AM,0.199,0.303,0.295,0.279,
11/8/2013 8:00 AM,0.199,0.303,0.294,0.278,
11/8/2013 10:00 AM,0.198,0.302,0.293,0.277,
11/8/2013 12:00 PM,0.196,0.304,0.293,0.277,
11/8/2013 2:00 PM,0.198,0.306,0.294,0.278,
11/8/2013 4:00 PM,0.198,0.308,0.295,0.281,
11/8/2013 6:00 PM,0.201,0.308,0.297,0.284,
11/8/2013 8:00 PM,0.202,0.306,0.298,0.284,
11/8/2013 10:00 PM,0.201,0.304,0.297,0.283,
11/9/2013 12:00 AM,0.199,0.303,0.296,0.281,
11/9/2013 2:00 AM,0.198,0.302,0.295,0.280,
11/9/2013 4:00 AM,0.198,0.302,0.294,0.278,
11/9/2013 6:00 AM,0.197,0.301,0.294,0.277,
11/9/2013 8:00 AM,0.198,0.300,0.293,0.277,
11/9/2013 10:00 AM,0.195,0.300,0.292,0.275,
11/9/2013 12:00 PM,0.192,0.302,0.290,0.274,
11/9/2013 2:00 PM,0.195,0.305,0.292,0.275,
11/9/2013 4:00 PM,0.197,0.306,0.295,0.279,
11/9/2013 6:00 PM,0.199,0.307,0.297,0.282,
11/9/2013 8:00 PM,0.201,0.304,0.297,0.282,
11/9/2013 10:00 PM,0.201,0.302,0.296,0.280,
11/10/2013 12:00 AM,0.199,0.301,0.295,0.278,
11/10/2013 2:00 AM,0.198,0.300,0.293,0.276,
11/10/2013 4:00 AM,0.197,0.299,0.293,0.275,
11/10/2013 6:00 AM,0.196,0.298,0.292,0.274,
11/10/2013 8:00 AM,0.196,0.298,0.291,0.273,
11/10/2013 10:00 AM,0.193,0.297,0.290,0.271,
11/10/2013 12:00 PM,0.190,0.299,0.289,0.270,
11/10/2013 2:00 PM,0.192,0.302,0.290,0.271,
11/10/2013 4:00 PM,0.194,0.303,0.293,0.276,
11/10/2013 6:00 PM,0.196,0.304,0.296,0.279,
11/10/2013 8:00 PM,0.198,0.301,0.296,0.280,
11/10/2013 10:00 PM,0.198,0.299,0.294,0.277,
11/11/2013 12:00 AM,0.196,0.298,0.293,0.276,
11/11/2013 2:00 AM,0.195,0.297,0.292,0.274,
11/11/2013 4:00 AM,0.195,0.296,0.291,0.272,
11/11/2013 6:00 AM,0.195,0.296,0.290,0.271,
11/11/2013 8:00 AM,0.195,0.294,0.290,0.270,
11/11/2013 10:00 AM,0.191,0.294,0.289,0.269,
11/11/2013 12:00 PM,0.187,0.296,0.288,0.267,
11/11/2013 2:00 PM,0.190,0.299,0.289,0.268,
11/11/2013 4:00 PM,0.192,0.300,0.291,0.272,
11/11/2013 6:00 PM,0.195,0.302,0.294,0.277,
11/11/2013 8:00 PM,0.196,0.299,0.295,0.277,
11/11/2013 10:00 PM,0.195,0.298,0.293,0.275,
11/12/2013 12:00 AM,0.194,0.296,0.292,0.273,
11/12/2013 2:00 AM,0.193,0.295,0.291,0.272,
11/12/2013 4:00 AM,0.193,0.295,0.290,0.271,
11/12/2013 6:00 AM,0.193,0.294,0.290,0.270,
11/12/2013 8:00 AM,0.193,0.293,0.289,0.268,
11/12/2013 10:00 AM,0.189,0.293,0.288,0.267,
11/12/2013 12:00 PM,0.186,0.295,0.287,0.266,
11/12/2013 2:00 PM,0.189,0.298,0.289,0.267,
11/12/2013 4:00 PM,0.191,0.299,0.291,0.271,
11/12/2013 6:00 PM,0.193,0.299,0.293,0.275,
11/12/2013 8:00 PM,0.194,0.297,0.293,0.275,
11/12/2013 10:00 PM,0.193,0.295,0.292,0.273,
11/13/2013 12:00 AM,0.192,0.294,0.291,0.271,
11/13/2013 2:00 AM,0.191,0.294,0.290,0.270,
11/13/2013 4:00 AM,0.190,0.294,0.290,0.270,
11/13/2013 6:00 AM,0.190,0.293,0.290,0.269,
11/13/2013 8:00 AM,0.190,0.293,0.290,0.269,
11/13/2013 10:00 AM,0.189,0.293,0.289,0.268,
11/13/2013 12:00 PM,0.188,0.293,0.289,0.268,
11/13/2013 2:00 PM,0.187,0.296,0.289,0.267,
11/13/2013 4:00 PM,0.190,0.298,0.290,0.271,
11/13/2013 6:00 PM,0.193,0.298,0.292,0.274,
11/13/2013 8:00 PM,0.193,0.296,0.292,0.274,
11/13/2013 10:00 PM,0.192,0.294,0.291,0.272,
11/14/2013 12:00 AM,0.191,0.293,0.290,0.271,
11/14/2013 2:00 AM,0.191,0.292,0.290,0.269,
11/14/2013 4:00 AM,0.190,0.291,0.288,0.267,
11/14/2013 6:00 AM,0.189,0.290,0.288,0.266,
11/14/2013 8:00 AM,0.189,0.290,0.287,0.265,
11/14/2013 10:00 AM,0.185,0.289,0.286,0.263,
11/14/2013 12:00 PM,0.182,0.290,0.285,0.261,
11/14/2013 2:00 PM,0.184,0.292,0.286,0.262,
11/14/2013 4:00 PM,0.186,0.294,0.289,0.266,
11/14/2013 6:00 PM,0.188,0.295,0.291,0.270,
11/14/2013 8:00 PM,0.189,0.293,0.291,0.270,
11/14/2013 10:00 PM,0.188,0.291,0.290,0.268,
11/15/2013 12:00 AM,0.187,0.290,0.289,0.267,
11/15/2013 2:00 AM,0.186,0.290,0.288,0.266,
11/15/2013 4:00 AM,0.186,0.290,0.288,0.265,
11/15/2013 6:00 AM,0.187,0.290,0.287,0.265,
11/15/2013 8:00 AM,0.198,0.287,0.287,0.262,
11/15/2013 10:00 AM,0.205,0.283,0.291,0.262,
11/15/2013 12:00 PM,0.211,0.285,0.290,0.263,
11/15/2013 2:00 PM,0.205,0.289,0.294,0.265,
11/15/2013 4:00 PM,0.203,0.291,0.297,0.269,
11/15/2013 6:00 PM,0.203,0.292,0.297,0.272,
11/15/2013 8:00 PM,0.203,0.290,0.296,0.271,
11/15/2013 10:00 PM,0.201,0.288,0.294,0.268,
11/16/2013 12:00 AM,0.199,0.287,0.293,0.266,
11/16/2013 2:00 AM,0.197,0.287,0.292,0.265,
11/16/2013 4:00 AM,0.196,0.286,0.292,0.264,
11/16/2013 6:00 AM,0.196,0.286,0.291,0.263,
11/16/2013 8:00 AM,0.196,0.286,0.291,0.263,
11/16/2013 10:00 AM,0.199,0.286,0.290,0.261,
11/16/2013 12:00 PM,0.202,0.286,0.290,0.260,
11/16/2013 2:00 PM,0.198,0.286,0.291,0.262,
11/16/2013 4:00 PM,0.198,0.288,0.292,0.264,
11/16/2013 6:00 PM,0.198,0.290,0.293,0.265,
11/16/2013 8:00 PM,0.198,0.289,0.292,0.266,
11/16/2013 10:00 PM,0.197,0.288,0.291,0.265,
11/17/2013 12:00 AM,0.196,0.287,0.291,0.265,
11/17/2013 2:00 AM,0.196,0.287,0.290,0.264,
11/17/2013 4:00 AM,0.195,0.286,0.290,0.263,
11/17/2013 6:00 AM,0.195,0.286,0.290,0.263,
11/17/2013 8:00 AM,0.195,0.286,0.289,0.262,
11/17/2013 10:00 AM,0.194,0.286,0.289,0.262,
11/17/2013 12:00 PM,0.191,0.288,0.289,0.261,
11/17/2013 2:00 PM,0.192,0.290,0.290,0.263,
11/17/2013 4:00 PM,0.194,0.292,0.291,0.266,
11/17/2013 6:00 PM,0.195,0.293,0.293,0.270,
11/17/2013 8:00 PM,0.195,0.290,0.293,0.270,
11/17/2013 10:00 PM,0.194,0.289,0.292,0.267,
11/18/2013 12:00 AM,0.193,0.287,0.290,0.266,
11/18/2013 2:00 AM,0.192,0.286,0.290,0.264,
11/18/2013 4:00 AM,0.192,0.285,0.289,0.262,
11/18/2013 6:00 AM,0.192,0.285,0.289,0.261,
11/18/2013 8:00 AM,0.190,0.284,0.288,0.261,
11/18/2013 10:00 AM,0.187,0.284,0.286,0.259,
11/18/2013 12:00 PM,0.185,0.284,0.286,0.257,
11/18/2013 2:00 PM,0.187,0.287,0.287,0.258,
11/18/2013 4:00 PM,0.190,0.289,0.289,0.263,
11/18/2013 6:00 PM,0.191,0.290,0.291,0.267,
11/18/2013 8:00 PM,0.193,0.288,0.290,0.267,
11/18/2013 10:00 PM,0.192,0.287,0.290,0.265,
11/19/2013 12:00 AM,0.191,0.286,0.289,0.263,
11/19/2013 2:00 AM,0.190,0.285,0.288,0.262,
11/19/2013 4:00 AM,0.190,0.285,0.288,0.262,
11/19/2013 6:00 AM,0.189,0.285,0.288,0.261,
11/19/2013 8:00 AM,0.189,0.285,0.288,0.262,
11/19/2013 10:00 AM,0.189,0.285,0.288,0.261,
11/19/2013 12:00 PM,0.188,0.285,0.288,0.261,
11/19/2013 2:00 PM,0.189,0.286,0.288,0.262,
11/19/2013 4:00 PM,0.189,0.288,0.289,0.263,
11/19/2013 6:00 PM,0.190,0.289,0.290,0.265,
11/19/2013 8:00 PM,0.191,0.288,0.290,0.266,
11/19/2013 10:00 PM,0.191,0.287,0.289,0.265,
11/20/2013 12:00 AM,0.190,0.286,0.288,0.264,
11/20/2013 2:00 AM,0.190,0.286,0.288,0.263,
11/20/2013 4:00 AM,0.190,0.285,0.288,0.263,
11/20/2013 6:00 AM,0.189,0.285,0.287,0.262,
11/20/2013 8:00 AM,0.189,0.284,0.287,0.261,
11/20/2013 10:00 AM,0.187,0.284,0.286,0.260,
11/20/2013 12:00 PM,0.185,0.284,0.286,0.260,
11/20/2013 2:00 PM,0.186,0.287,0.287,0.261,
11/20/2013 4:00 PM,0.189,0.288,0.289,0.264,
11/20/2013 6:00 PM,0.189,0.288,0.289,0.265,
11/20/2013 8:00 PM,0.195,0.286,0.289,0.264,
11/20/2013 10:00 PM,0.205,0.283,0.291,0.262,
11/21/2013 12:00 AM,0.208,0.283,0.294,0.265,
11/21/2013 2:00 AM,0.199,0.284,0.295,0.265,
11/21/2013 4:00 AM,0.196,0.284,0.294,0.264,
11/21/2013 6:00 AM,0.193,0.283,0.293,0.262,
11/21/2013 8:00 AM,0.190,0.283,0.291,0.261,
11/21/2013 10:00 AM,0.184,0.283,0.290,0.261,
11/21/2013 12:00 PM,0.175,0.283,0.289,0.259,
11/21/2013 2:00 PM,0.174,0.283,0.289,0.258,
11/21/2013 4:00 PM,0.177,0.283,0.289,0.258,
11/21/2013 6:00 PM,0.176,0.283,0.288,0.258,
11/21/2013 8:00 PM,0.175,0.283,0.287,0.258,
11/21/2013 10:00 PM,0.175,0.283,0.287,0.257,
11/22/2013 12:00 AM,0.175,0.283,0.287,0.257,
11/22/2013 2:00 AM,0.172,0.282,0.286,0.257,
11/22/2013 4:00 AM,0.166,0.281,0.284,0.256,
11/22/2013 6:00 AM,0.162,0.280,0.283,0.254,
11/22/2013 8:00 AM,0.161,0.278,0.282,0.252,
11/22/2013 10:00 AM,0.159,0.277,0.280,0.251,
11/22/2013 12:00 PM,0.162,0.277,0.279,0.250,
11/22/2013 2:00 PM,0.168,0.281,0.283,0.251,
11/22/2013 4:00 PM,0.168,0.283,0.284,0.253,
11/22/2013 6:00 PM,0.172,0.283,0.286,0.256,
11/22/2013 8:00 PM,0.171,0.282,0.286,0.258,
11/22/2013 10:00 PM,0.169,0.281,0.285,0.257,
11/23/2013 12:00 AM,0.166,0.279,0.284,0.256,
11/23/2013 2:00 AM,0.165,0.278,0.283,0.255,
11/23/2013 4:00 AM,0.164,0.277,0.282,0.254,
11/23/2013 6:00 AM,0.162,0.276,0.281,0.252,
11/23/2013 8:00 AM,0.161,0.275,0.280,0.251,
11/23/2013 10:00 AM,0.160,0.274,0.278,0.251,
11/23/2013 12:00 PM,0.163,0.276,0.278,0.249,
11/23/2013 2:00 PM,0.169,0.280,0.280,0.250,
11/23/2013 4:00 PM,0.172,0.282,0.282,0.252,
11/23/2013 6:00 PM,0.173,0.283,0.284,0.256,
11/23/2013 8:00 PM,0.174,0.283,0.284,0.258,
11/23/2013 10:00 PM,0.172,0.282,0.284,0.257,
11/24/2013 12:00 AM,0.170,0.281,0.284,0.256,
11/24/2013 2:00 AM,0.170,0.280,0.283,0.256,
11/24/2013 4:00 AM,0.170,0.280,0.283,0.256,
11/24/2013 6:00 AM,0.170,0.280,0.283,0.255,
11/24/2013 8:00 AM,0.170,0.279,0.283,0.254,
11/24/2013 10:00 AM,0.169,0.279,0.282,0.253,
11/24/2013 12:00 PM,0.168,0.280,0.280,0.250,
11/24/2013 2:00 PM,0.170,0.282,0.280,0.250,
11/24/2013 4:00 PM,0.172,0.283,0.283,0.254,
11/24/2013 6:00 PM,0.173,0.284,0.285,0.258,
11/24/2013 8:00 PM,0.174,0.282,0.285,0.259,
11/24/2013 10:00 PM,0.172,0.280,0.284,0.257,
11/25/2013 12:00 AM,0.171,0.279,0.283,0.255,
11/25/2013 2:00 AM,0.169,0.278,0.283,0.253,
11/25/2013 4:00 AM,0.168,0.277,0.282,0.252,
11/25/2013 6:00 AM,0.166,0.276,0.281,0.251,
11/25/2013 8:00 AM,0.166,0.274,0.279,0.250,
11/25/2013 10:00 AM,0.164,0.273,0.278,0.248,
11/25/2013 12:00 PM,0.162,0.276,0.277,0.245,
11/25/2013 2:00 PM,0.166,0.279,0.279,0.246,
11/25/2013 4:00 PM,0.168,0.280,0.282,0.250,
11/25/2013 6:00 PM,0.169,0.282,0.284,0.255,
11/25/2013 8:00 PM,0.174,0.280,0.283,0.256,
11/25/2013 10:00 PM,0.173,0.278,0.283,0.254,
11/26/2013 12:00 AM,0.173,0.277,0.282,0.252,
11/26/2013 2:00 AM,0.173,0.276,0.281,0.251,
11/26/2013 4:00 AM,0.170,0.274,0.280,0.250,
11/26/2013 6:00 AM,0.168,0.273,0.279,0.249,
11/26/2013 8:00 AM,0.167,0.272,0.277,0.247,
11/26/2013 10:00 AM,0.163,0.270,0.275,0.245,
11/26/2013 12:00 PM,0.161,0.271,0.273,0.242,
11/26/2013 2:00 PM,0.165,0.277,0.277,0.243,
11/26/2013 4:00 PM,0.166,0.279,0.280,0.247,
11/26/2013 6:00 PM,0.169,0.280,0.282,0.253,
11/26/2013 8:00 PM,0.173,0.279,0.282,0.254,
11/26/2013 10:00 PM,0.172,0.277,0.281,0.252,
11/27/2013 12:00 AM,0.172,0.276,0.280,0.251,
11/27/2013 2:00 AM,0.172,0.274,0.279,0.249,
11/27/2013 4:00 AM,0.170,0.272,0.277,0.248,
11/27/2013 6:00 AM,0.169,0.271,0.277,0.247,
11/27/2013 8:00 AM,0.168,0.270,0.275,0.246,
11/27/2013 10:00 AM,0.165,0.266,0.272,0.244,
11/27/2013 12:00 PM,0.161,0.267,0.271,0.241,
11/27/2013 2:00 PM,0.165,0.275,0.275,0.242,
11/27/2013 4:00 PM,0.168,0.278,0.278,0.246,
11/27/2013 6:00 PM,0.170,0.279,0.280,0.251,
11/27/2013 8:00 PM,0.170,0.278,0.281,0.252,
11/27/2013 10:00 PM,0.170,0.277,0.280,0.251,
11/28/2013 12:00 AM,0.170,0.276,0.279,0.250,
11/28/2013 2:00 AM,0.170,0.275,0.278,0.248,
11/28/2013 4:00 AM,0.169,0.273,0.278,0.248,
11/28/2013 6:00 AM,0.170,0.272,0.277,0.247,
11/28/2013 8:00 AM,0.170,0.271,0.276,0.246,
11/28/2013 10:00 AM,0.166,0.269,0.274,0.245,
11/28/2013 12:00 PM,0.162,0.269,0.272,0.242,
11/28/2013 2:00 PM,0.165,0.276,0.275,0.242,
11/28/2013 4:00 PM,0.168,0.277,0.278,0.247,
11/28/2013 6:00 PM,0.169,0.278,0.279,0.250,
11/28/2013 8:00 PM,0.172,0.277,0.280,0.252,
11/28/2013 10:00 PM,0.171,0.276,0.279,0.250,
11/29/2013 12:00 AM,0.171,0.276,0.278,0.249,
11/29/2013 2:00 AM,0.170,0.274,0.277,0.248,
11/29/2013 4:00 AM,0.170,0.272,0.277,0.247,
11/29/2013 6:00 AM,0.171,0.271,0.276,0.246,
11/29/2013 8:00 AM,0.169,0.270,0.274,0.245,
11/29/2013 10:00 AM,0.165,0.267,0.271,0.243,
11/29/2013 12:00 PM,0.161,0.267,0.269,0.240,
