H1M2_2,Port 1,Port 2,Port 3,Port 4,Port 5
6/26/2013 10:00 AM,0.168,0.074,0.117,0.104,
6/26/2013 12:00 PM,0.172,0.080,0.123,0.106,
6/26/2013 2:00 PM,0.175,0.085,0.128,0.110,
6/26/2013 4:00 PM,0.179,0.088,0.132,0.113,
6/26/2013 6:00 PM,0.180,0.086,0.134,0.115,
6/26/2013 8:00 PM,0.179,0.085,0.133,0.113,
6/26/2013 10:00 PM,0.177,0.078,0.127,0.109,
6/27/2013 12:00 AM,0.175,0.074,0.122,0.106,
6/27/2013 2:00 AM,0.173,0.072,0.120,0.104,
6/27/2013 4:00 AM,0.172,0.070,0.117,0.103,
6/27/2013 6:00 AM,0.170,0.069,0.115,0.102,
6/27/2013 8:00 AM,0.169,0.068,0.115,0.102,
6/27/2013 10:00 AM,0.169,0.074,0.118,0.105,
6/27/2013 12:00 PM,0.172,0.081,0.124,0.107,
6/27/2013 2:00 PM,0.176,0.086,0.129,0.113,
6/27/2013 4:00 PM,0.180,0.089,0.134,0.115,
6/27/2013 6:00 PM,0.181,0.087,0.135,0.117,
6/27/2013 8:00 PM,0.179,0.086,0.133,0.115,
6/27/2013 10:00 PM,0.178,0.079,0.127,0.111,
6/28/2013 12:00 AM,0.175,0.074,0.122,0.108,
6/28/2013 2:00 AM,0.173,0.072,0.119,0.106,
6/28/2013 4:00 AM,0.172,0.071,0.117,0.105,
6/28/2013 6:00 AM,0.170,0.069,0.115,0.104,
6/28/2013 8:00 AM,0.169,0.069,0.115,0.103,
6/28/2013 10:00 AM,0.169,0.075,0.119,0.107,
6/28/2013 12:00 PM,0.172,0.081,0.124,0.109,
6/28/2013 2:00 PM,0.176,0.086,0.129,0.113,
6/28/2013 4:00 PM,0.179,0.089,0.134,0.116,
6/28/2013 6:00 PM,0.180,0.088,0.135,0.117,
6/28/2013 8:00 PM,0.179,0.084,0.132,0.115,
6/28/2013 10:00 PM,0.177,0.078,0.126,0.111,
6/29/2013 12:00 AM,0.175,0.074,0.121,0.108,
6/29/2013 2:00 AM,0.173,0.073,0.118,0.106,
6/29/2013 4:00 AM,0.172,0.069,0.115,0.105,
6/29/2013 6:00 AM,0.170,0.067,0.111,0.104,
6/29/2013 8:00 AM,0.168,0.068,0.112,0.103,
6/29/2013 10:00 AM,0.169,0.075,0.117,0.107,
6/29/2013 12:00 PM,0.172,0.082,0.122,0.110,
6/29/2013 2:00 PM,0.176,0.087,0.128,0.113,
6/29/2013 4:00 PM,0.180,0.089,0.132,0.115,
6/29/2013 6:00 PM,0.181,0.087,0.133,0.116,
6/29/2013 8:00 PM,0.179,0.085,0.131,0.115,
6/29/2013 10:00 PM,0.177,0.078,0.124,0.110,
6/30/2013 12:00 AM,0.175,0.074,0.120,0.107,
6/30/2013 2:00 AM,0.173,0.074,0.118,0.105,
6/30/2013 4:00 AM,0.172,0.071,0.115,0.105,
6/30/2013 6:00 AM,0.170,0.069,0.113,0.103,
6/30/2013 8:00 AM,0.169,0.069,0.113,0.103,
6/30/2013 10:00 AM,0.169,0.074,0.115,0.107,
6/30/2013 12:00 PM,0.172,0.081,0.121,0.109,
6/30/2013 2:00 PM,0.175,0.086,0.126,0.113,
6/30/2013 4:00 PM,0.178,0.089,0.130,0.116,
6/30/2013 6:00 PM,0.179,0.086,0.132,0.118,
6/30/2013 8:00 PM,0.177,0.085,0.130,0.117,
6/30/2013 10:00 PM,0.175,0.078,0.123,0.112,
7/1/2013 12:00 AM,0.173,0.073,0.117,0.107,
7/1/2013 2:00 AM,0.171,0.069,0.113,0.105,
7/1/2013 4:00 AM,0.169,0.066,0.109,0.103,
7/1/2013 6:00 AM,0.166,0.064,0.106,0.102,
7/1/2013 8:00 AM,0.165,0.064,0.107,0.102,
7/1/2013 10:00 AM,0.166,0.072,0.113,0.107,
7/1/2013 12:00 PM,0.170,0.080,0.119,0.110,
7/1/2013 2:00 PM,0.174,0.086,0.124,0.114,
7/1/2013 4:00 PM,0.178,0.088,0.128,0.117,
7/1/2013 6:00 PM,0.178,0.086,0.130,0.117,
7/1/2013 8:00 PM,0.176,0.082,0.128,0.115,
7/1/2013 10:00 PM,0.174,0.076,0.121,0.111,
7/2/2013 12:00 AM,0.171,0.072,0.115,0.107,
7/2/2013 2:00 AM,0.170,0.071,0.115,0.107,
7/2/2013 4:00 AM,0.169,0.069,0.113,0.107,
7/2/2013 6:00 AM,0.167,0.067,0.110,0.105,
7/2/2013 8:00 AM,0.165,0.066,0.109,0.104,
7/2/2013 10:00 AM,0.166,0.073,0.113,0.109,
7/2/2013 12:00 PM,0.169,0.078,0.118,0.112,
7/2/2013 2:00 PM,0.173,0.083,0.123,0.116,
7/2/2013 4:00 PM,0.176,0.086,0.128,0.118,
7/2/2013 6:00 PM,0.177,0.085,0.128,0.120,
7/2/2013 8:00 PM,0.174,0.082,0.126,0.116,
7/2/2013 10:00 PM,0.173,0.076,0.121,0.111,
7/3/2013 12:00 AM,0.171,0.073,0.117,0.109,
7/3/2013 2:00 AM,0.169,0.070,0.115,0.107,
7/3/2013 4:00 AM,0.168,0.069,0.113,0.107,
7/3/2013 6:00 AM,0.166,0.067,0.110,0.105,
7/3/2013 8:00 AM,0.165,0.067,0.110,0.105,
7/3/2013 10:00 AM,0.166,0.071,0.112,0.108,
7/3/2013 12:00 PM,0.169,0.078,0.117,0.112,
7/3/2013 2:00 PM,0.172,0.082,0.122,0.116,
7/3/2013 4:00 PM,0.175,0.085,0.126,0.119,
7/3/2013 6:00 PM,0.176,0.084,0.128,0.120,
7/3/2013 8:00 PM,0.174,0.080,0.125,0.116,
7/3/2013 10:00 PM,0.173,0.075,0.121,0.113,
7/4/2013 12:00 AM,0.170,0.073,0.117,0.110,
7/4/2013 2:00 AM,0.169,0.067,0.127,0.122,
7/4/2013 4:00 AM,0.172,0.069,0.139,0.127,
7/4/2013 6:00 AM,0.173,0.074,0.132,0.122,
7/4/2013 8:00 AM,0.172,0.072,0.128,0.119,
7/4/2013 10:00 AM,0.171,0.075,0.127,0.118,
7/4/2013 12:00 PM,0.172,0.079,0.128,0.118,
7/4/2013 2:00 PM,0.175,0.084,0.132,0.122,
7/4/2013 4:00 PM,0.178,0.087,0.136,0.122,
7/4/2013 6:00 PM,0.178,0.085,0.135,0.122,
7/4/2013 8:00 PM,0.175,0.082,0.131,0.120,
7/4/2013 10:00 PM,0.174,0.077,0.126,0.116,
7/5/2013 12:00 AM,0.172,0.073,0.121,0.113,
7/5/2013 2:00 AM,0.166,0.056,0.138,0.126,
7/5/2013 4:00 AM,0.173,0.055,0.147,0.132,
7/5/2013 6:00 AM,0.180,0.071,0.133,0.114,
7/5/2013 8:00 AM,0.180,0.071,0.128,0.113,
7/5/2013 10:00 AM,0.179,0.074,0.128,0.114,
7/5/2013 12:00 PM,0.182,0.080,0.130,0.115,
7/5/2013 2:00 PM,0.184,0.085,0.134,0.118,
7/5/2013 4:00 PM,0.186,0.088,0.138,0.120,
7/5/2013 6:00 PM,0.186,0.083,0.137,0.117,
7/5/2013 8:00 PM,0.183,0.079,0.135,0.115,
7/5/2013 10:00 PM,0.179,0.074,0.128,0.113,
7/6/2013 12:00 AM,0.177,0.072,0.124,0.111,
7/6/2013 2:00 AM,0.175,0.070,0.121,0.110,
7/6/2013 4:00 AM,0.173,0.069,0.120,0.110,
7/6/2013 6:00 AM,0.172,0.069,0.119,0.109,
7/6/2013 8:00 AM,0.171,0.069,0.118,0.109,
7/6/2013 10:00 AM,0.172,0.074,0.121,0.113,
7/6/2013 12:00 PM,0.174,0.079,0.124,0.114,
7/6/2013 2:00 PM,0.177,0.083,0.129,0.117,
7/6/2013 4:00 PM,0.180,0.087,0.134,0.120,
7/6/2013 6:00 PM,0.181,0.084,0.132,0.119,
7/6/2013 8:00 PM,0.180,0.080,0.127,0.117,
7/6/2013 10:00 PM,0.179,0.076,0.118,0.117,
7/7/2013 12:00 AM,0.177,0.074,0.114,0.115,
7/7/2013 2:00 AM,0.175,0.072,0.112,0.115,
7/7/2013 4:00 AM,0.174,0.069,0.109,0.115,
7/7/2013 6:00 AM,0.172,0.068,0.107,0.115,
7/7/2013 8:00 AM,0.171,0.068,0.107,0.114,
7/7/2013 10:00 AM,0.172,0.074,0.111,0.117,
7/7/2013 12:00 PM,0.174,0.082,0.116,0.120,
7/7/2013 2:00 PM,0.179,0.086,0.122,0.122,
7/7/2013 4:00 PM,0.182,0.088,0.126,0.123,
7/7/2013 6:00 PM,0.193,0.085,0.122,0.118,
7/7/2013 8:00 PM,0.191,0.085,0.122,0.116,
7/7/2013 10:00 PM,0.189,0.082,0.119,0.115,
7/8/2013 12:00 AM,0.184,0.079,0.117,0.115,
7/8/2013 2:00 AM,0.183,0.078,0.115,0.114,
7/8/2013 4:00 AM,0.182,0.077,0.113,0.113,
7/8/2013 6:00 AM,0.180,0.074,0.111,0.113,
7/8/2013 8:00 AM,0.179,0.074,0.110,0.112,
7/8/2013 10:00 AM,0.178,0.081,0.114,0.115,
7/8/2013 12:00 PM,0.181,0.088,0.118,0.116,
7/8/2013 2:00 PM,0.185,0.093,0.123,0.120,
7/8/2013 4:00 PM,0.188,0.095,0.128,0.121,
7/8/2013 6:00 PM,0.190,0.093,0.130,0.122,
7/8/2013 8:00 PM,0.188,0.091,0.128,0.121,
7/8/2013 10:00 PM,0.186,0.085,0.123,0.119,
7/9/2013 12:00 AM,0.183,0.080,0.117,0.116,
7/9/2013 2:00 AM,0.181,0.077,0.114,0.114,
7/9/2013 4:00 AM,0.178,0.077,0.113,0.113,
7/9/2013 6:00 AM,0.178,0.075,0.111,0.113,
7/9/2013 8:00 AM,0.176,0.074,0.110,0.112,
7/9/2013 10:00 AM,0.176,0.081,0.114,0.114,
7/9/2013 12:00 PM,0.179,0.088,0.119,0.116,
7/9/2013 2:00 PM,0.183,0.093,0.124,0.120,
7/9/2013 4:00 PM,0.186,0.096,0.129,0.122,
7/9/2013 6:00 PM,0.189,0.093,0.130,0.123,
7/9/2013 8:00 PM,0.186,0.092,0.129,0.122,
7/9/2013 10:00 PM,0.184,0.084,0.122,0.119,
7/10/2013 12:00 AM,0.182,0.078,0.116,0.115,
7/10/2013 2:00 AM,0.178,0.077,0.114,0.114,
7/10/2013 4:00 AM,0.177,0.074,0.110,0.112,
7/10/2013 6:00 AM,0.174,0.070,0.106,0.110,
7/10/2013 8:00 AM,0.173,0.071,0.106,0.110,
7/10/2013 10:00 AM,0.173,0.079,0.111,0.113,
7/10/2013 12:00 PM,0.177,0.087,0.116,0.115,
7/10/2013 2:00 PM,0.182,0.092,0.122,0.119,
7/10/2013 4:00 PM,0.185,0.094,0.127,0.121,
7/10/2013 6:00 PM,0.187,0.092,0.128,0.122,
7/10/2013 8:00 PM,0.184,0.089,0.127,0.122,
7/10/2013 10:00 PM,0.182,0.083,0.120,0.117,
7/11/2013 12:00 AM,0.179,0.078,0.115,0.115,
7/11/2013 2:00 AM,0.176,0.075,0.111,0.112,
7/11/2013 4:00 AM,0.174,0.074,0.109,0.111,
7/11/2013 6:00 AM,0.173,0.073,0.108,0.110,
7/11/2013 8:00 AM,0.172,0.072,0.107,0.110,
7/11/2013 10:00 AM,0.172,0.074,0.108,0.110,
7/11/2013 12:00 PM,0.172,0.078,0.111,0.112,
7/11/2013 2:00 PM,0.175,0.085,0.117,0.115,
7/11/2013 4:00 PM,0.184,0.084,0.120,0.115,
7/11/2013 6:00 PM,0.188,0.082,0.119,0.110,
7/11/2013 8:00 PM,0.187,0.079,0.116,0.110,
7/11/2013 10:00 PM,0.185,0.076,0.113,0.109,
7/12/2013 12:00 AM,0.183,0.073,0.110,0.108,
7/12/2013 2:00 AM,0.182,0.072,0.107,0.107,
7/12/2013 4:00 AM,0.180,0.071,0.107,0.107,
7/12/2013 6:00 AM,0.179,0.069,0.105,0.107,
7/12/2013 8:00 AM,0.178,0.069,0.105,0.107,
7/12/2013 10:00 AM,0.177,0.074,0.107,0.108,
7/12/2013 12:00 PM,0.179,0.082,0.112,0.110,
7/12/2013 2:00 PM,0.183,0.083,0.114,0.113,
7/12/2013 4:00 PM,0.184,0.086,0.119,0.115,
7/12/2013 6:00 PM,0.185,0.086,0.122,0.117,
7/12/2013 8:00 PM,0.184,0.085,0.120,0.116,
7/12/2013 10:00 PM,0.183,0.079,0.116,0.113,
7/13/2013 12:00 AM,0.181,0.076,0.113,0.110,
7/13/2013 2:00 AM,0.180,0.074,0.110,0.108,
7/13/2013 4:00 AM,0.178,0.073,0.109,0.107,
7/13/2013 6:00 AM,0.178,0.072,0.107,0.107,
7/13/2013 8:00 AM,0.177,0.072,0.107,0.107,
7/13/2013 10:00 AM,0.176,0.077,0.110,0.110,
7/13/2013 12:00 PM,0.179,0.084,0.114,0.112,
7/13/2013 2:00 PM,0.182,0.086,0.117,0.114,
