H1M1_2,Port 1,Port 2,Port 3,Port 4,Port 5
5/4/2013 6:00 AM,0.136,0.100,0.284,0.110,
5/4/2013 8:00 AM,0.136,0.102,0.283,0.110,
5/4/2013 10:00 AM,0.136,0.105,0.281,0.113,
5/4/2013 12:00 PM,0.136,0.107,0.281,0.116,
5/4/2013 2:00 PM,0.136,0.110,0.283,0.121,
5/4/2013 4:00 PM,0.136,0.112,0.286,0.123,
5/4/2013 6:00 PM,0.136,0.110,0.290,0.122,
5/4/2013 8:00 PM,0.136,0.106,0.290,0.118,
5/4/2013 10:00 PM,0.135,0.103,0.290,0.114,
5/5/2013 12:00 AM,0.134,0.102,0.287,0.113,
5/5/2013 2:00 AM,0.134,0.101,0.286,0.112,
5/5/2013 4:00 AM,0.134,0.101,0.285,0.111,
5/5/2013 6:00 AM,0.134,0.101,0.284,0.110,
5/5/2013 8:00 AM,0.134,0.101,0.284,0.110,
5/5/2013 10:00 AM,0.133,0.102,0.283,0.111,
5/5/2013 12:00 PM,0.133,0.105,0.281,0.115,
5/5/2013 2:00 PM,0.134,0.107,0.283,0.118,
5/5/2013 4:00 PM,0.134,0.110,0.285,0.121,
5/5/2013 6:00 PM,0.134,0.108,0.287,0.121,
5/5/2013 8:00 PM,0.134,0.105,0.290,0.118,
5/5/2013 10:00 PM,0.133,0.100,0.290,0.113,
5/6/2013 12:00 AM,0.132,0.099,0.287,0.110,
5/6/2013 2:00 AM,0.132,0.099,0.285,0.109,
5/6/2013 4:00 AM,0.132,0.098,0.284,0.108,
5/6/2013 6:00 AM,0.131,0.098,0.283,0.107,
5/6/2013 8:00 AM,0.131,0.097,0.283,0.107,
5/6/2013 10:00 AM,0.131,0.099,0.281,0.109,
5/6/2013 12:00 PM,0.131,0.102,0.279,0.114,
5/6/2013 2:00 PM,0.131,0.103,0.283,0.115,
5/6/2013 4:00 PM,0.131,0.104,0.283,0.116,
5/6/2013 6:00 PM,0.131,0.103,0.285,0.116,
5/6/2013 8:00 PM,0.130,0.100,0.286,0.113,
5/6/2013 10:00 PM,0.130,0.098,0.286,0.110,
5/7/2013 12:00 AM,0.129,0.096,0.284,0.109,
5/7/2013 2:00 AM,0.126,0.096,0.282,0.111,
5/7/2013 4:00 AM,0.124,0.097,0.281,0.112,
5/7/2013 6:00 AM,0.126,0.099,0.280,0.113,
5/7/2013 8:00 AM,0.128,0.099,0.280,0.110,
5/7/2013 10:00 AM,0.128,0.100,0.278,0.110,
5/7/2013 12:00 PM,0.129,0.102,0.278,0.113,
5/7/2013 2:00 PM,0.129,0.102,0.281,0.113,
5/7/2013 4:00 PM,0.130,0.105,0.281,0.115,
5/7/2013 6:00 PM,0.130,0.105,0.282,0.116,
5/7/2013 8:00 PM,0.130,0.102,0.284,0.115,
5/7/2013 10:00 PM,0.130,0.099,0.284,0.110,
5/8/2013 12:00 AM,0.129,0.097,0.283,0.109,
5/8/2013 2:00 AM,0.129,0.096,0.282,0.107,
5/8/2013 4:00 AM,0.129,0.094,0.281,0.106,
5/8/2013 6:00 AM,0.129,0.093,0.280,0.105,
5/8/2013 8:00 AM,0.128,0.093,0.277,0.105,
5/8/2013 10:00 AM,0.128,0.097,0.274,0.109,
5/8/2013 12:00 PM,0.129,0.100,0.274,0.113,
5/8/2013 2:00 PM,0.130,0.104,0.278,0.117,
5/8/2013 4:00 PM,0.130,0.105,0.281,0.118,
5/8/2013 6:00 PM,0.130,0.099,0.284,0.114,
5/8/2013 8:00 PM,0.129,0.099,0.282,0.113,
5/8/2013 10:00 PM,0.128,0.096,0.283,0.110,
5/9/2013 12:00 AM,0.128,0.093,0.282,0.107,
5/9/2013 2:00 AM,0.128,0.092,0.280,0.105,
5/9/2013 4:00 AM,0.127,0.091,0.279,0.104,
5/9/2013 6:00 AM,0.127,0.090,0.277,0.103,
5/9/2013 8:00 AM,0.126,0.091,0.276,0.103,
5/9/2013 10:00 AM,0.127,0.096,0.273,0.107,
5/9/2013 12:00 PM,0.128,0.098,0.272,0.113,
5/9/2013 2:00 PM,0.129,0.102,0.275,0.116,
5/9/2013 4:00 PM,0.130,0.104,0.279,0.119,
5/9/2013 6:00 PM,0.129,0.103,0.281,0.119,
5/9/2013 8:00 PM,0.128,0.099,0.283,0.115,
5/9/2013 10:00 PM,0.127,0.094,0.283,0.110,
5/10/2013 12:00 AM,0.126,0.092,0.280,0.107,
5/10/2013 2:00 AM,0.126,0.091,0.279,0.105,
5/10/2013 4:00 AM,0.125,0.089,0.277,0.104,
5/10/2013 6:00 AM,0.125,0.089,0.276,0.103,
5/10/2013 8:00 AM,0.125,0.089,0.274,0.103,
5/10/2013 10:00 AM,0.125,0.093,0.271,0.107,
5/10/2013 12:00 PM,0.126,0.096,0.270,0.111,
5/10/2013 2:00 PM,0.128,0.099,0.273,0.115,
5/10/2013 4:00 PM,0.128,0.101,0.276,0.117,
5/10/2013 6:00 PM,0.127,0.100,0.277,0.117,
5/10/2013 8:00 PM,0.127,0.096,0.280,0.115,
5/10/2013 10:00 PM,0.126,0.091,0.280,0.108,
5/11/2013 12:00 AM,0.124,0.089,0.278,0.105,
5/11/2013 2:00 AM,0.124,0.086,0.276,0.103,
5/11/2013 4:00 AM,0.123,0.086,0.275,0.102,
5/11/2013 6:00 AM,0.123,0.084,0.274,0.100,
5/11/2013 8:00 AM,0.122,0.084,0.271,0.099,
5/11/2013 10:00 AM,0.122,0.089,0.266,0.105,
5/11/2013 12:00 PM,0.124,0.092,0.264,0.110,
5/11/2013 2:00 PM,0.126,0.096,0.267,0.115,
5/11/2013 4:00 PM,0.126,0.098,0.271,0.117,
5/11/2013 6:00 PM,0.125,0.096,0.271,0.116,
5/11/2013 8:00 PM,0.125,0.093,0.275,0.113,
5/11/2013 10:00 PM,0.123,0.088,0.276,0.107,
5/12/2013 12:00 AM,0.122,0.085,0.274,0.103,
5/12/2013 2:00 AM,0.121,0.082,0.273,0.100,
5/12/2013 4:00 AM,0.121,0.081,0.271,0.098,
5/12/2013 6:00 AM,0.120,0.080,0.270,0.096,
5/12/2013 8:00 AM,0.120,0.080,0.266,0.097,
5/12/2013 10:00 AM,0.120,0.086,0.259,0.103,
5/12/2013 12:00 PM,0.122,0.088,0.256,0.109,
5/12/2013 2:00 PM,0.124,0.093,0.261,0.114,
5/12/2013 4:00 PM,0.124,0.095,0.264,0.116,
5/12/2013 6:00 PM,0.123,0.093,0.266,0.116,
5/12/2013 8:00 PM,0.123,0.089,0.270,0.113,
5/12/2013 10:00 PM,0.121,0.085,0.271,0.106,
5/13/2013 12:00 AM,0.120,0.082,0.269,0.102,
5/13/2013 2:00 AM,0.119,0.080,0.267,0.099,
5/13/2013 4:00 AM,0.118,0.078,0.266,0.097,
5/13/2013 6:00 AM,0.117,0.078,0.264,0.096,
5/13/2013 8:00 AM,0.117,0.078,0.261,0.096,
5/13/2013 10:00 AM,0.117,0.084,0.252,0.102,
5/13/2013 12:00 PM,0.120,0.086,0.249,0.108,
5/13/2013 2:00 PM,0.122,0.090,0.253,0.113,
5/13/2013 4:00 PM,0.122,0.092,0.257,0.115,
5/13/2013 6:00 PM,0.122,0.092,0.259,0.115,
5/13/2013 8:00 PM,0.121,0.086,0.264,0.110,
5/13/2013 10:00 PM,0.119,0.082,0.266,0.103,
5/14/2013 12:00 AM,0.117,0.078,0.264,0.099,
5/14/2013 2:00 AM,0.116,0.076,0.262,0.096,
5/14/2013 4:00 AM,0.115,0.075,0.260,0.095,
5/14/2013 6:00 AM,0.115,0.074,0.259,0.093,
5/14/2013 8:00 AM,0.115,0.074,0.255,0.093,
5/14/2013 10:00 AM,0.115,0.080,0.247,0.099,
5/14/2013 12:00 PM,0.117,0.082,0.245,0.104,
5/14/2013 2:00 PM,0.119,0.087,0.245,0.109,
5/14/2013 4:00 PM,0.120,0.089,0.248,0.112,
5/14/2013 6:00 PM,0.120,0.090,0.251,0.111,
5/14/2013 8:00 PM,0.119,0.084,0.256,0.108,
5/14/2013 10:00 PM,0.117,0.078,0.259,0.101,
5/15/2013 12:00 AM,0.115,0.077,0.254,0.098,
5/15/2013 2:00 AM,0.115,0.076,0.253,0.096,
5/15/2013 4:00 AM,0.114,0.074,0.252,0.095,
5/15/2013 6:00 AM,0.113,0.074,0.251,0.093,
5/15/2013 8:00 AM,0.114,0.074,0.248,0.093,
5/15/2013 10:00 AM,0.114,0.078,0.241,0.097,
5/15/2013 12:00 PM,0.116,0.080,0.237,0.102,
5/15/2013 2:00 PM,0.118,0.085,0.237,0.107,
5/15/2013 4:00 PM,0.119,0.088,0.240,0.110,
5/15/2013 6:00 PM,0.118,0.086,0.243,0.110,
5/15/2013 8:00 PM,0.116,0.080,0.252,0.104,
5/15/2013 10:00 PM,0.114,0.076,0.251,0.099,
5/16/2013 12:00 AM,0.113,0.074,0.249,0.096,
5/16/2013 2:00 AM,0.113,0.072,0.248,0.093,
5/16/2013 4:00 AM,0.111,0.069,0.248,0.091,
5/16/2013 6:00 AM,0.110,0.069,0.246,0.089,
5/16/2013 8:00 AM,0.110,0.069,0.242,0.090,
5/16/2013 10:00 AM,0.111,0.076,0.232,0.096,
5/16/2013 12:00 PM,0.114,0.078,0.228,0.101,
5/16/2013 2:00 PM,0.115,0.082,0.230,0.105,
5/16/2013 4:00 PM,0.115,0.081,0.239,0.102,
5/16/2013 6:00 PM,0.115,0.079,0.240,0.101,
5/16/2013 8:00 PM,0.114,0.076,0.244,0.098,
5/16/2013 10:00 PM,0.112,0.073,0.243,0.094,
5/17/2013 12:00 AM,0.111,0.071,0.241,0.093,
5/17/2013 2:00 AM,0.111,0.070,0.240,0.092,
5/17/2013 4:00 AM,0.110,0.070,0.239,0.091,
5/17/2013 6:00 AM,0.110,0.069,0.238,0.090,
5/17/2013 8:00 AM,0.110,0.069,0.236,0.090,
5/17/2013 10:00 AM,0.110,0.070,0.234,0.091,
5/17/2013 12:00 PM,0.110,0.072,0.231,0.093,
5/17/2013 2:00 PM,0.110,0.072,0.232,0.093,
5/17/2013 4:00 PM,0.107,0.073,0.227,0.094,
5/17/2013 6:00 PM,0.104,0.073,0.211,0.099,
5/17/2013 8:00 PM,0.110,0.085,0.220,0.104,
5/17/2013 10:00 PM,0.148,0.092,0.230,0.124,
5/18/2013 12:00 AM,0.205,0.157,0.257,0.172,
5/18/2013 2:00 AM,0.216,0.159,0.259,0.183,
5/18/2013 4:00 AM,0.219,0.153,0.257,0.186,
5/18/2013 6:00 AM,0.227,0.165,0.262,0.194,
5/18/2013 8:00 AM,0.229,0.155,0.256,0.194,
5/18/2013 10:00 AM,0.232,0.182,0.262,0.191,
5/18/2013 12:00 PM,0.233,0.180,0.269,0.185,
5/18/2013 2:00 PM,0.230,0.173,0.271,0.182,
5/18/2013 4:00 PM,0.226,0.170,0.269,0.180,
5/18/2013 6:00 PM,0.227,0.169,0.271,0.178,
5/18/2013 8:00 PM,0.225,0.168,0.271,0.174,
5/18/2013 10:00 PM,0.224,0.170,0.268,0.173,
5/19/2013 12:00 AM,0.222,0.169,0.266,0.171,
5/19/2013 2:00 AM,0.221,0.168,0.264,0.170,
5/19/2013 4:00 AM,0.220,0.168,0.262,0.170,
5/19/2013 6:00 AM,0.219,0.168,0.260,0.170,
5/19/2013 8:00 AM,0.218,0.166,0.258,0.168,
5/19/2013 10:00 AM,0.217,0.159,0.256,0.166,
5/19/2013 12:00 PM,0.215,0.158,0.257,0.165,
5/19/2013 2:00 PM,0.213,0.155,0.262,0.166,
5/19/2013 4:00 PM,0.212,0.155,0.269,0.169,
5/19/2013 6:00 PM,0.212,0.155,0.271,0.168,
5/19/2013 8:00 PM,0.210,0.154,0.270,0.167,
5/19/2013 10:00 PM,0.210,0.154,0.268,0.165,
5/20/2013 12:00 AM,0.209,0.153,0.266,0.162,
5/20/2013 2:00 AM,0.208,0.153,0.264,0.161,
5/20/2013 4:00 AM,0.206,0.152,0.261,0.159,
5/20/2013 6:00 AM,0.204,0.152,0.260,0.159,
5/20/2013 8:00 AM,0.203,0.152,0.258,0.158,
5/20/2013 10:00 AM,0.201,0.150,0.257,0.158,
5/20/2013 12:00 PM,0.199,0.148,0.256,0.158,
5/20/2013 2:00 PM,0.198,0.147,0.261,0.162,
5/20/2013 4:00 PM,0.198,0.147,0.266,0.165,
5/20/2013 6:00 PM,0.198,0.146,0.269,0.166,
5/20/2013 8:00 PM,0.198,0.145,0.271,0.165,
5/20/2013 10:00 PM,0.201,0.145,0.270,0.163,
5/21/2013 12:00 AM,0.200,0.144,0.266,0.160,
5/21/2013 2:00 AM,0.199,0.143,0.264,0.158,
5/21/2013 4:00 AM,0.198,0.143,0.262,0.156,
5/21/2013 6:00 AM,0.197,0.142,0.260,0.155,
5/21/2013 8:00 AM,0.194,0.141,0.256,0.153,
5/21/2013 10:00 AM,0.191,0.138,0.251,0.153,
5/21/2013 12:00 PM,0.193,0.138,0.252,0.156,
5/21/2013 2:00 PM,0.193,0.138,0.259,0.159,
5/21/2013 4:00 PM,0.192,0.138,0.263,0.161,
5/21/2013 6:00 PM,0.192,0.138,0.264,0.160,
5/21/2013 8:00 PM,0.192,0.136,0.266,0.159,
5/21/2013 10:00 PM,0.193,0.135,0.266,0.156,
5/22/2013 12:00 AM,0.193,0.134,0.263,0.154,
5/22/2013 2:00 AM,0.190,0.132,0.261,0.152,
5/22/2013 4:00 AM,0.189,0.132,0.260,0.150,
5/22/2013 6:00 AM,0.190,0.132,0.260,0.149,
5/22/2013 8:00 AM,0.190,0.131,0.259,0.148,
5/22/2013 10:00 AM,0.188,0.131,0.256,0.147,
5/22/2013 12:00 PM,0.187,0.131,0.256,0.147,
5/22/2013 2:00 PM,0.186,0.132,0.256,0.148,
5/22/2013 4:00 PM,0.187,0.132,0.258,0.150,
5/22/2013 6:00 PM,0.191,0.132,0.264,0.146,
5/22/2013 8:00 PM,0.192,0.132,0.263,0.142,
5/22/2013 10:00 PM,0.192,0.130,0.261,0.139,
5/23/2013 12:00 AM,0.192,0.129,0.260,0.136,
5/23/2013 2:00 AM,0.191,0.128,0.257,0.135,
5/23/2013 4:00 AM,0.190,0.128,0.256,0.134,
5/23/2013 6:00 AM,0.189,0.127,0.254,0.132,
5/23/2013 8:00 AM,0.186,0.127,0.252,0.132,
5/23/2013 10:00 AM,0.184,0.127,0.247,0.134,
5/23/2013 12:00 PM,0.182,0.127,0.247,0.137,
5/23/2013 2:00 PM,0.180,0.129,0.252,0.141,
5/23/2013 4:00 PM,0.180,0.130,0.257,0.143,
5/23/2013 6:00 PM,0.181,0.130,0.262,0.143,
5/23/2013 8:00 PM,0.184,0.128,0.265,0.140,
5/23/2013 10:00 PM,0.184,0.126,0.261,0.137,
5/24/2013 12:00 AM,0.184,0.124,0.259,0.134,
5/24/2013 2:00 AM,0.185,0.123,0.259,0.132,
5/24/2013 4:00 AM,0.185,0.122,0.256,0.130,
5/24/2013 6:00 AM,0.185,0.121,0.255,0.128,
5/24/2013 8:00 AM,0.181,0.121,0.250,0.127,
5/24/2013 10:00 AM,0.177,0.122,0.243,0.130,
5/24/2013 12:00 PM,0.175,0.122,0.243,0.134,
5/24/2013 2:00 PM,0.174,0.124,0.249,0.138,
5/24/2013 4:00 PM,0.174,0.126,0.255,0.140,
5/24/2013 6:00 PM,0.175,0.126,0.258,0.141,
5/24/2013 8:00 PM,0.175,0.124,0.262,0.139,
5/24/2013 10:00 PM,0.177,0.121,0.261,0.134,
5/25/2013 12:00 AM,0.177,0.120,0.258,0.131,
5/25/2013 2:00 AM,0.178,0.118,0.256,0.128,
5/25/2013 4:00 AM,0.178,0.117,0.255,0.126,
5/25/2013 6:00 AM,0.177,0.116,0.252,0.125,
5/25/2013 8:00 AM,0.173,0.115,0.248,0.124,
5/25/2013 10:00 AM,0.169,0.117,0.240,0.128,
5/25/2013 12:00 PM,0.168,0.118,0.239,0.132,
5/25/2013 2:00 PM,0.167,0.120,0.246,0.136,
5/25/2013 4:00 PM,0.167,0.122,0.251,0.138,
5/25/2013 6:00 PM,0.168,0.122,0.254,0.138,
5/25/2013 8:00 PM,0.168,0.119,0.259,0.135,
5/25/2013 10:00 PM,0.170,0.116,0.259,0.130,
5/26/2013 12:00 AM,0.169,0.115,0.256,0.127,
5/26/2013 2:00 AM,0.169,0.114,0.254,0.125,
5/26/2013 4:00 AM,0.168,0.113,0.252,0.123,
5/26/2013 6:00 AM,0.169,0.111,0.252,0.121,
5/26/2013 8:00 AM,0.167,0.111,0.248,0.121,
5/26/2013 10:00 AM,0.164,0.113,0.242,0.124,
5/26/2013 12:00 PM,0.162,0.114,0.240,0.127,
5/26/2013 2:00 PM,0.162,0.116,0.242,0.131,
5/26/2013 4:00 PM,0.162,0.117,0.245,0.133,
5/26/2013 6:00 PM,0.162,0.117,0.251,0.132,
5/26/2013 8:00 PM,0.163,0.114,0.254,0.129,
5/26/2013 10:00 PM,0.164,0.112,0.254,0.126,
5/27/2013 12:00 AM,0.164,0.110,0.252,0.123,
5/27/2013 2:00 AM,0.165,0.110,0.251,0.121,
5/27/2013 4:00 AM,0.164,0.108,0.250,0.119,
5/27/2013 6:00 AM,0.164,0.106,0.249,0.116,
5/27/2013 8:00 AM,0.162,0.106,0.245,0.116,
5/27/2013 10:00 AM,0.160,0.110,0.237,0.120,
5/27/2013 12:00 PM,0.159,0.110,0.236,0.123,
5/27/2013 2:00 PM,0.158,0.113,0.240,0.127,
5/27/2013 4:00 PM,0.158,0.115,0.244,0.129,
5/27/2013 6:00 PM,0.158,0.114,0.249,0.128,
5/27/2013 8:00 PM,0.159,0.110,0.251,0.124,
5/27/2013 10:00 PM,0.159,0.107,0.251,0.120,
5/28/2013 12:00 AM,0.159,0.106,0.248,0.118,
5/28/2013 2:00 AM,0.158,0.105,0.246,0.116,
5/28/2013 4:00 AM,0.158,0.104,0.245,0.115,
5/28/2013 6:00 AM,0.157,0.104,0.244,0.114,
5/28/2013 8:00 AM,0.152,0.099,0.234,0.116,
5/28/2013 10:00 AM,0.141,0.102,0.217,0.122,
5/28/2013 12:00 PM,0.152,0.114,0.237,0.120,
5/28/2013 2:00 PM,0.146,0.110,0.228,0.120,
5/28/2013 4:00 PM,0.152,0.117,0.235,0.122,
5/28/2013 6:00 PM,0.148,0.103,0.232,0.125,
5/28/2013 8:00 PM,0.142,0.096,0.225,0.136,
5/28/2013 10:00 PM,0.143,0.093,0.218,0.136,
5/29/2013 12:00 AM,0.143,0.090,0.215,0.137,
5/29/2013 2:00 AM,0.147,0.117,0.224,0.136,
5/29/2013 4:00 AM,0.156,0.130,0.238,0.138,
5/29/2013 6:00 AM,0.156,0.130,0.239,0.139,
5/29/2013 8:00 AM,0.156,0.130,0.237,0.139,
5/29/2013 10:00 AM,0.157,0.128,0.232,0.137,
5/29/2013 12:00 PM,0.158,0.125,0.232,0.136,
5/29/2013 2:00 PM,0.159,0.126,0.238,0.139,
5/29/2013 4:00 PM,0.159,0.127,0.241,0.142,
5/29/2013 6:00 PM,0.161,0.126,0.249,0.140,
5/29/2013 8:00 PM,0.162,0.122,0.249,0.136,
5/29/2013 10:00 PM,0.162,0.120,0.248,0.132,
5/30/2013 12:00 AM,0.162,0.117,0.246,0.129,
5/30/2013 2:00 AM,0.161,0.116,0.244,0.126,
5/30/2013 4:00 AM,0.161,0.115,0.242,0.125,
5/30/2013 6:00 AM,0.159,0.113,0.240,0.124,
5/30/2013 8:00 AM,0.158,0.114,0.236,0.124,
5/30/2013 10:00 AM,0.158,0.116,0.232,0.126,
5/30/2013 12:00 PM,0.157,0.117,0.231,0.130,
5/30/2013 2:00 PM,0.157,0.120,0.234,0.135,
5/30/2013 4:00 PM,0.158,0.122,0.241,0.138,
5/30/2013 6:00 PM,0.159,0.121,0.244,0.138,
5/30/2013 8:00 PM,0.159,0.117,0.250,0.134,
5/30/2013 10:00 PM,0.160,0.112,0.250,0.128,
5/31/2013 12:00 AM,0.160,0.109,0.247,0.124,
5/31/2013 2:00 AM,0.159,0.107,0.245,0.121,
5/31/2013 4:00 AM,0.159,0.105,0.243,0.119,
5/31/2013 6:00 AM,0.158,0.105,0.241,0.117,
5/31/2013 8:00 AM,0.156,0.105,0.237,0.117,
5/31/2013 10:00 AM,0.155,0.109,0.229,0.121,
5/31/2013 12:00 PM,0.155,0.109,0.229,0.125,
5/31/2013 2:00 PM,0.155,0.113,0.234,0.129,
5/31/2013 4:00 PM,0.155,0.115,0.239,0.132,
5/31/2013 6:00 PM,0.155,0.115,0.242,0.131,
5/31/2013 8:00 PM,0.155,0.110,0.249,0.128,
5/31/2013 10:00 PM,0.155,0.105,0.248,0.122,
6/1/2013 12:00 AM,0.156,0.102,0.246,0.117,
6/1/2013 2:00 AM,0.155,0.099,0.244,0.113,
6/1/2013 4:00 AM,0.155,0.098,0.242,0.111,
6/1/2013 6:00 AM,0.154,0.096,0.240,0.110,
6/1/2013 8:00 AM,0.152,0.097,0.233,0.110,
6/1/2013 10:00 AM,0.150,0.103,0.225,0.115,
6/1/2013 12:00 PM,0.150,0.104,0.224,0.121,
6/1/2013 2:00 PM,0.150,0.108,0.227,0.125,
