H1M2_2,Port 1,Port 2,Port 3,Port 4,Port 5
5/1/2013 4:00 AM,0.293,0.182,0.210,0.265,
5/1/2013 6:00 AM,0.291,0.180,0.209,0.264,
5/1/2013 8:00 AM,0.290,0.180,0.207,0.263,
5/1/2013 10:00 AM,0.288,0.175,0.198,0.260,
5/1/2013 12:00 PM,0.290,0.173,0.203,0.261,
5/1/2013 2:00 PM,0.293,0.174,0.198,0.261,
5/1/2013 4:00 PM,0.295,0.175,0.200,0.261,
5/1/2013 6:00 PM,0.297,0.178,0.203,0.262,
5/1/2013 8:00 PM,0.295,0.177,0.208,0.262,
5/1/2013 10:00 PM,0.293,0.178,0.211,0.263,
5/2/2013 12:00 AM,0.291,0.178,0.211,0.262,
5/2/2013 2:00 AM,0.290,0.177,0.209,0.261,
5/2/2013 4:00 AM,0.288,0.175,0.208,0.260,
5/2/2013 6:00 AM,0.286,0.174,0.207,0.259,
5/2/2013 8:00 AM,0.285,0.173,0.204,0.258,
5/2/2013 10:00 AM,0.283,0.167,0.192,0.253,
5/2/2013 12:00 PM,0.284,0.166,0.198,0.256,
5/2/2013 2:00 PM,0.289,0.167,0.194,0.257,
5/2/2013 4:00 PM,0.294,0.170,0.198,0.258,
5/2/2013 6:00 PM,0.296,0.173,0.202,0.259,
5/2/2013 8:00 PM,0.295,0.172,0.207,0.259,
5/2/2013 10:00 PM,0.293,0.174,0.212,0.261,
5/3/2013 12:00 AM,0.291,0.173,0.210,0.260,
5/3/2013 2:00 AM,0.289,0.172,0.208,0.258,
5/3/2013 4:00 AM,0.287,0.171,0.207,0.257,
5/3/2013 6:00 AM,0.285,0.170,0.205,0.256,
5/3/2013 8:00 AM,0.283,0.168,0.202,0.255,
5/3/2013 10:00 AM,0.281,0.162,0.191,0.250,
5/3/2013 12:00 PM,0.283,0.161,0.196,0.251,
5/3/2013 2:00 PM,0.287,0.163,0.191,0.252,
5/3/2013 4:00 PM,0.292,0.165,0.196,0.253,
5/3/2013 6:00 PM,0.295,0.167,0.201,0.254,
5/3/2013 8:00 PM,0.294,0.168,0.207,0.256,
5/3/2013 10:00 PM,0.293,0.168,0.210,0.257,
5/4/2013 12:00 AM,0.291,0.168,0.208,0.256,
5/4/2013 2:00 AM,0.290,0.166,0.207,0.255,
5/4/2013 4:00 AM,0.288,0.165,0.205,0.254,
5/4/2013 6:00 AM,0.285,0.164,0.203,0.252,
5/4/2013 8:00 AM,0.284,0.162,0.199,0.251,
5/4/2013 10:00 AM,0.282,0.159,0.191,0.247,
5/4/2013 12:00 PM,0.283,0.158,0.197,0.248,
5/4/2013 2:00 PM,0.287,0.159,0.192,0.249,
5/4/2013 4:00 PM,0.292,0.161,0.197,0.250,
5/4/2013 6:00 PM,0.295,0.163,0.205,0.252,
5/4/2013 8:00 PM,0.294,0.162,0.207,0.252,
5/4/2013 10:00 PM,0.293,0.162,0.209,0.253,
5/5/2013 12:00 AM,0.290,0.161,0.208,0.251,
5/5/2013 2:00 AM,0.289,0.160,0.207,0.251,
5/5/2013 4:00 AM,0.287,0.159,0.206,0.250,
5/5/2013 6:00 AM,0.286,0.158,0.205,0.249,
5/5/2013 8:00 AM,0.285,0.157,0.204,0.249,
5/5/2013 10:00 AM,0.284,0.155,0.199,0.246,
5/5/2013 12:00 PM,0.283,0.153,0.198,0.245,
5/5/2013 2:00 PM,0.286,0.155,0.196,0.245,
5/5/2013 4:00 PM,0.290,0.156,0.198,0.245,
5/5/2013 6:00 PM,0.292,0.158,0.203,0.246,
5/5/2013 8:00 PM,0.292,0.157,0.207,0.247,
5/5/2013 10:00 PM,0.291,0.157,0.211,0.250,
5/6/2013 12:00 AM,0.289,0.155,0.207,0.247,
5/6/2013 2:00 AM,0.287,0.153,0.204,0.246,
5/6/2013 4:00 AM,0.286,0.152,0.203,0.245,
5/6/2013 6:00 AM,0.285,0.152,0.202,0.244,
5/6/2013 8:00 AM,0.284,0.151,0.200,0.243,
5/6/2013 10:00 AM,0.283,0.149,0.196,0.241,
5/6/2013 12:00 PM,0.281,0.148,0.194,0.239,
5/6/2013 2:00 PM,0.286,0.150,0.196,0.240,
5/6/2013 4:00 PM,0.287,0.150,0.197,0.240,
5/6/2013 6:00 PM,0.289,0.151,0.201,0.240,
5/6/2013 8:00 PM,0.290,0.151,0.203,0.241,
5/6/2013 10:00 PM,0.288,0.150,0.204,0.241,
5/7/2013 12:00 AM,0.286,0.149,0.202,0.240,
5/7/2013 2:00 AM,0.283,0.150,0.204,0.239,
5/7/2013 4:00 AM,0.282,0.149,0.205,0.239,
5/7/2013 6:00 AM,0.282,0.148,0.205,0.239,
5/7/2013 8:00 AM,0.282,0.148,0.203,0.239,
5/7/2013 10:00 AM,0.280,0.146,0.197,0.234,
5/7/2013 12:00 PM,0.283,0.146,0.198,0.236,
5/7/2013 2:00 PM,0.285,0.147,0.199,0.237,
5/7/2013 4:00 PM,0.286,0.147,0.199,0.236,
5/7/2013 6:00 PM,0.287,0.147,0.196,0.235,
5/7/2013 8:00 PM,0.287,0.147,0.203,0.237,
5/7/2013 10:00 PM,0.287,0.147,0.204,0.239,
5/8/2013 12:00 AM,0.285,0.146,0.203,0.237,
5/8/2013 2:00 AM,0.284,0.145,0.202,0.237,
5/8/2013 4:00 AM,0.283,0.144,0.202,0.237,
5/8/2013 6:00 AM,0.281,0.143,0.201,0.237,
5/8/2013 8:00 AM,0.279,0.142,0.196,0.234,
5/8/2013 10:00 AM,0.277,0.140,0.188,0.227,
5/8/2013 12:00 PM,0.277,0.141,0.192,0.230,
5/8/2013 2:00 PM,0.282,0.143,0.191,0.231,
5/8/2013 4:00 PM,0.285,0.145,0.194,0.232,
5/8/2013 6:00 PM,0.287,0.145,0.203,0.235,
5/8/2013 8:00 PM,0.285,0.144,0.199,0.232,
5/8/2013 10:00 PM,0.285,0.143,0.203,0.235,
5/9/2013 12:00 AM,0.283,0.142,0.202,0.234,
5/9/2013 2:00 AM,0.282,0.141,0.200,0.234,
5/9/2013 4:00 AM,0.280,0.140,0.199,0.233,
5/9/2013 6:00 AM,0.279,0.138,0.197,0.232,
5/9/2013 8:00 AM,0.277,0.138,0.194,0.230,
5/9/2013 10:00 AM,0.274,0.136,0.186,0.223,
5/9/2013 12:00 PM,0.275,0.138,0.192,0.225,
5/9/2013 2:00 PM,0.279,0.140,0.189,0.226,
5/9/2013 4:00 PM,0.283,0.142,0.193,0.226,
5/9/2013 6:00 PM,0.286,0.142,0.195,0.226,
5/9/2013 8:00 PM,0.285,0.141,0.200,0.228,
5/9/2013 10:00 PM,0.284,0.139,0.203,0.232,
5/10/2013 12:00 AM,0.282,0.136,0.200,0.230,
5/10/2013 2:00 AM,0.280,0.136,0.198,0.229,
5/10/2013 4:00 AM,0.279,0.134,0.197,0.228,
5/10/2013 6:00 AM,0.278,0.133,0.195,0.227,
5/10/2013 8:00 AM,0.276,0.132,0.192,0.225,
5/10/2013 10:00 AM,0.272,0.132,0.184,0.218,
5/10/2013 12:00 PM,0.273,0.134,0.190,0.220,
5/10/2013 2:00 PM,0.277,0.136,0.187,0.221,
5/10/2013 4:00 PM,0.281,0.138,0.192,0.221,
5/10/2013 6:00 PM,0.284,0.138,0.194,0.222,
5/10/2013 8:00 PM,0.283,0.136,0.198,0.222,
5/10/2013 10:00 PM,0.283,0.134,0.201,0.227,
5/11/2013 12:00 AM,0.280,0.131,0.198,0.226,
5/11/2013 2:00 AM,0.278,0.129,0.196,0.225,
5/11/2013 4:00 AM,0.277,0.128,0.194,0.224,
5/11/2013 6:00 AM,0.276,0.127,0.193,0.224,
5/11/2013 8:00 AM,0.273,0.126,0.189,0.221,
5/11/2013 10:00 AM,0.268,0.126,0.180,0.211,
5/11/2013 12:00 PM,0.268,0.128,0.185,0.213,
5/11/2013 2:00 PM,0.273,0.131,0.184,0.213,
5/11/2013 4:00 PM,0.278,0.133,0.189,0.215,
5/11/2013 6:00 PM,0.281,0.133,0.191,0.215,
5/11/2013 8:00 PM,0.282,0.132,0.194,0.215,
5/11/2013 10:00 PM,0.282,0.128,0.197,0.221,
5/12/2013 12:00 AM,0.280,0.126,0.194,0.220,
5/12/2013 2:00 AM,0.278,0.124,0.192,0.220,
5/12/2013 4:00 AM,0.277,0.123,0.191,0.220,
5/12/2013 6:00 AM,0.275,0.121,0.190,0.219,
5/12/2013 8:00 AM,0.272,0.120,0.185,0.214,
5/12/2013 10:00 AM,0.266,0.121,0.176,0.203,
5/12/2013 12:00 PM,0.266,0.124,0.182,0.205,
5/12/2013 2:00 PM,0.272,0.128,0.181,0.207,
5/12/2013 4:00 PM,0.277,0.130,0.186,0.207,
5/12/2013 6:00 PM,0.280,0.130,0.189,0.208,
5/12/2013 8:00 PM,0.279,0.128,0.192,0.209,
5/12/2013 10:00 PM,0.279,0.124,0.194,0.213,
5/13/2013 12:00 AM,0.277,0.122,0.191,0.213,
5/13/2013 2:00 AM,0.276,0.120,0.189,0.213,
5/13/2013 4:00 AM,0.274,0.119,0.187,0.213,
5/13/2013 6:00 AM,0.272,0.117,0.185,0.212,
5/13/2013 8:00 AM,0.270,0.116,0.181,0.209,
5/13/2013 10:00 AM,0.261,0.117,0.173,0.196,
5/13/2013 12:00 PM,0.261,0.121,0.179,0.200,
5/13/2013 2:00 PM,0.269,0.124,0.179,0.202,
5/13/2013 4:00 PM,0.274,0.126,0.184,0.202,
5/13/2013 6:00 PM,0.277,0.125,0.186,0.202,
5/13/2013 8:00 PM,0.276,0.123,0.189,0.204,
5/13/2013 10:00 PM,0.276,0.119,0.191,0.210,
5/14/2013 12:00 AM,0.274,0.116,0.189,0.209,
5/14/2013 2:00 AM,0.272,0.114,0.187,0.209,
5/14/2013 4:00 AM,0.270,0.113,0.184,0.207,
5/14/2013 6:00 AM,0.269,0.111,0.183,0.206,
5/14/2013 8:00 AM,0.266,0.110,0.178,0.202,
5/14/2013 10:00 AM,0.258,0.112,0.172,0.192,
5/14/2013 12:00 PM,0.258,0.115,0.176,0.195,
5/14/2013 2:00 PM,0.261,0.119,0.175,0.195,
5/14/2013 4:00 PM,0.268,0.122,0.182,0.195,
5/14/2013 6:00 PM,0.271,0.120,0.183,0.196,
5/14/2013 8:00 PM,0.270,0.118,0.186,0.197,
5/14/2013 10:00 PM,0.271,0.113,0.187,0.204,
5/15/2013 12:00 AM,0.267,0.111,0.184,0.200,
5/15/2013 2:00 AM,0.266,0.110,0.183,0.199,
5/15/2013 4:00 AM,0.264,0.107,0.182,0.199,
5/15/2013 6:00 AM,0.263,0.107,0.180,0.198,
5/15/2013 8:00 AM,0.261,0.106,0.177,0.195,
5/15/2013 10:00 AM,0.256,0.107,0.171,0.189,
5/15/2013 12:00 PM,0.252,0.110,0.174,0.190,
5/15/2013 2:00 PM,0.255,0.115,0.174,0.190,
5/15/2013 4:00 PM,0.261,0.117,0.179,0.191,
5/15/2013 6:00 PM,0.266,0.115,0.181,0.193,
5/15/2013 8:00 PM,0.268,0.112,0.186,0.196,
5/15/2013 10:00 PM,0.267,0.109,0.185,0.197,
5/16/2013 12:00 AM,0.265,0.107,0.183,0.196,
5/16/2013 2:00 AM,0.263,0.105,0.182,0.197,
5/16/2013 4:00 AM,0.262,0.104,0.182,0.197,
5/16/2013 6:00 AM,0.260,0.102,0.179,0.196,
5/16/2013 8:00 AM,0.257,0.102,0.176,0.193,
5/16/2013 10:00 AM,0.250,0.104,0.168,0.185,
5/16/2013 12:00 PM,0.248,0.107,0.172,0.186,
5/16/2013 2:00 PM,0.251,0.110,0.172,0.187,
5/16/2013 4:00 PM,0.259,0.109,0.178,0.191,
5/16/2013 6:00 PM,0.259,0.107,0.178,0.190,
5/16/2013 8:00 PM,0.262,0.107,0.182,0.192,
5/16/2013 10:00 PM,0.261,0.104,0.180,0.192,
5/17/2013 12:00 AM,0.258,0.102,0.179,0.191,
5/17/2013 2:00 AM,0.257,0.102,0.178,0.190,
5/17/2013 4:00 AM,0.256,0.101,0.177,0.190,
5/17/2013 6:00 AM,0.255,0.100,0.177,0.189,
5/17/2013 8:00 AM,0.253,0.099,0.175,0.189,
5/17/2013 10:00 AM,0.251,0.099,0.174,0.187,
5/17/2013 12:00 PM,0.249,0.099,0.174,0.184,
5/17/2013 2:00 PM,0.251,0.100,0.177,0.185,
5/17/2013 4:00 PM,0.249,0.099,0.179,0.178,
5/17/2013 6:00 PM,0.250,0.102,0.188,0.191,
5/17/2013 8:00 PM,0.249,0.103,0.190,0.194,
5/17/2013 10:00 PM,0.255,0.109,0.217,0.223,
5/18/2013 12:00 AM,0.269,0.148,0.244,0.251,
5/18/2013 2:00 AM,0.277,0.155,0.247,0.256,
5/18/2013 4:00 AM,0.279,0.159,0.246,0.254,
5/18/2013 6:00 AM,0.281,0.164,0.250,0.256,
5/18/2013 8:00 AM,0.286,0.182,0.246,0.248,
5/18/2013 10:00 AM,0.287,0.184,0.242,0.245,
5/18/2013 12:00 PM,0.290,0.180,0.242,0.246,
5/18/2013 2:00 PM,0.293,0.174,0.242,0.245,
5/18/2013 4:00 PM,0.294,0.172,0.244,0.244,
5/18/2013 6:00 PM,0.294,0.170,0.241,0.245,
5/18/2013 8:00 PM,0.291,0.166,0.239,0.244,
5/18/2013 10:00 PM,0.289,0.165,0.238,0.244,
5/19/2013 12:00 AM,0.287,0.163,0.235,0.243,
5/19/2013 2:00 AM,0.285,0.162,0.234,0.242,
5/19/2013 4:00 AM,0.283,0.160,0.233,0.241,
5/19/2013 6:00 AM,0.280,0.159,0.232,0.240,
5/19/2013 8:00 AM,0.279,0.158,0.230,0.239,
5/19/2013 10:00 AM,0.278,0.156,0.228,0.235,
5/19/2013 12:00 PM,0.282,0.155,0.229,0.237,
5/19/2013 2:00 PM,0.286,0.156,0.232,0.238,
5/19/2013 4:00 PM,0.290,0.158,0.236,0.239,
5/19/2013 6:00 PM,0.290,0.159,0.236,0.239,
5/19/2013 8:00 PM,0.288,0.157,0.235,0.238,
5/19/2013 10:00 PM,0.286,0.156,0.233,0.239,
5/20/2013 12:00 AM,0.283,0.154,0.232,0.238,
5/20/2013 2:00 AM,0.282,0.153,0.230,0.237,
5/20/2013 4:00 AM,0.280,0.151,0.228,0.236,
5/20/2013 6:00 AM,0.278,0.150,0.228,0.235,
5/20/2013 8:00 AM,0.277,0.149,0.227,0.234,
5/20/2013 10:00 AM,0.277,0.148,0.226,0.233,
5/20/2013 12:00 PM,0.277,0.147,0.225,0.231,
5/20/2013 2:00 PM,0.281,0.150,0.228,0.233,
5/20/2013 4:00 PM,0.286,0.153,0.233,0.233,
5/20/2013 6:00 PM,0.288,0.155,0.234,0.234,
5/20/2013 8:00 PM,0.285,0.154,0.235,0.233,
5/20/2013 10:00 PM,0.284,0.153,0.233,0.236,
5/21/2013 12:00 AM,0.282,0.152,0.231,0.234,
5/21/2013 2:00 AM,0.279,0.150,0.229,0.233,
5/21/2013 4:00 AM,0.278,0.149,0.227,0.232,
5/21/2013 6:00 AM,0.276,0.148,0.226,0.230,
5/21/2013 8:00 AM,0.274,0.147,0.223,0.227,
5/21/2013 10:00 AM,0.271,0.143,0.219,0.221,
5/21/2013 12:00 PM,0.273,0.145,0.223,0.225,
5/21/2013 2:00 PM,0.279,0.148,0.225,0.226,
5/21/2013 4:00 PM,0.282,0.150,0.228,0.228,
5/21/2013 6:00 PM,0.283,0.151,0.229,0.228,
5/21/2013 8:00 PM,0.277,0.150,0.228,0.228,
5/21/2013 10:00 PM,0.276,0.148,0.227,0.228,
5/22/2013 12:00 AM,0.274,0.147,0.225,0.226,
5/22/2013 2:00 AM,0.272,0.145,0.224,0.224,
5/22/2013 4:00 AM,0.271,0.144,0.222,0.222,
5/22/2013 6:00 AM,0.270,0.143,0.221,0.223,
5/22/2013 8:00 AM,0.268,0.143,0.220,0.222,
5/22/2013 10:00 AM,0.266,0.142,0.218,0.219,
5/22/2013 12:00 PM,0.264,0.140,0.218,0.217,
5/22/2013 2:00 PM,0.264,0.141,0.220,0.215,
5/22/2013 4:00 PM,0.271,0.143,0.223,0.214,
5/22/2013 6:00 PM,0.277,0.145,0.228,0.217,
5/22/2013 8:00 PM,0.277,0.145,0.227,0.217,
5/22/2013 10:00 PM,0.274,0.143,0.225,0.216,
5/23/2013 12:00 AM,0.272,0.142,0.223,0.216,
5/23/2013 2:00 AM,0.270,0.141,0.222,0.215,
5/23/2013 4:00 AM,0.268,0.140,0.220,0.214,
5/23/2013 6:00 AM,0.267,0.140,0.219,0.213,
5/23/2013 8:00 AM,0.266,0.138,0.216,0.211,
5/23/2013 10:00 AM,0.262,0.136,0.211,0.204,
5/23/2013 12:00 PM,0.263,0.138,0.214,0.207,
5/23/2013 2:00 PM,0.268,0.140,0.215,0.209,
5/23/2013 4:00 PM,0.273,0.143,0.222,0.210,
5/23/2013 6:00 PM,0.277,0.143,0.225,0.212,
5/23/2013 8:00 PM,0.276,0.142,0.226,0.213,
5/23/2013 10:00 PM,0.273,0.141,0.224,0.212,
5/24/2013 12:00 AM,0.271,0.140,0.221,0.211,
5/24/2013 2:00 AM,0.270,0.138,0.221,0.212,
5/24/2013 4:00 AM,0.268,0.137,0.219,0.211,
5/24/2013 6:00 AM,0.266,0.136,0.217,0.211,
5/24/2013 8:00 AM,0.264,0.134,0.213,0.206,
5/24/2013 10:00 AM,0.258,0.132,0.207,0.196,
5/24/2013 12:00 PM,0.259,0.134,0.211,0.201,
5/24/2013 2:00 PM,0.264,0.138,0.212,0.203,
5/24/2013 4:00 PM,0.269,0.140,0.218,0.203,
5/24/2013 6:00 PM,0.273,0.141,0.220,0.203,
5/24/2013 8:00 PM,0.271,0.140,0.222,0.203,
5/24/2013 10:00 PM,0.271,0.139,0.222,0.209,
5/25/2013 12:00 AM,0.269,0.138,0.219,0.207,
5/25/2013 2:00 AM,0.267,0.136,0.217,0.207,
5/25/2013 4:00 AM,0.265,0.134,0.216,0.206,
5/25/2013 6:00 AM,0.263,0.133,0.214,0.204,
5/25/2013 8:00 AM,0.261,0.132,0.211,0.200,
5/25/2013 10:00 AM,0.255,0.131,0.204,0.191,
5/25/2013 12:00 PM,0.256,0.133,0.209,0.194,
5/25/2013 2:00 PM,0.261,0.136,0.210,0.196,
5/25/2013 4:00 PM,0.266,0.138,0.215,0.195,
5/25/2013 6:00 PM,0.269,0.138,0.217,0.194,
5/25/2013 8:00 PM,0.269,0.137,0.219,0.196,
5/25/2013 10:00 PM,0.268,0.136,0.218,0.200,
5/26/2013 12:00 AM,0.266,0.134,0.217,0.199,
5/26/2013 2:00 AM,0.265,0.133,0.215,0.198,
5/26/2013 4:00 AM,0.263,0.132,0.213,0.197,
5/26/2013 6:00 AM,0.262,0.131,0.212,0.198,
5/26/2013 8:00 AM,0.260,0.130,0.209,0.195,
5/26/2013 10:00 AM,0.255,0.129,0.205,0.190,
5/26/2013 12:00 PM,0.254,0.130,0.206,0.189,
5/26/2013 2:00 PM,0.256,0.133,0.208,0.190,
5/26/2013 4:00 PM,0.261,0.134,0.212,0.190,
5/26/2013 6:00 PM,0.265,0.135,0.215,0.192,
5/26/2013 8:00 PM,0.266,0.134,0.216,0.192,
5/26/2013 10:00 PM,0.265,0.132,0.214,0.193,
5/27/2013 12:00 AM,0.263,0.131,0.212,0.192,
5/27/2013 2:00 AM,0.263,0.130,0.212,0.194,
5/27/2013 4:00 AM,0.261,0.129,0.212,0.193,
5/27/2013 6:00 AM,0.260,0.128,0.210,0.193,
5/27/2013 8:00 AM,0.257,0.126,0.206,0.189,
5/27/2013 10:00 AM,0.251,0.126,0.199,0.182,
5/27/2013 12:00 PM,0.250,0.128,0.203,0.185,
5/27/2013 2:00 PM,0.254,0.130,0.203,0.186,
5/27/2013 4:00 PM,0.258,0.133,0.207,0.186,
5/27/2013 6:00 PM,0.263,0.132,0.211,0.188,
5/27/2013 8:00 PM,0.262,0.131,0.211,0.190,
5/27/2013 10:00 PM,0.261,0.129,0.210,0.191,
5/28/2013 12:00 AM,0.260,0.127,0.209,0.189,
5/28/2013 2:00 AM,0.258,0.126,0.207,0.187,
5/28/2013 4:00 AM,0.256,0.124,0.205,0.186,
5/28/2013 6:00 AM,0.255,0.124,0.204,0.185,
5/28/2013 8:00 AM,0.253,0.120,0.206,0.190,
5/28/2013 10:00 AM,0.251,0.120,0.212,0.195,
5/28/2013 12:00 PM,0.253,0.123,0.206,0.185,
5/28/2013 2:00 PM,0.252,0.122,0.206,0.183,
5/28/2013 4:00 PM,0.253,0.124,0.203,0.182,
5/28/2013 6:00 PM,0.253,0.122,0.211,0.189,
5/28/2013 8:00 PM,0.254,0.120,0.222,0.207,
5/28/2013 10:00 PM,0.254,0.128,0.220,0.197,
5/29/2013 12:00 AM,0.251,0.126,0.218,0.193,
5/29/2013 2:00 AM,0.250,0.124,0.213,0.194,
5/29/2013 4:00 AM,0.251,0.123,0.211,0.196,
5/29/2013 6:00 AM,0.249,0.122,0.211,0.195,
5/29/2013 8:00 AM,0.248,0.122,0.209,0.193,
5/29/2013 10:00 AM,0.245,0.122,0.205,0.187,
5/29/2013 12:00 PM,0.248,0.124,0.207,0.188,
5/29/2013 2:00 PM,0.253,0.126,0.208,0.189,
5/29/2013 4:00 PM,0.255,0.129,0.210,0.188,
5/29/2013 6:00 PM,0.260,0.129,0.213,0.191,
5/29/2013 8:00 PM,0.260,0.128,0.213,0.190,
5/29/2013 10:00 PM,0.259,0.126,0.212,0.193,
5/30/2013 12:00 AM,0.256,0.123,0.210,0.192,
5/30/2013 2:00 AM,0.253,0.121,0.208,0.191,
5/30/2013 4:00 AM,0.251,0.119,0.207,0.189,
5/30/2013 6:00 AM,0.248,0.117,0.205,0.187,
5/30/2013 8:00 AM,0.246,0.117,0.202,0.185,
5/30/2013 10:00 AM,0.244,0.119,0.199,0.181,
5/30/2013 12:00 PM,0.244,0.121,0.200,0.182,
5/30/2013 2:00 PM,0.245,0.125,0.201,0.183,
5/30/2013 4:00 PM,0.251,0.128,0.206,0.184,
5/30/2013 6:00 PM,0.257,0.128,0.208,0.185,
5/30/2013 8:00 PM,0.256,0.126,0.209,0.185,
5/30/2013 10:00 PM,0.256,0.124,0.211,0.190,
5/31/2013 12:00 AM,0.254,0.122,0.208,0.189,
5/31/2013 2:00 AM,0.252,0.120,0.207,0.188,
5/31/2013 4:00 AM,0.250,0.118,0.204,0.186,
5/31/2013 6:00 AM,0.248,0.117,0.203,0.185,
5/31/2013 8:00 AM,0.245,0.116,0.198,0.182,
5/31/2013 10:00 AM,0.239,0.117,0.192,0.176,
5/31/2013 12:00 PM,0.240,0.120,0.196,0.179,
5/31/2013 2:00 PM,0.243,0.124,0.196,0.180,
5/31/2013 4:00 PM,0.248,0.126,0.200,0.180,
5/31/2013 6:00 PM,0.254,0.126,0.202,0.181,
5/31/2013 8:00 PM,0.253,0.125,0.204,0.182,
5/31/2013 10:00 PM,0.254,0.122,0.207,0.185,
6/1/2013 12:00 AM,0.252,0.119,0.204,0.184,
6/1/2013 2:00 AM,0.249,0.116,0.201,0.183,
6/1/2013 4:00 AM,0.247,0.115,0.198,0.183,
6/1/2013 6:00 AM,0.245,0.113,0.196,0.182,
6/1/2013 8:00 AM,0.241,0.112,0.191,0.176,
6/1/2013 10:00 AM,0.233,0.114,0.184,0.169,
6/1/2013 12:00 PM,0.233,0.117,0.190,0.173,
6/1/2013 2:00 PM,0.237,0.122,0.192,0.176,
