H2M1_1,Port 1,Port 2,Port 3,Port 4,Port 5
5/15/2013 4:00 PM,0.229,0.327,0.283,0.328,
5/15/2013 6:00 PM,0.231,0.328,0.286,0.329,
5/15/2013 8:00 PM,0.235,0.326,0.290,0.327,
5/15/2013 10:00 PM,0.235,0.323,0.290,0.325,
5/16/2013 12:00 AM,0.233,0.320,0.289,0.323,
5/16/2013 2:00 AM,0.231,0.317,0.289,0.322,
5/16/2013 4:00 AM,0.229,0.315,0.288,0.321,
5/16/2013 6:00 AM,0.227,0.314,0.287,0.319,
5/16/2013 8:00 AM,0.225,0.314,0.285,0.318,
5/16/2013 10:00 AM,0.221,0.315,0.280,0.319,
5/16/2013 12:00 PM,0.220,0.317,0.279,0.320,
5/16/2013 2:00 PM,0.222,0.320,0.283,0.321,
5/16/2013 4:00 PM,0.225,0.321,0.287,0.322,
5/16/2013 6:00 PM,0.225,0.320,0.284,0.322,
5/16/2013 8:00 PM,0.224,0.318,0.283,0.321,
5/16/2013 10:00 PM,0.222,0.315,0.283,0.320,
5/17/2013 12:00 AM,0.220,0.313,0.283,0.319,
5/17/2013 2:00 AM,0.219,0.311,0.282,0.318,
5/17/2013 4:00 AM,0.217,0.310,0.281,0.317,
5/17/2013 6:00 AM,0.216,0.309,0.280,0.316,
5/17/2013 8:00 AM,0.214,0.308,0.279,0.315,
5/17/2013 10:00 AM,0.214,0.308,0.278,0.314,
5/17/2013 12:00 PM,0.213,0.308,0.273,0.314,
5/17/2013 2:00 PM,0.215,0.308,0.271,0.313,
5/17/2013 4:00 PM,0.223,0.310,0.261,0.312,
5/17/2013 6:00 PM,0.233,0.310,0.267,0.316,
5/17/2013 8:00 PM,0.243,0.312,0.271,0.319,
5/17/2013 10:00 PM,0.264,0.315,0.283,0.334,
5/18/2013 12:00 AM,0.298,0.328,0.309,0.364,
5/18/2013 2:00 AM,0.302,0.330,0.307,0.369,
5/18/2013 4:00 AM,0.301,0.331,0.304,0.368,
5/18/2013 6:00 AM,0.307,0.331,0.308,0.372,
5/18/2013 8:00 AM,0.307,0.333,0.303,0.370,
5/18/2013 10:00 AM,0.303,0.334,0.301,0.370,
5/18/2013 12:00 PM,0.298,0.337,0.312,0.373,
5/18/2013 2:00 PM,0.295,0.342,0.315,0.375,
5/18/2013 4:00 PM,0.293,0.343,0.315,0.374,
5/18/2013 6:00 PM,0.290,0.342,0.317,0.374,
5/18/2013 8:00 PM,0.288,0.340,0.316,0.373,
5/18/2013 10:00 PM,0.285,0.336,0.315,0.370,
5/19/2013 12:00 AM,0.283,0.334,0.313,0.368,
5/19/2013 2:00 AM,0.282,0.332,0.312,0.366,
5/19/2013 4:00 AM,0.280,0.330,0.310,0.365,
5/19/2013 6:00 AM,0.279,0.329,0.309,0.364,
5/19/2013 8:00 AM,0.278,0.329,0.308,0.362,
5/19/2013 10:00 AM,0.277,0.330,0.308,0.364,
5/19/2013 12:00 PM,0.278,0.334,0.309,0.365,
5/19/2013 2:00 PM,0.280,0.339,0.312,0.367,
5/19/2013 4:00 PM,0.283,0.342,0.317,0.370,
5/19/2013 6:00 PM,0.282,0.341,0.318,0.370,
5/19/2013 8:00 PM,0.281,0.339,0.318,0.370,
5/19/2013 10:00 PM,0.279,0.335,0.317,0.367,
5/20/2013 12:00 AM,0.277,0.333,0.315,0.365,
5/20/2013 2:00 AM,0.275,0.330,0.313,0.364,
5/20/2013 4:00 AM,0.273,0.330,0.312,0.362,
5/20/2013 6:00 AM,0.273,0.329,0.310,0.362,
5/20/2013 8:00 AM,0.272,0.328,0.310,0.361,
5/20/2013 10:00 AM,0.271,0.329,0.310,0.362,
5/20/2013 12:00 PM,0.271,0.331,0.309,0.363,
5/20/2013 2:00 PM,0.273,0.337,0.312,0.366,
5/20/2013 4:00 PM,0.276,0.341,0.316,0.369,
5/20/2013 6:00 PM,0.277,0.341,0.318,0.370,
5/20/2013 8:00 PM,0.276,0.339,0.318,0.370,
5/20/2013 10:00 PM,0.274,0.335,0.318,0.367,
5/21/2013 12:00 AM,0.271,0.332,0.316,0.365,
5/21/2013 2:00 AM,0.270,0.330,0.314,0.363,
5/21/2013 4:00 AM,0.268,0.329,0.312,0.362,
5/21/2013 6:00 AM,0.267,0.327,0.311,0.360,
5/21/2013 8:00 AM,0.266,0.326,0.310,0.359,
5/21/2013 10:00 AM,0.263,0.329,0.307,0.361,
5/21/2013 12:00 PM,0.263,0.333,0.308,0.362,
5/21/2013 2:00 PM,0.269,0.337,0.315,0.366,
5/21/2013 4:00 PM,0.270,0.337,0.317,0.367,
5/21/2013 6:00 PM,0.271,0.337,0.318,0.368,
5/21/2013 8:00 PM,0.271,0.336,0.318,0.367,
5/21/2013 10:00 PM,0.269,0.332,0.317,0.365,
5/22/2013 12:00 AM,0.268,0.330,0.315,0.364,
5/22/2013 2:00 AM,0.267,0.329,0.314,0.362,
5/22/2013 4:00 AM,0.266,0.328,0.313,0.361,
5/22/2013 6:00 AM,0.266,0.326,0.312,0.359,
5/22/2013 8:00 AM,0.265,0.324,0.311,0.358,
5/22/2013 10:00 AM,0.263,0.324,0.310,0.358,
5/22/2013 12:00 PM,0.261,0.325,0.310,0.359,
5/22/2013 2:00 PM,0.260,0.327,0.311,0.359,
5/22/2013 4:00 PM,0.257,0.328,0.311,0.361,
5/22/2013 6:00 PM,0.258,0.328,0.312,0.361,
5/22/2013 8:00 PM,0.258,0.324,0.311,0.358,
5/22/2013 10:00 PM,0.256,0.322,0.310,0.356,
5/23/2013 12:00 AM,0.255,0.320,0.309,0.354,
5/23/2013 2:00 AM,0.254,0.319,0.307,0.352,
5/23/2013 4:00 AM,0.253,0.317,0.306,0.351,
5/23/2013 6:00 AM,0.252,0.316,0.305,0.350,
5/23/2013 8:00 AM,0.251,0.315,0.303,0.348,
5/23/2013 10:00 AM,0.248,0.316,0.301,0.350,
5/23/2013 12:00 PM,0.247,0.320,0.302,0.351,
5/23/2013 2:00 PM,0.249,0.324,0.304,0.353,
5/23/2013 4:00 PM,0.251,0.328,0.308,0.356,
5/23/2013 6:00 PM,0.252,0.328,0.311,0.357,
5/23/2013 8:00 PM,0.254,0.324,0.312,0.356,
5/23/2013 10:00 PM,0.252,0.321,0.309,0.354,
5/24/2013 12:00 AM,0.251,0.320,0.307,0.352,
5/24/2013 2:00 AM,0.249,0.317,0.307,0.350,
5/24/2013 4:00 AM,0.248,0.315,0.305,0.348,
5/24/2013 6:00 AM,0.247,0.313,0.304,0.347,
5/24/2013 8:00 AM,0.246,0.312,0.302,0.345,
5/24/2013 10:00 AM,0.241,0.314,0.298,0.347,
5/24/2013 12:00 PM,0.240,0.317,0.298,0.348,
5/24/2013 2:00 PM,0.242,0.322,0.300,0.351,
5/24/2013 4:00 PM,0.245,0.326,0.304,0.354,
5/24/2013 6:00 PM,0.245,0.326,0.307,0.355,
5/24/2013 8:00 PM,0.245,0.324,0.309,0.355,
5/24/2013 10:00 PM,0.245,0.321,0.308,0.353,
5/25/2013 12:00 AM,0.243,0.318,0.306,0.351,
5/25/2013 2:00 AM,0.242,0.316,0.305,0.350,
5/25/2013 4:00 AM,0.240,0.315,0.304,0.348,
5/25/2013 6:00 AM,0.240,0.313,0.302,0.347,
5/25/2013 8:00 AM,0.239,0.313,0.300,0.346,
5/25/2013 10:00 AM,0.233,0.314,0.296,0.347,
5/25/2013 12:00 PM,0.232,0.317,0.296,0.348,
5/25/2013 2:00 PM,0.234,0.322,0.299,0.351,
5/25/2013 4:00 PM,0.235,0.324,0.302,0.354,
5/25/2013 6:00 PM,0.235,0.324,0.305,0.356,
5/25/2013 8:00 PM,0.236,0.323,0.307,0.355,
5/25/2013 10:00 PM,0.235,0.319,0.307,0.353,
5/26/2013 12:00 AM,0.233,0.317,0.305,0.351,
5/26/2013 2:00 AM,0.232,0.315,0.304,0.350,
5/26/2013 4:00 AM,0.231,0.313,0.302,0.348,
5/26/2013 6:00 AM,0.230,0.311,0.301,0.347,
5/26/2013 8:00 AM,0.229,0.310,0.299,0.346,
5/26/2013 10:00 AM,0.225,0.311,0.296,0.346,
5/26/2013 12:00 PM,0.223,0.312,0.295,0.347,
5/26/2013 2:00 PM,0.222,0.316,0.296,0.350,
5/26/2013 4:00 PM,0.223,0.319,0.299,0.352,
5/26/2013 6:00 PM,0.225,0.319,0.303,0.354,
5/26/2013 8:00 PM,0.225,0.317,0.304,0.352,
5/26/2013 10:00 PM,0.224,0.314,0.303,0.351,
5/27/2013 12:00 AM,0.222,0.312,0.301,0.350,
5/27/2013 2:00 AM,0.221,0.310,0.300,0.348,
5/27/2013 4:00 AM,0.221,0.308,0.299,0.346,
5/27/2013 6:00 AM,0.220,0.306,0.298,0.343,
5/27/2013 8:00 AM,0.218,0.305,0.296,0.342,
5/27/2013 10:00 AM,0.212,0.305,0.292,0.343,
5/27/2013 12:00 PM,0.212,0.308,0.291,0.344,
5/27/2013 2:00 PM,0.213,0.311,0.293,0.346,
5/27/2013 4:00 PM,0.214,0.314,0.296,0.348,
5/27/2013 6:00 PM,0.215,0.314,0.300,0.349,
5/27/2013 8:00 PM,0.216,0.311,0.301,0.348,
5/27/2013 10:00 PM,0.215,0.307,0.300,0.347,
5/28/2013 12:00 AM,0.214,0.305,0.299,0.346,
5/28/2013 2:00 AM,0.213,0.304,0.298,0.344,
5/28/2013 4:00 AM,0.212,0.302,0.296,0.343,
5/28/2013 6:00 AM,0.211,0.301,0.295,0.342,
5/28/2013 8:00 AM,0.212,0.300,0.289,0.340,
5/28/2013 10:00 AM,0.215,0.300,0.277,0.337,
5/28/2013 12:00 PM,0.212,0.300,0.289,0.338,
5/28/2013 2:00 PM,0.213,0.300,0.279,0.336,
5/28/2013 4:00 PM,0.209,0.300,0.290,0.339,
5/28/2013 6:00 PM,0.219,0.302,0.288,0.341,
5/28/2013 8:00 PM,0.234,0.304,0.287,0.348,
5/28/2013 10:00 PM,0.237,0.306,0.282,0.347,
5/29/2013 12:00 AM,0.234,0.304,0.281,0.344,
5/29/2013 2:00 AM,0.231,0.302,0.288,0.344,
5/29/2013 4:00 AM,0.229,0.301,0.290,0.344,
5/29/2013 6:00 AM,0.228,0.300,0.290,0.343,
5/29/2013 8:00 AM,0.227,0.299,0.289,0.342,
5/29/2013 10:00 AM,0.222,0.301,0.290,0.343,
5/29/2013 12:00 PM,0.219,0.305,0.291,0.344,
5/29/2013 2:00 PM,0.219,0.308,0.294,0.346,
5/29/2013 4:00 PM,0.219,0.310,0.295,0.348,
5/29/2013 6:00 PM,0.221,0.310,0.299,0.349,
5/29/2013 8:00 PM,0.220,0.308,0.299,0.348,
5/29/2013 10:00 PM,0.220,0.305,0.298,0.347,
5/30/2013 12:00 AM,0.218,0.302,0.296,0.345,
5/30/2013 2:00 AM,0.217,0.300,0.295,0.343,
5/30/2013 4:00 AM,0.216,0.299,0.294,0.342,
5/30/2013 6:00 AM,0.215,0.298,0.292,0.341,
5/30/2013 8:00 AM,0.214,0.297,0.291,0.340,
5/30/2013 10:00 AM,0.211,0.298,0.290,0.341,
5/30/2013 12:00 PM,0.210,0.299,0.289,0.342,
5/30/2013 2:00 PM,0.210,0.303,0.290,0.344,
5/30/2013 4:00 PM,0.212,0.306,0.292,0.347,
5/30/2013 6:00 PM,0.211,0.307,0.295,0.348,
5/30/2013 8:00 PM,0.210,0.306,0.297,0.348,
5/30/2013 10:00 PM,0.212,0.302,0.299,0.347,
5/31/2013 12:00 AM,0.211,0.299,0.297,0.344,
5/31/2013 2:00 AM,0.210,0.297,0.295,0.343,
5/31/2013 4:00 AM,0.209,0.295,0.294,0.342,
5/31/2013 6:00 AM,0.208,0.294,0.293,0.341,
5/31/2013 8:00 AM,0.206,0.292,0.291,0.339,
5/31/2013 10:00 AM,0.201,0.292,0.287,0.340,
5/31/2013 12:00 PM,0.199,0.295,0.286,0.341,
5/31/2013 2:00 PM,0.202,0.298,0.288,0.343,
5/31/2013 4:00 PM,0.204,0.301,0.291,0.346,
5/31/2013 6:00 PM,0.206,0.302,0.293,0.348,
5/31/2013 8:00 PM,0.206,0.300,0.295,0.347,
5/31/2013 10:00 PM,0.207,0.297,0.297,0.346,
6/1/2013 12:00 AM,0.205,0.294,0.295,0.343,
6/1/2013 2:00 AM,0.203,0.291,0.293,0.341,
6/1/2013 4:00 AM,0.202,0.290,0.292,0.339,
6/1/2013 6:00 AM,0.201,0.288,0.290,0.338,
6/1/2013 8:00 AM,0.199,0.287,0.288,0.337,
6/1/2013 10:00 AM,0.194,0.287,0.284,0.339,
6/1/2013 12:00 PM,0.194,0.289,0.283,0.340,
6/1/2013 2:00 PM,0.195,0.292,0.284,0.343,
6/1/2013 4:00 PM,0.198,0.294,0.288,0.346,
