,RH_mean,Temp_mean,RH_max,Temp_max,RH_min,Temp_min,RH_sd,Temp_sd,Datetime,site,soil_type,monitor_station,treatment,habitat
15,98.96083333333333,6.973833333333332,105.73899999999999,15.072000000000001,89.325,1.043,5.594478971867445,5.201290048311735,2014-04-04 00:00:00,H,1,M1,H,C
16,98.43599999999999,6.8075,105.73899999999999,13.57,81.47399999999999,4.052,8.833704545659193,3.915936452497666,2014-04-05 00:00:00,H,1,M1,H,C
17,91.25833333333333,6.556666666666666,109.76299999999999,11.567,82.542,2.046,12.227301855547207,3.9837266305140315,2014-04-06 00:00:00,H,1,M1,H,C
18,90.73299999999999,9.395000000000001,103.90799999999999,17.075,82.542,2.046,10.068483778603536,6.2537882279463215,2014-04-07 00:00:00,H,1,M1,H,C
19,92.55133333333333,11.3145,105.28399999999999,19.576,80.399,3.049,11.910561005539032,6.717143760557756,2014-04-08 00:00:00,H,1,M1,H,C
20,98.073,12.400500000000001,108.88,19.576,88.814,6.056,7.746890318056626,5.518423425218474,2014-04-09 00:00:00,H,1,M1,H,C
21,106.94616666666667,13.150833333333336,111.94,22.078000000000003,101.111,5.555,4.6774095145351176,6.523468875273843,2014-04-10 00:00:00,H,1,M1,H,C
22,106.1145,14.068333333333333,114.07600000000001,23.578000000000003,97.772,5.555,6.783132395877342,7.206155997941394,2014-04-11 00:00:00,H,1,M1,H,C
23,105.3275,12.4015,110.20100000000001,16.574,101.111,7.56,3.1022249918402935,3.449863692959475,2014-04-12 00:00:00,H,1,M1,H,C
24,111.62616666666668,7.4753333333333325,114.91799999999999,12.068,107.991,3.55,2.647695708850005,3.4916832426018654,2014-04-13 00:00:00,H,1,M1,H,C
25,109.51283333333333,8.475999999999999,116.17,17.575,102.98200000000001,1.043,5.383389728290497,6.64136226989614,2014-04-14 00:00:00,H,1,M1,H,C
26,107.53516666666667,10.145666666666669,114.49799999999999,19.576,99.213,2.046,6.797738959879714,6.957682880576454,2014-04-15 00:00:00,H,1,M1,H,C
27,102.5005,11.565833333333336,107.544,19.576,94.352,6.056,5.497117089893303,5.27062221816994,2014-04-16 00:00:00,H,1,M1,H,C
28,100.49033333333334,11.8145,109.76299999999999,21.076999999999998,90.344,2.046,8.60995776218824,7.878607967147497,2014-04-17 00:00:00,H,1,M1,H,C
29,98.21816666666668,13.4865,101.581,18.576,92.86200000000001,10.065,3.488752064372532,3.281592707817351,2014-04-18 00:00:00,H,1,M1,H,C
30,95.37466666666667,14.819666666666668,104.82700000000001,24.578000000000003,83.074,7.059,8.58923287998796,6.69090814962114,2014-04-19 00:00:00,H,1,M1,H,C
31,90.84616666666666,16.072000000000003,100.165,24.578000000000003,79.859,10.065,8.05670318223696,5.697106879811893,2014-04-20 00:00:00,H,1,M1,H,C
32,86.93366666666667,15.0695,99.213,25.078000000000003,73.809,5.555,9.842457917952508,7.4043688657440665,2014-04-21 00:00:00,H,1,M1,H,C
33,84.77483333333333,15.571166666666668,93.36,25.578000000000003,70.993,9.062999999999999,7.7966275123712485,5.509212735651675,2014-04-22 00:00:00,H,1,M1,H,C
34,90.635,11.398499999999999,100.639,21.076999999999998,79.317,4.553,8.990125850064437,6.346843301988795,2014-04-23 00:00:00,H,1,M1,H,C
35,84.47716666666666,12.232999999999999,94.846,20.077,74.367,4.553,8.536786594888556,6.433741772872148,2014-04-24 00:00:00,H,1,M1,H,C
36,84.24483333333332,13.653333333333334,92.361,18.576,78.774,10.065,5.01119959357734,3.401747590087587,2014-04-25 00:00:00,H,1,M1,H,C
37,102.08699999999999,8.144333333333334,106.193,11.067,95.82799999999999,6.056,3.6247026912565232,1.9384229328675011,2014-04-26 00:00:00,H,1,M1,H,C
38,109.0465,6.890833333333333,114.49799999999999,13.07,103.90799999999999,1.545,3.9420556946850676,4.4104150107066635,2014-04-27 00:00:00,H,1,M1,H,C
39,108.663,7.809166666666666,113.652,14.572000000000001,102.51700000000001,2.046,4.464113932237969,4.771498146983469,2014-04-28 00:00:00,H,1,M1,H,C
40,106.82833333333333,8.392333333333333,116.17,18.075,97.289,-0.461,7.501520050407585,7.174236786353424,2014-04-29 00:00:00,H,1,M1,H,C
41,98.60716666666667,10.980333333333332,107.991,20.576999999999998,88.814,1.545,8.321150651602496,7.315555417510463,2014-04-30 00:00:00,H,1,M1,H,C
42,89.24399999999999,13.899833333333333,102.51700000000001,26.078000000000003,74.92399999999999,2.548,11.258466556329953,9.196913578297163,2014-05-01 00:00:00,H,1,M1,H,C
43,80.46233333333335,16.485833333333332,95.338,29.576999999999998,64.65100000000001,5.053999999999999,12.723271570891884,9.476686750477024,2014-05-02 00:00:00,H,1,M1,H,C
44,72.26083333333334,18.322333333333333,85.184,29.076999999999998,59.312,8.562000000000001,10.489933144051337,7.769082047878415,2014-05-03 00:00:00,H,1,M1,H,C
45,69.39549999999998,17.82316666666667,80.399,26.078000000000003,58.711000000000006,10.065,9.040311028941543,6.54563461909284,2014-05-04 00:00:00,H,1,M1,H,C
46,69.20916666666666,16.07166666666667,77.134,24.078000000000003,61.701,8.562000000000001,5.913563778861835,5.698038071710874,2014-05-05 00:00:00,H,1,M1,H,C
47,80.27749999999999,15.153333333333336,90.344,26.578000000000003,64.064,8.562000000000001,9.575871213628623,6.966370063861566,2014-05-06 00:00:00,H,1,M1,H,C
48,103.21716666666667,9.313166666666666,107.544,13.57,93.85700000000001,7.059,4.909417171789888,2.300590134436532,2014-05-07 00:00:00,H,1,M1,H,C
49,106.92433333333332,12.0665,114.49799999999999,20.077,99.69,4.553,5.290663121638774,5.874034516412038,2014-05-08 00:00:00,H,1,M1,H,C
50,107.0,12.735333333333335,109.322,16.073,103.90799999999999,10.065,2.4499458769533726,2.642879465027998,2014-05-09 00:00:00,H,1,M1,H,C
51,108.20450000000001,11.9,111.94,21.578000000000003,99.69,7.56,4.979438833844295,5.295203678802171,2014-05-10 00:00:00,H,1,M1,H,C
52,108.33466666666665,10.731833333333334,113.652,16.574,102.05,6.558,5.4113234487202275,4.3041197667661,2014-05-11 00:00:00,H,1,M1,H,C
53,105.219,11.397833333333333,113.652,22.078000000000003,91.86,3.049,8.218451386970749,7.233615483744395,2014-05-12 00:00:00,H,1,M1,H,C
54,100.18299999999999,12.815000000000003,113.652,25.078000000000003,84.133,2.046,11.148532997663969,8.994351983328201,2014-05-13 00:00:00,H,1,M1,H,C
55,91.10433333333333,15.234166666666667,106.645,29.076999999999998,72.687,3.55,13.651681371415943,9.827298843866847,2014-05-14 00:00:00,H,1,M1,H,C
56,80.885,18.820833333333336,98.734,32.574,62.295,6.056,14.413862938157864,9.985317709851124,2014-05-15 00:00:00,H,1,M1,H,C
57,76.01650000000001,19.074166666666667,87.785,27.078000000000003,65.235,11.067,9.369560880852365,6.2412515545094625,2014-05-16 00:00:00,H,1,M1,H,C
58,69.18283333333333,20.90533333333333,85.184,35.071,52.605,9.062999999999999,13.53374424786677,9.890980713087393,2014-05-17 00:00:00,H,1,M1,H,C
59,63.998333333333335,18.906666666666666,78.229,28.576999999999998,50.74100000000001,10.065,11.436919422058873,6.973580562857696,2014-05-18 00:00:00,H,1,M1,H,C
60,60.4025,19.407666666666668,72.687,29.576999999999998,46.333,13.07,10.35138117837419,6.380110740940689,2014-05-19 00:00:00,H,1,M1,H,C
61,57.057500000000005,19.741666666666667,69.283,27.578000000000003,47.601000000000006,13.07,8.664652439653892,5.822927121874934,2014-05-20 00:00:00,H,1,M1,H,C
62,52.593999999999994,21.740166666666667,69.283,35.071,37.931,12.569,13.292046614423246,8.960171815688943,2014-05-21 00:00:00,H,1,M1,H,C
63,49.91433333333333,21.656833333333328,64.064,34.571999999999996,37.274,12.569,10.694600294852847,8.852083131481923,2014-05-22 00:00:00,H,1,M1,H,C
64,47.868833333333335,20.989166666666666,59.312,34.073,36.614000000000004,9.564,9.421041904517056,9.514147348378973,2014-05-23 00:00:00,H,1,M1,H,C
65,52.07966666666667,21.575166666666664,61.701,30.076,41.843999999999994,14.572000000000001,7.934802673454858,6.597196780956798,2014-05-24 00:00:00,H,1,M1,H,C
66,49.28116666666667,21.738666666666663,65.819,36.07,35.29,9.062999999999999,13.313960919526044,10.412689329211103,2014-05-25 00:00:00,H,1,M1,H,C
67,41.35166666666667,24.57166666666667,54.45399999999999,39.564,29.249000000000002,11.067,10.113776696499993,11.15709784247976,2014-05-26 00:00:00,H,1,M1,H,C
68,38.81433333333333,25.82166666666667,54.45399999999999,40.063,26.521,12.068,11.359341084176775,10.914725588243925,2014-05-27 00:00:00,H,1,M1,H,C
69,34.00166666666667,26.740833333333338,42.49,39.564,24.458000000000002,16.073,6.667877403392052,8.246625356269458,2014-05-28 00:00:00,H,1,M1,H,C
70,35.56,22.2415,42.49,33.074,27.889,15.072000000000001,6.2687042042195475,7.3944666541948925,2014-05-29 00:00:00,H,1,M1,H,C
71,34.235166666666665,24.324,42.49,36.07,27.206,13.57,6.061728249160207,8.85834142489439,2014-05-30 00:00:00,H,1,M1,H,C
72,35.599333333333334,24.90716666666667,47.601000000000006,39.564,24.458000000000002,13.57,9.16306856171373,9.029077038472245,2014-05-31 00:00:00,H,1,M1,H,C
73,35.41916666666666,23.823666666666668,46.333,36.569,26.521,12.068,7.629305274182358,9.081542680991307,2014-06-01 00:00:00,H,1,M1,H,C
74,35.81516666666667,24.655,47.601000000000006,40.063,25.147,11.567,9.3383344856921,11.086819616102721,2014-06-02 00:00:00,H,1,M1,H,C
75,32.315333333333335,26.740166666666667,41.196000000000005,40.063,23.074,17.075,7.359617046196559,9.353079694232632,2014-06-03 00:00:00,H,1,M1,H,C
76,33.967666666666666,26.823833333333337,44.419,39.564,24.458000000000002,17.575,8.118579399541963,8.757963699780133,2014-06-04 00:00:00,H,1,M1,H,C
77,31.167166666666663,24.904833333333332,42.49,40.063,21.684,10.565999999999999,8.505010438951086,11.354880209260983,2014-06-05 00:00:00,H,1,M1,H,C
78,29.614,25.1555,39.895,38.067,20.986,12.068,7.613564868049664,10.687733936621,2014-06-06 00:00:00,H,1,M1,H,C
79,30.73216666666667,25.155999999999995,42.49,39.564,21.684,11.567,7.9280138349189375,10.095373574068486,2014-06-07 00:00:00,H,1,M1,H,C
80,31.6745,24.90816666666667,39.242,36.07,24.458000000000002,15.573,5.836444422762872,7.952811362447029,2014-06-08 00:00:00,H,1,M1,H,C
81,31.956166666666665,25.405,43.135,40.063,22.38,11.567,8.324575218392022,11.046753785615028,2014-06-09 00:00:00,H,1,M1,H,C
82,30.531666666666666,27.155333333333335,38.588,41.06100000000001,22.38,14.572000000000001,6.892990371868131,10.64179074529596,2014-06-10 00:00:00,H,1,M1,H,C
83,29.400333333333336,25.489833333333337,39.242,38.566,21.684,12.569,7.057604484998185,9.73184077996894,2014-06-11 00:00:00,H,1,M1,H,C
84,30.438333333333333,25.49,38.588,36.07,23.767,13.57,5.879717668958854,9.557915316636784,2014-06-12 00:00:00,H,1,M1,H,C
85,26.561333333333334,26.907333333333337,33.959,39.564,17.472,16.574,7.116207154563915,8.619761891529633,2014-06-13 00:00:00,H,1,M1,H,C
86,31.572166666666664,22.491,38.588,34.073,25.147,12.569,5.262845519931851,8.219315178285834,2014-06-14 00:00:00,H,1,M1,H,C
87,33.8105,22.075333333333333,40.546,30.576,27.889,14.071,4.9107078410347444,6.843552401104755,2014-06-15 00:00:00,H,1,M1,H,C
88,39.028666666666666,21.825833333333335,58.711000000000006,31.076,26.521,14.572000000000001,11.299838913306116,6.10677533291234,2014-06-16 00:00:00,H,1,M1,H,C
89,105.80766666666666,12.068,114.07600000000001,13.57,98.734,9.062999999999999,4.928586112331451,1.615118323838847,2014-06-17 00:00:00,H,1,M1,H,C
90,108.09116666666665,13.567333333333336,117.815,26.078000000000003,92.361,4.553,10.09440564702394,7.915004628341455,2014-06-18 00:00:00,H,1,M1,H,C
91,93.76583333333333,18.819999999999997,111.508,32.075,78.774,5.555,14.19015946938814,10.800457879182721,2014-06-19 00:00:00,H,1,M1,H,C
92,66.97319999999999,22.2734,87.785,34.571999999999996,19.585,13.07,28.943261861787448,9.386216559402412,2014-06-20 00:00:00,H,1,M1,H,C
93,73.30783333333333,13.980333333333334,99.42299999999999,20.669,36.055,5.6129999999999995,28.622022922334903,6.641003197308865,2014-03-20 00:00:00,H,1,M1,H,C
94,99.23233333333336,5.6925,107.634,12.648,88.179,-0.934,8.047710672400072,5.549837394014351,2014-03-21 00:00:00,H,1,M1,H,C
95,97.48166666666667,6.027833333333334,104.955,13.652000000000001,85.10700000000001,0.578,8.532909413949428,5.727575208294229,2014-03-22 00:00:00,H,1,M1,H,C
96,96.69183333333335,4.764833333333333,108.514,15.157,80.921,-4.968999999999999,11.272518040201335,8.367534461636037,2014-03-23 00:00:00,H,1,M1,H,C
97,92.81283333333333,7.1125,105.854,17.162,77.714,-2.447,11.51696116893115,8.302929573349397,2014-03-24 00:00:00,H,1,M1,H,C
98,89.98916666666668,8.7045,103.59299999999999,18.165,74.45,-1.4380000000000002,11.906394709006692,8.345675353139494,2014-03-25 00:00:00,H,1,M1,H,C
99,96.33783333333334,8.7945,105.854,15.157,91.691,3.6,4.946147163870694,4.730628150679359,2014-03-26 00:00:00,H,1,M1,H,C
100,102.08283333333333,6.6995000000000005,107.634,13.15,95.60799999999999,1.082,4.3244280739385115,4.785475389133247,2014-03-27 00:00:00,H,1,M1,H,C
101,95.75850000000001,8.286999999999999,107.191,18.165,81.977,0.07400000000000001,10.806436003604416,7.719104559468024,2014-03-28 00:00:00,H,1,M1,H,C
102,86.73716666666667,12.809333333333333,97.051,23.171,72.796,5.6129999999999995,10.047453675766183,6.660896596304935,2014-03-29 00:00:00,H,1,M1,H,C
103,107.04116666666665,4.941,118.179,8.127,92.186,1.082,12.39248190503706,2.928735973077807,2014-03-30 00:00:00,H,1,M1,H,C
104,112.53283333333333,5.272833333333334,118.179,14.152999999999999,108.075,0.07400000000000001,4.485436764314824,5.730608812915664,2014-03-31 00:00:00,H,1,M1,H,C
105,92.84683333333334,4.605666666666667,118.179,8.63,73.9,1.5859999999999999,19.94545788310377,2.8284831741883614,2014-04-01 00:00:00,H,1,M1,H,C
106,80.52583333333334,5.440333333333334,118.179,14.152999999999999,47.515,0.07400000000000001,32.22073515248629,5.774491723664227,2014-04-02 00:00:00,H,1,M1,H,C
107,90.9415,6.531666666666667,116.559,12.648,71.686,0.578,20.435430015049846,4.901049302615375,2014-04-03 00:00:00,H,1,M1,H,C
108,93.19200000000001,7.200666666666667,118.179,16.16,71.686,0.578,21.69503789349075,5.9597332714364555,2014-04-04 00:00:00,H,1,M1,H,C
109,97.89533333333334,7.0345,118.179,15.157,73.34899999999999,3.096,19.359045995778377,5.099599190132494,2014-04-05 00:00:00,H,1,M1,H,C
110,93.44833333333334,6.699333333333333,118.179,13.652000000000001,71.128,1.082,19.8131326313298,5.042207995180948,2014-04-06 00:00:00,H,1,M1,H,C
111,90.39800000000001,9.795166666666669,115.73899999999999,17.663,54.867,0.578,27.657165277735885,7.208905087921927,2014-04-07 00:00:00,H,1,M1,H,C
112,98.2815,12.388166666666669,112.82,21.67,84.589,2.089,10.925371275155872,8.161595246437225,2014-04-08 00:00:00,H,1,M1,H,C
113,104.27449999999999,14.228666666666664,118.179,25.671999999999997,90.195,5.6129999999999995,11.731479680756593,8.007383834103788,2014-04-09 00:00:00,H,1,M1,H,C
114,98.85833333333333,14.479833333333334,113.662,23.171,84.07,4.606,11.69142586114573,7.770457474735103,2014-04-10 00:00:00,H,1,M1,H,C
115,92.65466666666667,15.481499999999999,108.514,24.671999999999997,76.089,4.606,12.620097300206035,8.504334418401008,2014-04-11 00:00:00,H,1,M1,H,C
116,97.11316666666666,14.149000000000003,118.179,20.669,85.62299999999999,6.619,12.565827285406531,5.885850422836102,2014-04-12 00:00:00,H,1,M1,H,C
117,113.20099999999998,7.035166666666666,118.179,12.648,110.256,2.089,3.277518329468556,4.352830087042988,2014-04-13 00:00:00,H,1,M1,H,C
118,104.2525,8.956333333333333,110.68700000000001,17.663,96.572,-0.934,5.536625425293028,8.001072394789754,2014-04-14 00:00:00,H,1,M1,H,C
119,98.09033333333333,12.050666666666666,114.913,24.171999999999997,82.50200000000001,1.5859999999999999,13.436007259102913,9.42711193667852,2014-04-15 00:00:00,H,1,M1,H,C
120,91.34249999999999,12.139499999999998,103.59299999999999,21.67,76.632,4.606,11.500040569493736,6.895641108700485,2014-04-16 00:00:00,H,1,M1,H,C
121,84.80899999999998,13.973666666666668,103.13600000000001,24.171999999999997,67.749,1.082,14.80904894988201,9.809248465946133,2014-04-17 00:00:00,H,1,M1,H,C
122,85.1075,14.818666666666667,91.691,21.17,76.089,9.132,5.890081417094347,5.332779150374282,2014-04-18 00:00:00,H,1,M1,H,C
123,81.4295,16.482833333333332,98.95200000000001,29.668000000000003,63.153999999999996,5.6129999999999995,15.215252370565526,9.172729788163755,2014-04-19 00:00:00,H,1,M1,H,C
124,74.73666666666666,17.821666666666665,90.695,27.671,58.457,8.127,12.620327644980797,8.219611783208904,2014-04-20 00:00:00,H,1,M1,H,C
125,71.4095,17.149333333333335,88.685,29.668000000000003,56.07,4.103,13.08918916892868,9.889863025677686,2014-04-21 00:00:00,H,1,M1,H,C
126,74.3535,15.9035,82.50200000000001,27.171,63.733999999999995,8.127,6.641738379370276,6.414914894213331,2014-04-22 00:00:00,H,1,M1,H,C
127,79.73949999999999,13.055166666666667,96.572,24.171999999999997,64.313,2.089,12.753525453771624,9.207399359573072,2014-04-23 00:00:00,H,1,M1,H,C
128,72.03766666666667,14.141666666666666,87.161,26.171999999999997,58.457,2.593,11.701525706790003,9.466612882476323,2014-04-24 00:00:00,H,1,M1,H,C
129,74.829,14.985333333333335,83.54899999999999,22.671,67.181,9.132,5.897433373934819,5.6174334590332835,2014-04-25 00:00:00,H,1,M1,H,C
130,111.43866666666666,8.2935,118.179,12.145999999999999,99.42299999999999,5.11,8.403212592019178,3.092308894661074,2014-04-26 00:00:00,H,1,M1,H,C
131,97.07966666666668,7.953666666666667,118.179,16.16,70.008,0.07400000000000001,20.590987811823553,6.688937454234915,2014-04-27 00:00:00,H,1,M1,H,C
132,101.277,8.289666666666667,118.179,16.16,74.45,0.578,16.955196760875445,6.194331527022644,2014-04-28 00:00:00,H,1,M1,H,C
133,96.79699999999998,9.623166666666668,110.68700000000001,21.67,79.325,-1.4380000000000002,10.848794292454985,9.356684143790826,2014-04-29 00:00:00,H,1,M1,H,C
134,101.818,12.466833333333332,118.179,26.171999999999997,85.10700000000001,0.07400000000000001,14.080392153629791,10.206338430929414,2014-04-30 00:00:00,H,1,M1,H,C
135,87.49000000000001,16.4725,108.95200000000001,33.161,66.038,1.082,18.215896486311017,12.756565819216394,2014-05-01 00:00:00,H,1,M1,H,C
136,76.33183333333334,19.728,99.89299999999999,37.148,54.263000000000005,4.103,19.109146474049194,13.163421485313004,2014-05-02 00:00:00,H,1,M1,H,C
137,68.2505,20.901166666666665,86.65,37.646,49.99100000000001,7.624,14.608250473619414,11.675420325053254,2014-05-03 00:00:00,H,1,M1,H,C
138,65.3685,20.82183333333333,80.39,35.155,51.832,9.635,11.886280019417333,10.30533167669371,2014-05-04 00:00:00,H,1,M1,H,C
139,66.84683333333334,17.903499999999998,77.714,32.164,54.867,7.624,8.415505556213908,8.924104543314138,2014-05-05 00:00:00,H,1,M1,H,C
140,79.12016666666666,18.063000000000002,97.529,37.148,53.658,6.619,15.728766021740748,11.702648657462115,2014-05-06 00:00:00,H,1,M1,H,C
141,111.65683333333334,9.884000000000002,118.179,17.162,104.50299999999999,6.1160000000000005,5.2874019108313295,3.846276485121677,2014-05-07 00:00:00,H,1,M1,H,C
142,95.83200000000001,14.810333333333332,104.955,28.67,84.589,3.096,7.956604703012313,9.565830913551983,2014-05-08 00:00:00,H,1,M1,H,C
143,104.085,14.233166666666667,115.73899999999999,22.671,93.662,9.132,7.639520587052466,5.413829381008117,2014-05-09 00:00:00,H,1,M1,H,C
144,100.17116666666665,13.5585,114.49799999999999,29.169,82.50200000000001,7.122000000000001,10.753395992274617,8.512688970002367,2014-05-10 00:00:00,H,1,M1,H,C
145,107.33416666666666,11.471166666666667,118.179,21.67,99.42299999999999,5.6129999999999995,6.581363579583213,6.352568942299381,2014-05-11 00:00:00,H,1,M1,H,C
146,102.33966666666667,13.968499999999999,118.179,32.663000000000004,82.50200000000001,2.089,14.289594139326235,11.591008890515099,2014-05-12 00:00:00,H,1,M1,H,C
147,92.67016666666666,16.635,118.179,37.148,63.733999999999995,1.082,22.92232387360995,14.050828246050123,2014-05-13 00:00:00,H,1,M1,H,C
148,77.85483333333333,19.552833333333332,104.50299999999999,43.119,50.606,2.593,21.74544703993614,15.387625488250832,2014-05-14 00:00:00,H,1,M1,H,C
149,66.15616666666666,23.223000000000003,90.195,46.597,42.485,5.11,18.94390436437708,15.511148119981316,2014-05-15 00:00:00,H,1,M1,H,C
150,65.46133333333334,20.991666666666664,78.252,34.158,53.658,10.137,9.81811280576192,9.144899423540247,2014-05-16 00:00:00,H,1,M1,H,C
151,58.298833333333334,25.057333333333332,79.858,48.583,38.001,8.127,17.035524734115647,15.405896100735804,2014-05-17 00:00:00,H,1,M1,H,C
152,57.86733333333334,21.154999999999998,71.686,35.654,45.013000000000005,8.63,10.15357560008618,10.555815724045209,2014-05-18 00:00:00,H,1,M1,H,C
153,57.02116666666666,22.572333333333333,71.128,40.135,41.85,12.648,11.495655760619652,10.812077185567382,2014-05-19 00:00:00,H,1,M1,H,C
154,55.53549999999999,22.07716666666667,67.749,32.164,46.266999999999996,12.145999999999999,8.516441950721028,8.79685508387325,2014-05-20 00:00:00,H,1,M1,H,C
155,50.965833333333336,25.227833333333333,68.882,48.086000000000006,35.403,11.644,14.155582961032223,14.33263613459391,2014-05-21 00:00:00,H,1,M1,H,C
156,47.562666666666665,24.3185,60.231,42.622,36.055,12.145999999999999,9.645532409704835,12.300789173870115,2014-05-22 00:00:00,H,1,M1,H,C
157,46.86483333333333,23.400500000000005,58.457,41.13,36.705,8.63,8.753178175192534,12.65103353485398,2014-05-23 00:00:00,H,1,M1,H,C
158,50.0865,24.242166666666673,60.231,37.148,38.646,13.652000000000001,7.945334574453099,9.936828274991298,2014-05-24 00:00:00,H,1,M1,H,C
159,46.461000000000006,25.971666666666668,64.89,50.071000000000005,31.458000000000002,8.63,13.769593806645132,15.924486197886152,2014-05-25 00:00:00,H,1,M1,H,C
160,38.35183333333333,28.467000000000002,53.051,53.045,25.434,10.137,10.7910628840104,16.50662090192901,2014-05-26 00:00:00,H,1,M1,H,C
161,35.76616666666667,29.798166666666663,49.99100000000001,54.036,23.397,10.639000000000001,10.697199136534147,16.538336934730374,2014-05-27 00:00:00,H,1,M1,H,C
162,33.478833333333334,30.060499999999994,42.485,51.558,24.076999999999998,14.152999999999999,6.681384240310276,13.36122238045608,2014-05-28 00:00:00,H,1,M1,H,C
163,35.850833333333334,26.314666666666668,45.641000000000005,48.086000000000006,26.109,14.152999999999999,7.8131609331093985,13.24650948237561,2014-05-29 00:00:00,H,1,M1,H,C
164,33.6735,28.226166666666668,43.751999999999995,50.567,23.397,12.145999999999999,7.767578123199006,14.347751230303187,2014-05-30 00:00:00,H,1,M1,H,C
165,34.0995,29.138,45.013000000000005,54.531000000000006,22.714000000000002,12.648,8.208691509613471,15.277703269798119,2014-05-31 00:00:00,H,1,M1,H,C
166,32.684,27.805333333333333,43.12,52.55,22.714000000000002,10.137,7.903181460652433,15.521004847195513,2014-06-01 00:00:00,H,1,M1,H,C
167,32.340666666666664,28.134833333333336,43.12,53.045,22.031,10.137,8.466581521881574,16.32506822548274,2014-06-02 00:00:00,H,1,M1,H,C
168,29.934833333333334,30.80016666666667,39.931999999999995,55.522,20.658,15.157,7.528214965492585,15.715449486625143,2014-06-03 00:00:00,H,1,M1,H,C
169,30.929999999999996,30.306166666666666,40.573,53.541000000000004,21.345,16.16,7.576023812000619,14.49972663765309,2014-06-04 00:00:00,H,1,M1,H,C
170,28.81283333333333,29.293833333333335,39.29,56.016999999999996,18.588,9.635,7.991083166046188,17.675967791514747,2014-06-05 00:00:00,H,1,M1,H,C
171,27.179166666666664,29.217833333333335,35.403,52.55,19.97,11.142000000000001,6.009735016343633,16.141957779856398,2014-06-06 00:00:00,H,1,M1,H,C
172,27.940833333333334,29.548666666666666,38.001,55.522,19.279,10.137,7.089559998100484,16.57112249265772,2014-06-07 00:00:00,H,1,M1,H,C
173,28.533333333333335,28.894000000000002,35.403,50.071000000000005,21.345,14.152999999999999,5.22196613036379,13.833781897948228,2014-06-08 00:00:00,H,1,M1,H,C
174,28.044,29.381,38.001,55.027,18.588,10.639000000000001,7.5014880923720595,16.816685464145422,2014-06-09 00:00:00,H,1,M1,H,C
175,27.067166666666665,31.0495,34.75,53.541000000000004,19.279,13.652000000000001,6.009266558130599,15.799729943894619,2014-06-10 00:00:00,H,1,M1,H,C
176,27.046500000000005,29.38383333333333,36.055,54.531000000000006,17.894000000000002,11.142000000000001,7.087053400391428,16.168040430635585,2014-06-11 00:00:00,H,1,M1,H,C
177,26.751166666666666,28.397166666666667,32.78,44.113,21.345,12.648,4.707891095455214,13.130737350456236,2014-06-12 00:00:00,H,1,M1,H,C
178,25.816333333333333,31.051333333333332,34.75,55.522,17.199,14.152999999999999,6.818310308769093,15.300063812503087,2014-06-13 00:00:00,H,1,M1,H,C
