,Date_time,1,2,3,4,5
669,1/9/2014 2:00 PM,0.08900000000000001,0.034,0.062,0.05,
670,1/9/2014 4:00 PM,0.08800000000000001,0.028999999999999998,0.057999999999999996,0.049,
671,1/9/2014 6:00 PM,0.086,0.022000000000000002,0.049,0.047,
672,1/9/2014 8:00 PM,0.085,0.018000000000000002,0.044000000000000004,0.046,
673,1/9/2014 10:00 PM,0.085,0.017,0.043,0.045,
674,1/10/2014 12:00 AM,0.084,0.015,0.042,0.044000000000000004,
675,1/10/2014 2:00 AM,0.083,0.013999999999999999,0.039,0.043,
676,1/10/2014 4:00 AM,0.083,0.012,0.038,0.042,
677,1/10/2014 6:00 AM,0.08199999999999999,0.006,0.03,0.040999999999999995,
678,1/10/2014 8:00 AM,0.08199999999999999,0.004,0.027999999999999997,0.039,
679,1/10/2014 10:00 AM,0.085,0.023,0.048,0.042,
680,1/10/2014 12:00 PM,0.08800000000000001,0.035,0.063,0.047,
681,1/10/2014 2:00 PM,0.08900000000000001,0.038,0.067,0.05,
682,1/10/2014 4:00 PM,0.08900000000000001,0.033,0.064,0.05,
683,1/10/2014 6:00 PM,0.084,0.022000000000000002,0.051,0.047,
684,1/10/2014 8:00 PM,0.08199999999999999,0.013000000000000001,0.04,0.044000000000000004,
685,1/10/2014 10:00 PM,0.081,0.006999999999999999,0.032,0.040999999999999995,
686,1/11/2014 12:00 AM,0.08,0.004,0.028999999999999998,0.04,
687,1/11/2014 2:00 AM,0.08,0.003,0.026000000000000002,0.038,
688,1/11/2014 4:00 AM,0.079,0.002,0.025,0.038,
689,1/11/2014 6:00 AM,0.079,0.001,0.025,0.037000000000000005,
690,1/11/2014 8:00 AM,0.08,0.002,0.026000000000000002,0.037000000000000005,
691,1/11/2014 10:00 AM,0.08199999999999999,0.021,0.044000000000000004,0.040999999999999995,
692,1/11/2014 12:00 PM,0.086,0.035,0.062,0.045,
693,1/11/2014 2:00 PM,0.08800000000000001,0.037000000000000005,0.065,0.048,
694,1/11/2014 4:00 PM,0.087,0.033,0.064,0.049,
695,1/11/2014 6:00 PM,0.08199999999999999,0.02,0.048,0.046,
696,1/11/2014 8:00 PM,0.079,0.008,0.034,0.042,
697,1/11/2014 10:00 PM,0.078,0.004,0.028999999999999998,0.039,
698,1/12/2014 12:00 AM,0.078,0.006,0.03,0.039,
699,1/12/2014 2:00 AM,0.078,0.005,0.028999999999999998,0.039,
700,1/12/2014 4:00 AM,0.079,0.009000000000000001,0.033,0.04,
701,1/12/2014 6:00 AM,0.079,0.009000000000000001,0.033,0.04,
702,1/12/2014 8:00 AM,0.079,0.01,0.035,0.04,
703,1/12/2014 10:00 AM,0.08199999999999999,0.023,0.049,0.042,
704,1/12/2014 12:00 PM,0.084,0.03,0.059000000000000004,0.046,
705,1/12/2014 2:00 PM,0.085,0.03,0.061,0.046,
706,1/12/2014 4:00 PM,0.084,0.027999999999999997,0.063,0.046,
707,1/12/2014 6:00 PM,0.08,0.016,0.051,0.044000000000000004,
708,1/12/2014 8:00 PM,0.079,0.01,0.043,0.042,
709,1/12/2014 10:00 PM,0.078,0.006,0.038,0.04,
710,1/13/2014 12:00 AM,0.077,0.003,0.034,0.037000000000000005,
711,1/13/2014 2:00 AM,0.076,0.001,0.03,0.036000000000000004,
712,1/13/2014 4:00 AM,0.075,-0.005,0.025,0.034,
713,1/13/2014 6:00 AM,0.075,-0.006999999999999999,0.022000000000000002,0.032,
714,1/13/2014 8:00 AM,0.075,-0.008,0.021,0.032,
715,1/13/2014 10:00 AM,0.078,0.012,0.040999999999999995,0.035,
716,1/13/2014 12:00 PM,0.08199999999999999,0.025,0.054000000000000006,0.04,
717,1/13/2014 2:00 PM,0.084,0.027999999999999997,0.057999999999999996,0.042,
718,1/13/2014 4:00 PM,0.083,0.024,0.057999999999999996,0.042,
719,1/13/2014 6:00 PM,0.077,0.009000000000000001,0.040999999999999995,0.04,
720,1/13/2014 8:00 PM,0.07400000000000001,-0.004,0.027000000000000003,0.035,
721,1/13/2014 10:00 PM,0.07400000000000001,-0.006999999999999999,0.022000000000000002,0.032,
722,1/14/2014 12:00 AM,0.07400000000000001,-0.008,0.019,0.031,
723,1/14/2014 2:00 AM,0.073,-0.009000000000000001,0.018000000000000002,0.03,
724,1/14/2014 4:00 AM,0.073,-0.01,0.017,0.03,
725,1/14/2014 6:00 AM,0.07400000000000001,-0.01,0.017,0.03,
726,1/14/2014 8:00 AM,0.07400000000000001,-0.01,0.018000000000000002,0.03,
727,1/14/2014 10:00 AM,0.077,0.012,0.04,0.034,
728,1/14/2014 12:00 PM,0.08,0.023,0.051,0.04,
729,1/14/2014 2:00 PM,0.08199999999999999,0.024,0.053,0.042,
730,1/14/2014 4:00 PM,0.081,0.022000000000000002,0.053,0.042,
731,1/14/2014 6:00 PM,0.076,0.008,0.04,0.04,
732,1/14/2014 8:00 PM,0.073,-0.004,0.027000000000000003,0.034,
733,1/14/2014 10:00 PM,0.07200000000000001,-0.006999999999999999,0.022000000000000002,0.032,
734,1/15/2014 12:00 AM,0.07200000000000001,-0.01,0.019,0.03,
735,1/15/2014 2:00 AM,0.071,-0.011000000000000001,0.016,0.03,
736,1/15/2014 4:00 AM,0.071,-0.012,0.016,0.028999999999999998,
737,1/15/2014 6:00 AM,0.071,-0.011000000000000001,0.017,0.028999999999999998,
738,1/15/2014 8:00 AM,0.071,-0.011000000000000001,0.016,0.028999999999999998,
739,1/15/2014 10:00 AM,0.075,0.006999999999999999,0.035,0.032,
740,1/15/2014 12:00 PM,0.079,0.021,0.051,0.038,
741,1/15/2014 2:00 PM,0.08199999999999999,0.026000000000000002,0.057,0.040999999999999995,
742,1/15/2014 4:00 PM,0.081,0.022000000000000002,0.055,0.042,
743,1/15/2014 6:00 PM,0.075,0.006999999999999999,0.04,0.039,
744,1/15/2014 8:00 PM,0.07200000000000001,-0.004,0.026000000000000002,0.034,
745,1/15/2014 10:00 PM,0.071,-0.009000000000000001,0.02,0.031,
746,1/16/2014 12:00 AM,0.07,-0.011000000000000001,0.018000000000000002,0.03,
747,1/16/2014 2:00 AM,0.07,-0.012,0.016,0.028999999999999998,
748,1/16/2014 4:00 AM,0.07,-0.013000000000000001,0.015,0.028999999999999998,
749,1/16/2014 6:00 AM,0.069,-0.015,0.013000000000000001,0.027000000000000003,
750,1/16/2014 8:00 AM,0.07,-0.013000000000000001,0.015,0.027999999999999997,
751,1/16/2014 10:00 AM,0.07400000000000001,0.008,0.037000000000000005,0.032,
752,1/16/2014 12:00 PM,0.078,0.021,0.05,0.038,
753,1/16/2014 2:00 PM,0.08,0.025,0.055,0.040999999999999995,
754,1/16/2014 4:00 PM,0.079,0.022000000000000002,0.054000000000000006,0.040999999999999995,
755,1/16/2014 6:00 PM,0.07400000000000001,0.006,0.038,0.038,
756,1/16/2014 8:00 PM,0.07,-0.006999999999999999,0.024,0.032,
757,1/16/2014 10:00 PM,0.069,-0.01,0.019,0.03,
758,1/17/2014 12:00 AM,0.069,-0.012,0.016,0.028999999999999998,
759,1/17/2014 2:00 AM,0.069,-0.015,0.013999999999999999,0.027999999999999997,
760,1/17/2014 4:00 AM,0.069,-0.016,0.013000000000000001,0.027000000000000003,
761,1/17/2014 6:00 AM,0.068,-0.017,0.011000000000000001,0.026000000000000002,
762,1/17/2014 8:00 AM,0.068,-0.017,0.011000000000000001,0.025,
763,1/17/2014 10:00 AM,0.073,0.004,0.031,0.03,
764,1/17/2014 12:00 PM,0.077,0.019,0.048,0.035,
765,1/17/2014 2:00 PM,0.079,0.024,0.054000000000000006,0.039,
766,1/17/2014 4:00 PM,0.078,0.02,0.053,0.039,
767,1/17/2014 6:00 PM,0.07200000000000001,0.004,0.036000000000000004,0.036000000000000004,
768,1/17/2014 8:00 PM,0.069,-0.009000000000000001,0.022000000000000002,0.03,
769,1/17/2014 10:00 PM,0.068,-0.012,0.017,0.028999999999999998,
770,1/18/2014 12:00 AM,0.067,-0.013000000000000001,0.015,0.027000000000000003,
771,1/18/2014 2:00 AM,0.067,-0.016,0.013999999999999999,0.027000000000000003,
772,1/18/2014 4:00 AM,0.067,-0.017,0.012,0.026000000000000002,
773,1/18/2014 6:00 AM,0.067,-0.018000000000000002,0.011000000000000001,0.025,
774,1/18/2014 8:00 AM,0.067,-0.018000000000000002,0.011000000000000001,0.024,
775,1/18/2014 10:00 AM,0.071,0.004,0.031,0.03,
776,1/18/2014 12:00 PM,0.076,0.019,0.048,0.035,
777,1/18/2014 2:00 PM,0.078,0.024,0.054000000000000006,0.039,
778,1/18/2014 4:00 PM,0.078,0.02,0.054000000000000006,0.039,
779,1/18/2014 6:00 PM,0.071,0.005,0.038,0.036000000000000004,
780,1/18/2014 8:00 PM,0.069,-0.005,0.027000000000000003,0.031,
781,1/18/2014 10:00 PM,0.067,-0.01,0.02,0.03,
782,1/19/2014 12:00 AM,0.066,-0.015,0.015,0.027000000000000003,
783,1/19/2014 2:00 AM,0.066,-0.017,0.013000000000000001,0.026000000000000002,
784,1/19/2014 4:00 AM,0.065,-0.017,0.012,0.025,
785,1/19/2014 6:00 AM,0.065,-0.019,0.01,0.024,
786,1/19/2014 8:00 AM,0.065,-0.018000000000000002,0.011000000000000001,0.024,
787,1/19/2014 10:00 AM,0.069,0.004,0.031,0.028999999999999998,
788,1/19/2014 12:00 PM,0.07400000000000001,0.018000000000000002,0.05,0.035,
789,1/19/2014 2:00 PM,0.078,0.022000000000000002,0.054000000000000006,0.038,
790,1/19/2014 4:00 PM,0.07400000000000001,0.013000000000000001,0.047,0.037000000000000005,
791,1/19/2014 6:00 PM,0.07,0.002,0.035,0.034,
792,1/19/2014 8:00 PM,0.068,-0.008,0.023,0.03,
793,1/19/2014 10:00 PM,0.066,-0.013000000000000001,0.017,0.027999999999999997,
794,1/20/2014 12:00 AM,0.065,-0.016,0.013000000000000001,0.026000000000000002,
795,1/20/2014 2:00 AM,0.064,-0.019,0.011000000000000001,0.024,
796,1/20/2014 4:00 AM,0.064,-0.02,0.009000000000000001,0.023,
797,1/20/2014 6:00 AM,0.064,-0.021,0.006999999999999999,0.022000000000000002,
798,1/20/2014 8:00 AM,0.064,-0.021,0.008,0.022000000000000002,
799,1/20/2014 10:00 AM,0.069,0.001,0.03,0.027999999999999997,
800,1/20/2014 12:00 PM,0.07400000000000001,0.017,0.047,0.034,
801,1/20/2014 2:00 PM,0.077,0.023,0.055,0.038,
802,1/20/2014 4:00 PM,0.076,0.019,0.052000000000000005,0.038,
803,1/20/2014 6:00 PM,0.069,0.003,0.036000000000000004,0.034,
804,1/20/2014 8:00 PM,0.065,-0.011000000000000001,0.02,0.028999999999999998,
805,1/20/2014 10:00 PM,0.064,-0.015,0.016,0.027000000000000003,
806,1/21/2014 12:00 AM,0.064,-0.018000000000000002,0.012,0.025,
807,1/21/2014 2:00 AM,0.064,-0.019,0.011000000000000001,0.024,
808,1/21/2014 4:00 AM,0.063,-0.02,0.009000000000000001,0.023,
809,1/21/2014 6:00 AM,0.063,-0.02,0.009000000000000001,0.023,
810,1/21/2014 8:00 AM,0.063,-0.022000000000000002,0.008,0.022000000000000002,
811,1/21/2014 10:00 AM,0.067,0.0,0.028999999999999998,0.027000000000000003,
812,1/21/2014 12:00 PM,0.07200000000000001,0.016,0.046,0.032,
813,1/21/2014 2:00 PM,0.075,0.02,0.051,0.036000000000000004,
814,1/21/2014 4:00 PM,0.075,0.016,0.051,0.036000000000000004,
815,1/21/2014 6:00 PM,0.067,-0.001,0.031,0.032,
816,1/21/2014 8:00 PM,0.063,-0.017,0.013999999999999999,0.026000000000000002,
817,1/21/2014 10:00 PM,0.063,-0.019,0.011000000000000001,0.024,
818,1/22/2014 12:00 AM,0.062,-0.019,0.01,0.023,
819,1/22/2014 2:00 AM,0.062,-0.019,0.01,0.022000000000000002,
820,1/22/2014 4:00 AM,0.063,-0.017,0.012,0.023,
821,1/22/2014 6:00 AM,0.062,-0.02,0.008,0.021,
822,1/22/2014 8:00 AM,0.063,-0.019,0.01,0.022000000000000002,
823,1/22/2014 10:00 AM,0.065,-0.006,0.022000000000000002,0.025,
824,1/22/2014 12:00 PM,0.07,0.013999999999999999,0.044000000000000004,0.031,
825,1/22/2014 2:00 PM,0.07400000000000001,0.02,0.051,0.035,
826,1/22/2014 4:00 PM,0.07200000000000001,0.012,0.046,0.035,
827,1/22/2014 6:00 PM,0.067,0.0,0.034,0.031,
828,1/22/2014 8:00 PM,0.064,-0.01,0.022000000000000002,0.028999999999999998,
829,1/22/2014 10:00 PM,0.062,-0.016,0.016,0.026000000000000002,
830,1/23/2014 12:00 AM,0.063,-0.011000000000000001,0.02,0.026000000000000002,
831,1/23/2014 2:00 AM,0.063,-0.012,0.018000000000000002,0.026000000000000002,
832,1/23/2014 4:00 AM,0.062,-0.017,0.013000000000000001,0.024,
833,1/23/2014 6:00 AM,0.061,-0.02,0.009000000000000001,0.022000000000000002,
834,1/23/2014 8:00 AM,0.06,-0.022000000000000002,0.006999999999999999,0.021,
835,1/23/2014 10:00 AM,0.064,-0.004,0.025,0.024,
836,1/23/2014 12:00 PM,0.068,0.006999999999999999,0.037000000000000005,0.03,
837,1/23/2014 2:00 PM,0.069,0.009000000000000001,0.039,0.031,
838,1/23/2014 4:00 PM,0.067,-0.001,0.03,0.03,
839,1/23/2014 6:00 PM,0.064,-0.01,0.02,0.026000000000000002,
840,1/23/2014 8:00 PM,0.062,-0.018000000000000002,0.011000000000000001,0.023,
841,1/23/2014 10:00 PM,0.061,-0.02,0.008,0.022000000000000002,
842,1/24/2014 12:00 AM,0.061,-0.022000000000000002,0.005,0.02,
843,1/24/2014 2:00 AM,0.06,-0.024,0.003,0.019,
844,1/24/2014 4:00 AM,0.06,-0.023,0.003,0.019,
845,1/24/2014 6:00 AM,0.06,-0.025,0.001,0.018000000000000002,
846,1/24/2014 8:00 AM,0.059000000000000004,-0.026000000000000002,0.001,0.017,
847,1/24/2014 10:00 AM,0.064,-0.009000000000000001,0.016,0.021,
848,1/24/2014 12:00 PM,0.068,0.005,0.032,0.026000000000000002,
849,1/24/2014 2:00 PM,0.071,0.01,0.038,0.03,
850,1/24/2014 4:00 PM,0.069,0.005,0.036000000000000004,0.028999999999999998,
851,1/24/2014 6:00 PM,0.064,-0.006999999999999999,0.024,0.027000000000000003,
852,1/24/2014 8:00 PM,0.06,-0.02,0.008,0.022000000000000002,
853,1/24/2014 10:00 PM,0.06,-0.022000000000000002,0.006999999999999999,0.021,
854,1/25/2014 12:00 AM,0.06,-0.022000000000000002,0.006,0.02,
855,1/25/2014 2:00 AM,0.061,-0.019,0.01,0.021,
856,1/25/2014 4:00 AM,0.061,-0.018000000000000002,0.011000000000000001,0.021,
857,1/25/2014 6:00 AM,0.06,-0.02,0.008,0.021,
858,1/25/2014 8:00 AM,0.061,-0.018000000000000002,0.01,0.021,
859,1/25/2014 10:00 AM,0.064,-0.003,0.025,0.025,
860,1/25/2014 12:00 PM,0.069,0.012,0.042,0.028999999999999998,
861,1/25/2014 2:00 PM,0.07200000000000001,0.016,0.047,0.032,
862,1/25/2014 4:00 PM,0.07200000000000001,0.012,0.046,0.032,
863,1/25/2014 6:00 PM,0.064,-0.004,0.027999999999999997,0.028999999999999998,
864,1/25/2014 8:00 PM,0.06,-0.016,0.015,0.024,
865,1/25/2014 10:00 PM,0.059000000000000004,-0.02,0.009000000000000001,0.022000000000000002,
866,1/26/2014 12:00 AM,0.057999999999999996,-0.022000000000000002,0.006,0.02,
867,1/26/2014 2:00 AM,0.057999999999999996,-0.024,0.004,0.019,
868,1/26/2014 4:00 AM,0.057999999999999996,-0.025,0.003,0.017,
869,1/26/2014 6:00 AM,0.057999999999999996,-0.026000000000000002,0.001,0.017,
870,1/26/2014 8:00 AM,0.057999999999999996,-0.025,0.003,0.017,
871,1/26/2014 10:00 AM,0.063,-0.001,0.028999999999999998,0.023,
872,1/26/2014 12:00 PM,0.069,0.015,0.047,0.03,
873,1/26/2014 2:00 PM,0.07200000000000001,0.02,0.052000000000000005,0.033,
874,1/26/2014 4:00 PM,0.071,0.016,0.051,0.033,
875,1/26/2014 6:00 PM,0.064,0.002,0.036000000000000004,0.03,
876,1/26/2014 8:00 PM,0.061,-0.008,0.025,0.027000000000000003,
877,1/26/2014 10:00 PM,0.059000000000000004,-0.013000000000000001,0.018000000000000002,0.025,
878,1/27/2014 12:00 AM,0.057999999999999996,-0.022000000000000002,0.006999999999999999,0.02,
879,1/27/2014 2:00 AM,0.057999999999999996,-0.023,0.006,0.019,
880,1/27/2014 4:00 AM,0.057999999999999996,-0.022000000000000002,0.006999999999999999,0.019,
881,1/27/2014 6:00 AM,0.057999999999999996,-0.02,0.009000000000000001,0.019,
882,1/27/2014 8:00 AM,0.057999999999999996,-0.018000000000000002,0.011000000000000001,0.019,
883,1/27/2014 10:00 AM,0.06,-0.01,0.02,0.021,
884,1/27/2014 12:00 PM,0.064,0.004,0.035,0.025,
885,1/27/2014 2:00 PM,0.069,0.01,0.043,0.028999999999999998,
886,1/27/2014 4:00 PM,0.068,0.006,0.042,0.027999999999999997,
887,1/27/2014 6:00 PM,0.063,-0.005,0.028999999999999998,0.026000000000000002,
888,1/27/2014 8:00 PM,0.059000000000000004,-0.015,0.017,0.022000000000000002,
889,1/27/2014 10:00 PM,0.057999999999999996,-0.017,0.013999999999999999,0.021,
890,1/28/2014 12:00 AM,0.057,-0.023,0.006999999999999999,0.018000000000000002,
891,1/28/2014 2:00 AM,0.055999999999999994,-0.027000000000000003,0.001,0.015,
892,1/28/2014 4:00 AM,0.055,-0.03,-0.001,0.013999999999999999,
893,1/28/2014 6:00 AM,0.055,-0.031,-0.003,0.013000000000000001,
894,1/28/2014 8:00 AM,0.055,-0.031,-0.003,0.013000000000000001,
895,1/28/2014 10:00 AM,0.06,-0.01,0.018000000000000002,0.018000000000000002,
896,1/28/2014 12:00 PM,0.066,0.009000000000000001,0.04,0.025,
897,1/28/2014 2:00 PM,0.069,0.013000000000000001,0.044000000000000004,0.028999999999999998,
898,1/28/2014 4:00 PM,0.068,0.005,0.040999999999999995,0.027999999999999997,
899,1/28/2014 6:00 PM,0.062,-0.006999999999999999,0.026000000000000002,0.025,
900,1/28/2014 8:00 PM,0.057999999999999996,-0.02,0.01,0.019,
901,1/28/2014 10:00 PM,0.055999999999999994,-0.024,0.005,0.017,
902,1/29/2014 12:00 AM,0.055,-0.027000000000000003,0.001,0.015,
903,1/29/2014 2:00 AM,0.054000000000000006,-0.031,-0.003,0.013000000000000001,
904,1/29/2014 4:00 AM,0.053,-0.034,-0.006,0.011000000000000001,
905,1/29/2014 6:00 AM,0.052000000000000005,-0.035,-0.008,0.01,
906,1/29/2014 8:00 AM,0.053,-0.035,-0.008,0.009000000000000001,
907,1/29/2014 10:00 AM,0.057999999999999996,-0.012,0.016,0.015,
908,1/29/2014 12:00 PM,0.064,0.003,0.031,0.021,
909,1/29/2014 2:00 PM,0.068,0.008,0.038,0.026000000000000002,
910,1/29/2014 4:00 PM,0.068,0.003,0.038,0.027000000000000003,
911,1/29/2014 6:00 PM,0.061,-0.008,0.025,0.024,
912,1/29/2014 8:00 PM,0.055999999999999994,-0.022000000000000002,0.008,0.018000000000000002,
913,1/29/2014 10:00 PM,0.055,-0.025,0.004,0.016,
914,1/30/2014 12:00 AM,0.055,-0.023,0.006,0.016,
915,1/30/2014 2:00 AM,0.055999999999999994,-0.022000000000000002,0.006999999999999999,0.016,
916,1/30/2014 4:00 AM,0.055999999999999994,-0.02,0.009000000000000001,0.017,
917,1/30/2014 6:00 AM,0.055,-0.024,0.005,0.015,
918,1/30/2014 8:00 AM,0.055,-0.026000000000000002,0.003,0.015,
919,1/30/2014 10:00 AM,0.061,-0.001,0.031,0.021,
920,1/30/2014 12:00 PM,0.064,0.008,0.040999999999999995,0.026000000000000002,
921,1/30/2014 2:00 PM,0.065,0.009000000000000001,0.042,0.027000000000000003,
922,1/30/2014 4:00 PM,0.065,0.009000000000000001,0.044000000000000004,0.027999999999999997,
923,1/30/2014 6:00 PM,0.062,-0.001,0.034,0.025,
924,1/30/2014 8:00 PM,0.057,-0.016,0.017,0.02,
925,1/30/2014 10:00 PM,0.055999999999999994,-0.019,0.013000000000000001,0.018000000000000002,
926,1/31/2014 12:00 AM,0.055999999999999994,-0.017,0.015,0.018000000000000002,
927,1/31/2014 2:00 AM,0.055999999999999994,-0.018000000000000002,0.013999999999999999,0.017,
928,1/31/2014 4:00 AM,0.057,-0.015,0.019,0.018000000000000002,
929,1/31/2014 6:00 AM,0.057,-0.011000000000000001,0.024,0.019,
930,1/31/2014 8:00 AM,0.057,-0.011000000000000001,0.024,0.019,
931,1/31/2014 10:00 AM,0.059000000000000004,-0.004,0.031,0.02,
932,1/31/2014 12:00 PM,0.062,0.005,0.040999999999999995,0.022000000000000002,
933,1/31/2014 2:00 PM,0.063,0.006,0.043,0.023,
934,1/31/2014 4:00 PM,0.064,0.006999999999999999,0.045,0.024,
935,1/31/2014 6:00 PM,0.061,-0.001,0.036000000000000004,0.022000000000000002,
936,1/31/2014 8:00 PM,0.057999999999999996,-0.008,0.028999999999999998,0.019,
937,1/31/2014 10:00 PM,0.057999999999999996,-0.012,0.024,0.017,
938,2/1/2014 12:00 AM,0.057,-0.013000000000000001,0.021,0.016,
939,2/1/2014 2:00 AM,0.055,-0.019,0.013999999999999999,0.013999999999999999,
940,2/1/2014 4:00 AM,0.054000000000000006,-0.022000000000000002,0.01,0.012,
941,2/1/2014 6:00 AM,0.054000000000000006,-0.024,0.006,0.01,
942,2/1/2014 8:00 AM,0.054000000000000006,-0.022000000000000002,0.008,0.01,
943,2/1/2014 10:00 AM,0.057999999999999996,-0.009000000000000001,0.023,0.013999999999999999,
944,2/1/2014 12:00 PM,0.061,0.0,0.032,0.017,
945,2/1/2014 2:00 PM,0.061,0.0,0.034,0.019,
946,2/1/2014 4:00 PM,0.061,-0.002,0.033,0.019,
947,2/1/2014 6:00 PM,0.057999999999999996,-0.008,0.026000000000000002,0.017,
948,2/1/2014 8:00 PM,0.055999999999999994,-0.018000000000000002,0.013999999999999999,0.013000000000000001,
949,2/1/2014 10:00 PM,0.054000000000000006,-0.022000000000000002,0.008,0.011000000000000001,
950,2/2/2014 12:00 AM,0.054000000000000006,-0.022000000000000002,0.006999999999999999,0.01,
951,2/2/2014 2:00 AM,0.053,-0.023,0.006,0.009000000000000001,
952,2/2/2014 4:00 AM,0.053,-0.024,0.004,0.008,
953,2/2/2014 6:00 AM,0.054000000000000006,-0.022000000000000002,0.006999999999999999,0.009000000000000001,
954,2/2/2014 8:00 AM,0.052000000000000005,-0.028999999999999998,0.0,0.006999999999999999,
955,2/2/2014 10:00 AM,0.057,-0.008,0.023,0.011000000000000001,
956,2/2/2014 12:00 PM,0.062,0.005,0.038,0.016,
957,2/2/2014 2:00 PM,0.064,0.006,0.04,0.02,
958,2/2/2014 4:00 PM,0.064,0.002,0.039,0.02,
959,2/2/2014 6:00 PM,0.057999999999999996,-0.011000000000000001,0.022000000000000002,0.016,
960,2/2/2014 8:00 PM,0.053,-0.025,0.004,0.01,
961,2/2/2014 10:00 PM,0.053,-0.025,0.005,0.008,
962,2/3/2014 12:00 AM,0.053,-0.025,0.005,0.008,
963,2/3/2014 2:00 AM,0.053,-0.024,0.006,0.009000000000000001,
964,2/3/2014 4:00 AM,0.053,-0.025,0.004,0.008,
965,2/3/2014 6:00 AM,0.052000000000000005,-0.027000000000000003,0.001,0.006999999999999999,
966,2/3/2014 8:00 AM,0.051,-0.032,-0.003,0.005,
967,2/3/2014 10:00 AM,0.055999999999999994,-0.011000000000000001,0.022000000000000002,0.01,
968,2/3/2014 12:00 PM,0.061,0.002,0.035,0.016,
969,2/3/2014 2:00 PM,0.064,0.006,0.04,0.02,
970,2/3/2014 4:00 PM,0.063,0.001,0.036000000000000004,0.019,
971,2/3/2014 6:00 PM,0.057,-0.011000000000000001,0.023,0.015,
972,2/3/2014 8:00 PM,0.054000000000000006,-0.02,0.013000000000000001,0.012,
973,2/3/2014 10:00 PM,0.053,-0.022000000000000002,0.009000000000000001,0.009000000000000001,
974,2/4/2014 12:00 AM,0.052000000000000005,-0.023,0.008,0.008,
975,2/4/2014 2:00 AM,0.052000000000000005,-0.025,0.004,0.006999999999999999,
976,2/4/2014 4:00 AM,0.051,-0.025,0.004,0.006999999999999999,
977,2/4/2014 6:00 AM,0.051,-0.028999999999999998,0.0,0.005,
978,2/4/2014 8:00 AM,0.051,-0.031,-0.003,0.004,
979,2/4/2014 10:00 AM,0.055,-0.012,0.02,0.008,
980,2/4/2014 12:00 PM,0.059000000000000004,0.0,0.032,0.013000000000000001,
981,2/4/2014 2:00 PM,0.063,0.002,0.035,0.017,
982,2/4/2014 4:00 PM,0.061,-0.004,0.032,0.016,
983,2/4/2014 6:00 PM,0.055999999999999994,-0.015,0.018000000000000002,0.013000000000000001,
984,2/4/2014 8:00 PM,0.051,-0.025,0.006,0.006999999999999999,
985,2/4/2014 10:00 PM,0.05,-0.028999999999999998,0.0,0.005,
986,2/5/2014 12:00 AM,0.049,-0.033,-0.006,0.003,
987,2/5/2014 2:00 AM,0.049,-0.034,-0.008,0.002,
988,2/5/2014 4:00 AM,0.049,-0.034,-0.008,0.001,
989,2/5/2014 6:00 AM,0.05,-0.034,-0.006999999999999999,0.002,
990,2/5/2014 8:00 AM,0.051,-0.03,-0.002,0.003,
991,2/5/2014 10:00 AM,0.053,-0.021,0.009000000000000001,0.006,
992,2/5/2014 12:00 PM,0.055,-0.018000000000000002,0.013000000000000001,0.008,
993,2/5/2014 2:00 PM,0.059000000000000004,-0.006,0.026000000000000002,0.012,
994,2/5/2014 4:00 PM,0.059000000000000004,-0.006999999999999999,0.025,0.013000000000000001,
995,2/5/2014 6:00 PM,0.054000000000000006,-0.018000000000000002,0.012,0.01,
996,2/5/2014 8:00 PM,0.051,-0.027000000000000003,0.001,0.006,
997,2/5/2014 10:00 PM,0.051,-0.028999999999999998,-0.001,0.004,
998,2/6/2014 12:00 AM,0.051,-0.03,-0.003,0.004,
999,2/6/2014 2:00 AM,0.05,-0.033,-0.008,0.002,
1000,2/6/2014 4:00 AM,0.049,-0.034,-0.008,0.002,
1001,2/6/2014 6:00 AM,0.048,-0.039,-0.015,0.0,
1002,2/6/2014 8:00 AM,0.048,-0.039,-0.015,-0.001,
1003,2/6/2014 10:00 AM,0.052000000000000005,-0.024,0.002,0.003,
1004,2/6/2014 12:00 PM,0.057999999999999996,-0.009000000000000001,0.02,0.008,
1005,2/6/2014 2:00 PM,0.057999999999999996,-0.008,0.022000000000000002,0.01,
1006,2/6/2014 4:00 PM,0.057999999999999996,-0.012,0.019,0.01,
1007,2/6/2014 6:00 PM,0.054000000000000006,-0.021,0.01,0.008,
1008,2/6/2014 8:00 PM,0.051,-0.027000000000000003,0.001,0.005,
1009,2/6/2014 10:00 PM,0.051,-0.026000000000000002,0.002,0.005,
1010,2/7/2014 12:00 AM,0.051,-0.027000000000000003,0.0,0.004,
1011,2/7/2014 2:00 AM,0.051,-0.028999999999999998,-0.002,0.004,
1012,2/7/2014 4:00 AM,0.051,-0.028999999999999998,-0.001,0.004,
1013,2/7/2014 6:00 AM,0.051,-0.027000000000000003,-0.001,0.004,
1014,2/7/2014 8:00 AM,0.051,-0.027000000000000003,0.001,0.004,
1015,2/7/2014 10:00 AM,0.054000000000000006,-0.012,0.017,0.008,
1016,2/7/2014 12:00 PM,0.059000000000000004,0.002,0.033,0.013000000000000001,
1017,2/7/2014 2:00 PM,0.063,0.006,0.039,0.017,
1018,2/7/2014 4:00 PM,0.061,0.001,0.036000000000000004,0.016,
1019,2/7/2014 6:00 PM,0.057,-0.009000000000000001,0.024,0.013999999999999999,
