,soil_m_mean,soil_m_max,soil_m_min,soil_m_std,Date_time,treatement,habitat,site,soil_type,monitor_station,replicate
0,0.043,0.079,-0.14800000000000002,0.0842970936628304,2014-03-12 00:00:00,Cr,C,J,2,M2,2
1,0.06999999999999999,0.078,0.066,0.004264014327112467,2014-03-13 00:00:00,Cr,C,J,2,M2,2
2,0.06875000000000002,0.07400000000000001,0.064,0.003621275516118017,2014-03-14 00:00:00,Cr,C,J,2,M2,2
3,0.06666666666666667,0.073,0.064,0.0027743413086657133,2014-03-15 00:00:00,Cr,C,J,2,M2,2
4,0.06383333333333334,0.07200000000000001,0.058,0.004344972713238532,2014-03-16 00:00:00,Cr,C,J,2,M2,2
5,0.06116666666666667,0.069,0.056,0.00496960458155073,2014-03-17 00:00:00,Cr,C,J,2,M2,2
6,0.060500000000000005,0.069,0.056,0.004582575694955746,2014-03-18 00:00:00,Cr,C,J,2,M2,2
7,0.05691666666666668,0.067,0.051,0.005664215155988654,2014-03-19 00:00:00,Cr,C,J,2,M2,2
8,0.055500000000000015,0.066,0.049,0.005992419453700635,2014-03-20 00:00:00,Cr,C,J,2,M2,2
9,0.05533333333333334,0.064,0.05,0.005228129047119254,2014-03-21 00:00:00,Cr,C,J,2,M2,2
10,0.053083333333333343,0.063,0.047,0.005712161401675084,2014-03-22 00:00:00,Cr,C,J,2,M2,2
11,0.05091666666666667,0.063,0.044,0.006402532642823761,2014-03-23 00:00:00,Cr,C,J,2,M2,2
12,0.05083333333333334,0.063,0.043,0.006978321409692247,2014-03-24 00:00:00,Cr,C,J,2,M2,2
13,0.049916666666666665,0.058,0.043,0.005961365513695566,2014-03-25 00:00:00,Cr,C,J,2,M2,2
14,0.09333333333333332,0.103,0.07,0.009208033383295325,2014-03-26 00:00:00,Cr,C,J,2,M2,2
15,0.07949999999999999,0.084,0.073,0.0030895719032668074,2014-03-27 00:00:00,Cr,C,J,2,M2,2
16,0.07216666666666666,0.078,0.067,0.0037618499639827064,2014-03-28 00:00:00,Cr,C,J,2,M2,2
17,0.06616666666666667,0.07400000000000001,0.061,0.00448904390171394,2014-03-29 00:00:00,Cr,C,J,2,M2,2
18,0.06083333333333333,0.068,0.056,0.004386618771038233,2014-03-30 00:00:00,Cr,C,J,2,M2,2
19,0.05658333333333335,0.064,0.05,0.005247654598759059,2014-03-31 00:00:00,Cr,C,J,2,M2,2
20,0.052166666666666674,0.061,0.046,0.005407626488804789,2014-04-01 00:00:00,Cr,C,J,2,M2,2
21,0.05008333333333334,0.058,0.044,0.005451577475345664,2014-04-02 00:00:00,Cr,C,J,2,M2,2
22,0.04675000000000001,0.057,0.04,0.006268608661055061,2014-04-03 00:00:00,Cr,C,J,2,M2,2
23,0.044583333333333336,0.056,0.036000000000000004,0.007242028009954794,2014-04-04 00:00:00,Cr,C,J,2,M2,2
24,0.046000000000000006,0.056,0.039,0.00604528366128956,2014-04-05 00:00:00,Cr,C,J,2,M2,2
25,0.04491666666666666,0.054000000000000006,0.037000000000000005,0.0059307876731714915,2014-04-06 00:00:00,Cr,C,J,2,M2,2
26,0.045750000000000006,0.058,0.036000000000000004,0.007569376100145564,2014-04-07 00:00:00,Cr,C,J,2,M2,2
27,0.04683333333333334,0.058,0.038,0.007613783354528553,2014-04-08 00:00:00,Cr,C,J,2,M2,2
28,0.04758333333333334,0.058,0.039,0.0073045232976601225,2014-04-09 00:00:00,Cr,C,J,2,M2,2
29,0.04650000000000001,0.058,0.038,0.007501514998500393,2014-04-10 00:00:00,Cr,C,J,2,M2,2
30,0.04641666666666667,0.057,0.037000000000000005,0.007329372208429387,2014-04-11 00:00:00,Cr,C,J,2,M2,2
31,0.04633333333333334,0.055,0.041,0.004978742691471204,2014-04-12 00:00:00,Cr,C,J,2,M2,2
32,0.04516666666666666,0.055,0.037000000000000005,0.006102657146065582,2014-04-13 00:00:00,Cr,C,J,2,M2,2
33,0.04474999999999999,0.055,0.038,0.005940997773560865,2014-04-14 00:00:00,Cr,C,J,2,M2,2
34,0.04225,0.054000000000000006,0.033,0.007225271306639309,2014-04-15 00:00:00,Cr,C,J,2,M2,2
35,0.043666666666666666,0.056,0.033,0.008037789534819935,2014-04-16 00:00:00,Cr,C,J,2,M2,2
36,0.044750000000000005,0.056,0.037000000000000005,0.006929843235797443,2014-04-17 00:00:00,Cr,C,J,2,M2,2
37,0.04466666666666666,0.053,0.036000000000000004,0.005959458995173314,2014-04-18 00:00:00,Cr,C,J,2,M2,2
38,0.044083333333333335,0.053,0.04,0.004100073909163917,2014-04-19 00:00:00,Cr,C,J,2,M2,2
39,0.045250000000000005,0.058,0.036000000000000004,0.008367958369442744,2014-04-20 00:00:00,Cr,C,J,2,M2,2
40,0.045750000000000006,0.056,0.037000000000000005,0.006956030738601107,2014-04-21 00:00:00,Cr,C,J,2,M2,2
41,0.04558333333333334,0.053,0.037000000000000005,0.006141636343003112,2014-04-22 00:00:00,Cr,C,J,2,M2,2
42,0.046250000000000006,0.056,0.04,0.005956280108194431,2014-04-23 00:00:00,Cr,C,J,2,M2,2
43,0.044000000000000004,0.055,0.034,0.007298816840606888,2014-04-24 00:00:00,Cr,C,J,2,M2,2
44,0.044333333333333336,0.056,0.035,0.007571877794400375,2014-04-25 00:00:00,Cr,C,J,2,M2,2
45,0.04358333333333333,0.051,0.039,0.0047185963500974044,2014-04-26 00:00:00,Cr,C,J,2,M2,2
46,0.040916666666666664,0.051,0.034,0.006244391422903034,2014-04-27 00:00:00,Cr,C,J,2,M2,2
47,0.040833333333333326,0.052000000000000005,0.031,0.007637626158259781,2014-04-28 00:00:00,Cr,C,J,2,M2,2
48,0.03966666666666666,0.05,0.032,0.006080271126331256,2014-04-29 00:00:00,Cr,C,J,2,M2,2
49,0.03775,0.049,0.029,0.0073252365770049765,2014-04-30 00:00:00,Cr,C,J,2,M2,2
50,0.040749999999999995,0.051,0.036000000000000004,0.0054958662151244,2014-05-01 00:00:00,Cr,C,J,2,M2,2
51,0.040749999999999995,0.052000000000000005,0.031,0.007688539286733015,2014-05-02 00:00:00,Cr,C,J,2,M2,2
52,0.040916666666666664,0.052000000000000005,0.031,0.007821396449755201,2014-05-03 00:00:00,Cr,C,J,2,M2,2
53,0.04083333333333333,0.051,0.03,0.007814128618125412,2014-05-04 00:00:00,Cr,C,J,2,M2,2
54,0.03908333333333333,0.051,0.03,0.007971065097455888,2014-05-05 00:00:00,Cr,C,J,2,M2,2
55,0.03866666666666666,0.049,0.03,0.007302967433402253,2014-05-06 00:00:00,Cr,C,J,2,M2,2
56,0.03791666666666666,0.048,0.03,0.006171169527191243,2014-05-07 00:00:00,Cr,C,J,2,M2,2
57,0.03675,0.049,0.027000000000000003,0.007886985828220186,2014-05-08 00:00:00,Cr,C,J,2,M2,2
58,0.03733333333333333,0.049,0.027000000000000003,0.008094143037724972,2014-05-09 00:00:00,Cr,C,J,2,M2,2
59,0.03816666666666666,0.05,0.028,0.008032132438845372,2014-05-10 00:00:00,Cr,C,J,2,M2,2
60,0.03708333333333333,0.047,0.029,0.006273440890457234,2014-05-11 00:00:00,Cr,C,J,2,M2,2
61,0.029416666666666664,0.041,0.019,0.007329372208429409,2014-05-12 00:00:00,Cr,C,J,2,M2,2
62,0.03166666666666667,0.042,0.023,0.007049607769015931,2014-05-13 00:00:00,Cr,C,J,2,M2,2
63,0.0325,0.043,0.023,0.007342281042638642,2014-05-14 00:00:00,Cr,C,J,2,M2,2
64,0.03241666666666667,0.044,0.021,0.00869125300447977,2014-05-15 00:00:00,Cr,C,J,2,M2,2
65,0.034249999999999996,0.046,0.024,0.00812543705118241,2014-05-16 00:00:00,Cr,C,J,2,M2,2
66,0.03475,0.045,0.025,0.007034008297355967,2014-05-17 00:00:00,Cr,C,J,2,M2,2
67,0.03366666666666667,0.044,0.023,0.007352591792055784,2014-05-18 00:00:00,Cr,C,J,2,M2,2
68,0.03208333333333333,0.042,0.025,0.006359793211808838,2014-05-19 00:00:00,Cr,C,J,2,M2,2
69,0.027000000000000007,0.038,0.017,0.007792770542449744,2014-05-20 00:00:00,Cr,C,J,2,M2,2
70,0.024500000000000004,0.036000000000000004,0.015,0.007751832627895731,2014-05-21 00:00:00,Cr,C,J,2,M2,2
71,0.023583333333333335,0.032,0.016,0.005743903223629731,2014-05-22 00:00:00,Cr,C,J,2,M2,2
72,0.025583333333333336,0.034,0.017,0.006374071530724111,2014-05-23 00:00:00,Cr,C,J,2,M2,2
73,0.025583333333333336,0.035,0.017,0.007025386865223889,2014-05-24 00:00:00,Cr,C,J,2,M2,2
74,0.02366666666666667,0.034,0.013,0.007559862111937956,2014-05-25 00:00:00,Cr,C,J,2,M2,2
75,0.026000000000000006,0.036000000000000004,0.019,0.006494753127087896,2014-05-26 00:00:00,Cr,C,J,2,M2,2
76,0.02783333333333334,0.038,0.017,0.007744010393181094,2014-05-27 00:00:00,Cr,C,J,2,M2,2
77,0.028916666666666674,0.039,0.019,0.007191640770345572,2014-05-28 00:00:00,Cr,C,J,2,M2,2
78,0.03025000000000001,0.038,0.023,0.005172040216394244,2014-05-29 00:00:00,Cr,C,J,2,M2,2
79,0.030083333333333333,0.039,0.024,0.0057597085363968546,2014-05-30 00:00:00,Cr,C,J,2,M2,2
80,0.030166666666666665,0.039,0.02,0.006699163222282913,2014-05-31 00:00:00,Cr,C,J,2,M2,2
81,0.028416666666666673,0.037000000000000005,0.019,0.006841827684223403,2014-06-01 00:00:00,Cr,C,J,2,M2,2
82,0.02566666666666667,0.036000000000000004,0.014,0.007643575238345103,2014-06-02 00:00:00,Cr,C,J,2,M2,2
83,0.02516666666666667,0.036000000000000004,0.014,0.008088525355356337,2014-06-03 00:00:00,Cr,C,J,2,M2,2
84,0.02541666666666667,0.036000000000000004,0.014,0.008084309531806694,2014-06-04 00:00:00,Cr,C,J,2,M2,2
85,0.02566666666666667,0.036000000000000004,0.015,0.0076791729352643735,2014-06-05 00:00:00,Cr,C,J,2,M2,2
86,0.024583333333333336,0.035,0.013,0.008129165598838124,2014-06-06 00:00:00,Cr,C,J,2,M2,2
87,0.02366666666666667,0.034,0.012,0.008082903768654752,2014-06-07 00:00:00,Cr,C,J,2,M2,2
88,0.024333333333333335,0.035,0.014,0.007866307130972432,2014-06-08 00:00:00,Cr,C,J,2,M2,2
89,0.025333333333333336,0.036000000000000004,0.015,0.007877855422677276,2014-06-09 00:00:00,Cr,C,J,2,M2,2
90,0.027166666666666672,0.037000000000000005,0.017,0.0072341781380702115,2014-06-10 00:00:00,Cr,C,J,2,M2,2
91,0.028250000000000008,0.036000000000000004,0.022,0.005172040216394264,2014-06-11 00:00:00,Cr,C,J,2,M2,2
92,0.027166666666666672,0.034,0.021,0.004745013331398671,2014-06-12 00:00:00,Cr,C,J,2,M2,2
93,0.026583333333333337,0.035,0.02,0.005712161401675176,2014-06-13 00:00:00,Cr,C,J,2,M2,2
94,0.026500000000000006,0.034,0.019,0.005452272253590469,2014-06-14 00:00:00,Cr,C,J,2,M2,2
95,0.02466666666666667,0.035,0.014,0.007511607179841228,2014-06-15 00:00:00,Cr,C,J,2,M2,2
96,0.02341666666666667,0.033,0.013,0.0075973480221519975,2014-06-16 00:00:00,Cr,C,J,2,M2,2
97,0.023500000000000004,0.034,0.014,0.007465070175642867,2014-06-17 00:00:00,Cr,C,J,2,M2,2
98,0.026333333333333337,0.034,0.018000000000000002,0.00575773524499998,2014-06-18 00:00:00,Cr,C,J,2,M2,2
99,0.02291666666666667,0.03,0.015,0.005791189755816916,2014-06-19 00:00:00,Cr,C,J,2,M2,2
100,0.02075,0.031,0.013,0.00655223764692782,2014-06-20 00:00:00,Cr,C,J,2,M2,2
101,0.021333333333333333,0.031,0.011,0.007389591369355998,2014-06-21 00:00:00,Cr,C,J,2,M2,2
102,0.02291666666666667,0.03,0.014,0.005550730227691304,2014-06-22 00:00:00,Cr,C,J,2,M2,2
103,0.0205,0.03,0.009000000000000001,0.007255092255537734,2014-06-23 00:00:00,Cr,C,J,2,M2,2
104,0.02316666666666667,0.031,0.015,0.006520364369814884,2014-06-24 00:00:00,Cr,C,J,2,M2,2
105,0.016833333333333336,0.021,0.008,0.004281744192888369,2014-06-25 00:00:00,Cr,C,J,2,M2,2
106,0.01183333333333333,0.023,0.003,0.00838649708360609,2014-06-26 00:00:00,Cr,C,J,2,M2,2
107,0.008166666666666668,0.02,-0.001,0.008408149005397662,2014-06-27 00:00:00,Cr,C,J,2,M2,2
108,0.008833333333333334,0.021,-0.006999999999999999,0.01046060430492629,2014-06-28 00:00:00,Cr,C,J,2,M2,2
109,0.010750000000000001,0.024,-0.005,0.009973829391325717,2014-06-29 00:00:00,Cr,C,J,2,M2,2
110,0.0105,0.024,-0.005,0.010085993888917084,2014-06-30 00:00:00,Cr,C,J,2,M2,2
111,0.050333333333333334,0.223,-0.004,0.08424459338824963,2014-07-01 00:00:00,Cr,C,J,2,M2,2
112,0.17174999999999999,0.196,0.14800000000000002,0.015771810295587812,2014-07-02 00:00:00,Cr,C,J,2,M2,2
113,0.13333333333333336,0.146,0.114,0.010316212600767679,2014-07-03 00:00:00,Cr,C,J,2,M2,2
114,0.09866666666666667,0.109,0.085,0.006665151342936116,2014-07-04 00:00:00,Cr,C,J,2,M2,2
115,0.07758333333333332,0.08199999999999999,0.066,0.004944387696871279,2014-07-05 00:00:00,Cr,C,J,2,M2,2
116,0.060750000000000005,0.065,0.052000000000000005,0.003910940365877855,2014-07-06 00:00:00,Cr,C,J,2,M2,2
117,0.05133333333333334,0.058,0.044,0.00483045891539637,2014-07-07 00:00:00,Cr,C,J,2,M2,2
118,0.04233333333333333,0.051,0.036000000000000004,0.004905161165609851,2014-07-08 00:00:00,Cr,C,J,2,M2,2
119,0.047999999999999994,0.103,0.028,0.02547369409624546,2014-07-09 00:00:00,Cr,C,J,2,M2,2
120,0.08449999999999998,0.094,0.068,0.007428446552397215,2014-07-10 00:00:00,Cr,C,J,2,M2,2
121,0.08383333333333333,0.201,0.058,0.041932485418030435,2014-07-11 00:00:00,Cr,C,J,2,M2,2
122,0.17608333333333337,0.241,0.139,0.03132079858883554,2014-07-12 00:00:00,Cr,C,J,2,M2,2
123,0.19041666666666668,0.22,0.165,0.018715372064566246,2014-07-13 00:00:00,Cr,C,J,2,M2,2
124,0.18391666666666664,0.212,0.162,0.015347243361199386,2014-07-14 00:00:00,Cr,C,J,2,M2,2
125,0.1668333333333333,0.182,0.14800000000000002,0.011668398139913253,2014-07-15 00:00:00,Cr,C,J,2,M2,2
126,0.14041666666666663,0.15,0.126,0.007391128998928167,2014-07-16 00:00:00,Cr,C,J,2,M2,2
127,0.11508333333333336,0.124,0.1,0.006973434439269207,2014-07-17 00:00:00,Cr,C,J,2,M2,2
128,0.09091666666666665,0.097,0.079,0.00505350163627993,2014-07-18 00:00:00,Cr,C,J,2,M2,2
129,0.07408333333333333,0.08,0.064,0.004737823307909453,2014-07-19 00:00:00,Cr,C,J,2,M2,2
130,0.06125000000000002,0.068,0.053,0.0046539328432078616,2014-07-20 00:00:00,Cr,C,J,2,M2,2
131,0.05325000000000001,0.061,0.046,0.004692837869852993,2014-07-21 00:00:00,Cr,C,J,2,M2,2
132,0.04691666666666667,0.056,0.041,0.005071459057282907,2014-07-22 00:00:00,Cr,C,J,2,M2,2
133,0.06516666666666668,0.069,0.055,0.004344972713238532,2014-07-23 00:00:00,Cr,C,J,2,M2,2
134,0.05175000000000001,0.058,0.044,0.004938255120623334,2014-07-24 00:00:00,Cr,C,J,2,M2,2
135,0.045250000000000005,0.055,0.037000000000000005,0.006092096220812361,2014-07-25 00:00:00,Cr,C,J,2,M2,2
136,0.041249999999999995,0.051,0.032,0.006703120033373949,2014-07-26 00:00:00,Cr,C,J,2,M2,2
137,0.03883333333333333,0.047,0.031,0.005491039532867656,2014-07-27 00:00:00,Cr,C,J,2,M2,2
138,0.050166666666666665,0.058,0.037000000000000005,0.005254146991287973,2014-07-28 00:00:00,Cr,C,J,2,M2,2
139,0.117,0.139,0.065,0.02523705788932396,2014-07-29 00:00:00,Cr,C,J,2,M2,2
140,0.12858333333333336,0.139,0.11,0.010175356445249367,2014-07-30 00:00:00,Cr,C,J,2,M2,2
141,0.10375,0.109,0.093,0.004673425840955131,2014-07-31 00:00:00,Cr,C,J,2,M2,2
142,0.15233333333333332,0.193,0.08900000000000001,0.03484337248402656,2014-08-01 00:00:00,Cr,C,J,2,M2,2
143,0.13149999999999998,0.146,0.116,0.009346851681910982,2014-08-02 00:00:00,Cr,C,J,2,M2,2
144,0.12516666666666668,0.202,0.106,0.03023794525647094,2014-08-03 00:00:00,Cr,C,J,2,M2,2
145,0.16841666666666666,0.199,0.149,0.017732652641299265,2014-08-04 00:00:00,Cr,C,J,2,M2,2
146,0.13575,0.14800000000000002,0.114,0.012548994889124462,2014-08-05 00:00:00,Cr,C,J,2,M2,2
147,0.10074999999999999,0.11,0.087,0.006743683913654016,2014-08-06 00:00:00,Cr,C,J,2,M2,2
148,0.08,0.085,0.07,0.004390071442781774,2014-08-07 00:00:00,Cr,C,J,2,M2,2
149,0.07283333333333335,0.08,0.064,0.004260459500043858,2014-08-08 00:00:00,Cr,C,J,2,M2,2
150,0.06008333333333334,0.066,0.052000000000000005,0.004144181755695776,2014-08-09 00:00:00,Cr,C,J,2,M2,2
151,0.05266666666666667,0.066,0.043,0.007900901367834038,2014-08-10 00:00:00,Cr,C,J,2,M2,2
152,0.05208333333333334,0.058,0.047,0.0037527767497323988,2014-08-11 00:00:00,Cr,C,J,2,M2,2
153,0.04708333333333333,0.053,0.043,0.004033007750445319,2014-08-12 00:00:00,Cr,C,J,2,M2,2
154,0.04433333333333333,0.053,0.038,0.00548275533473883,2014-08-13 00:00:00,Cr,C,J,2,M2,2
155,0.16258333333333333,0.241,0.036000000000000004,0.07055553368328624,2014-08-14 00:00:00,Cr,C,J,2,M2,2
156,0.20533333333333328,0.23,0.179,0.017670382685229177,2014-08-15 00:00:00,Cr,C,J,2,M2,2
157,0.163,0.177,0.145,0.010995866992151751,2014-08-16 00:00:00,Cr,C,J,2,M2,2
158,0.12875000000000003,0.142,0.105,0.011505927326224276,2014-08-17 00:00:00,Cr,C,J,2,M2,2
159,0.09408333333333331,0.102,0.077,0.0077864489903159825,2014-08-18 00:00:00,Cr,C,J,2,M2,2
160,0.09191666666666666,0.19,0.071,0.04099769025275212,2014-08-19 00:00:00,Cr,C,J,2,M2,2
161,0.16525,0.197,0.134,0.021675813919917773,2014-08-20 00:00:00,Cr,C,J,2,M2,2
162,0.11625000000000002,0.13,0.093,0.012498181685930889,2014-08-21 00:00:00,Cr,C,J,2,M2,2
163,0.12983333333333336,0.17,0.08900000000000001,0.027372293003006115,2014-08-22 00:00:00,Cr,C,J,2,M2,2
164,0.11325000000000002,0.128,0.086,0.01437880384454816,2014-08-23 00:00:00,Cr,C,J,2,M2,2
165,0.07891666666666665,0.086,0.062,0.007704288455533228,2014-08-24 00:00:00,Cr,C,J,2,M2,2
166,0.05800000000000002,0.063,0.049,0.00432750190378593,2014-08-25 00:00:00,Cr,C,J,2,M2,2
167,0.04933333333333333,0.055,0.043,0.0037739136506317987,2014-08-26 00:00:00,Cr,C,J,2,M2,2
168,0.046250000000000006,0.056,0.04,0.005754444922287159,2014-08-27 00:00:00,Cr,C,J,2,M2,2
169,0.041666666666666664,0.051,0.031,0.006651497894641803,2014-08-28 00:00:00,Cr,C,J,2,M2,2
170,0.03475,0.048,0.025,0.008863869460804448,2014-08-29 00:00:00,Cr,C,J,2,M2,2
171,0.030583333333333334,0.043,0.021,0.008691253004479782,2014-08-30 00:00:00,Cr,C,J,2,M2,2
172,0.027666666666666673,0.042,0.014,0.010272056829824846,2014-08-31 00:00:00,Cr,C,J,2,M2,2
173,0.023833333333333335,0.04,0.008,0.011761519176251562,2014-09-01 00:00:00,Cr,C,J,2,M2,2
174,0.021833333333333333,0.04,0.005,0.012223920910421597,2014-09-02 00:00:00,Cr,C,J,2,M2,2
175,0.020583333333333332,0.038,0.005,0.01220624529666778,2014-09-03 00:00:00,Cr,C,J,2,M2,2
176,0.024416666666666666,0.049,0.013,0.01078263193822137,2014-09-04 00:00:00,Cr,C,J,2,M2,2
177,0.16691666666666669,0.193,0.08900000000000001,0.02958334400341245,2014-09-05 00:00:00,Cr,C,J,2,M2,2
178,0.13233333333333336,0.15,0.112,0.012694546669791184,2014-09-06 00:00:00,Cr,C,J,2,M2,2
179,0.10166666666666667,0.11,0.08900000000000001,0.006651497894641834,2014-09-07 00:00:00,Cr,C,J,2,M2,2
180,0.08341666666666665,0.09,0.069,0.006868350779062174,2014-09-08 00:00:00,Cr,C,J,2,M2,2
181,0.06341666666666669,0.07,0.048,0.00670763924510121,2014-09-09 00:00:00,Cr,C,J,2,M2,2
182,0.04675000000000001,0.056,0.04,0.006107000454024398,2014-09-10 00:00:00,Cr,C,J,2,M2,2
183,0.036,0.043,0.03,0.005325752187591585,2014-09-11 00:00:00,Cr,C,J,2,M2,2
184,0.034083333333333334,0.044,0.026,0.00648716681867619,2014-09-12 00:00:00,Cr,C,J,2,M2,2
185,0.03325,0.042,0.029,0.005395705362937848,2014-09-13 00:00:00,Cr,C,J,2,M2,2
186,0.030916666666666676,0.04,0.024,0.005484827557301408,2014-09-14 00:00:00,Cr,C,J,2,M2,2
187,0.036416666666666674,0.046,0.03,0.005900051360844731,2014-09-15 00:00:00,Cr,C,J,2,M2,2
188,0.09808333333333334,0.141,0.032,0.04371073996032082,2014-09-16 00:00:00,Cr,C,J,2,M2,2
189,0.2021666666666667,0.243,0.125,0.039507958538486675,2014-09-17 00:00:00,Cr,C,J,2,M2,2
190,0.24283333333333337,0.261,0.225,0.013972917527932262,2014-09-18 00:00:00,Cr,C,J,2,M2,2
191,0.2535,0.266,0.242,0.007833494518006722,2014-09-19 00:00:00,Cr,C,J,2,M2,2
192,0.2313333333333334,0.248,0.212,0.015887864627576836,2014-09-20 00:00:00,Cr,C,J,2,M2,2
193,0.20299999999999999,0.212,0.191,0.009505978979759572,2014-09-21 00:00:00,Cr,C,J,2,M2,2
194,0.18291666666666664,0.191,0.174,0.0068683507790620515,2014-09-22 00:00:00,Cr,C,J,2,M2,2
195,0.15425,0.174,0.147,0.009564375187500305,2014-09-23 00:00:00,Cr,C,J,2,M2,2
196,0.17975,0.222,0.13,0.03727813153725768,2014-09-24 00:00:00,Cr,C,J,2,M2,2
197,0.18025,0.183,0.16899999999999998,0.004002839900961099,2014-09-25 00:00:00,Cr,C,J,2,M2,2
198,0.08800000000000001,0.163,0.013,0.10606601717798211,2014-09-26 00:00:00,Cr,C,J,2,M2,2
199,-0.02785714285714285,0.017,-0.238,0.09322987463152314,2014-03-12 00:00:00,C,P,J,2,M2,2
200,-0.004750000000000002,0.018000000000000002,-0.021,0.0152918576075933,2014-03-13 00:00:00,C,P,J,2,M2,2
201,-0.002166666666666666,0.02,-0.019,0.014044302198486909,2014-03-14 00:00:00,C,P,J,2,M2,2
202,-0.008000000000000002,0.013,-0.021,0.010812450735568272,2014-03-15 00:00:00,C,P,J,2,M2,2
203,-0.0011666666666666668,0.02,-0.017,0.014128200897710245,2014-03-16 00:00:00,C,P,J,2,M2,2
204,-0.007833333333333333,0.021,-0.026,0.016319722219858196,2014-03-17 00:00:00,C,P,J,2,M2,2
205,-0.01025,0.009000000000000001,-0.023,0.011725070265344795,2014-03-18 00:00:00,C,P,J,2,M2,2
206,-0.016499999999999997,0.005,-0.032,0.013912061477202245,2014-03-19 00:00:00,C,P,J,2,M2,2
207,-0.017499999999999998,0.004,-0.034,0.014908813744652104,2014-03-20 00:00:00,C,P,J,2,M2,2
208,-0.014916666666666668,0.006,-0.029,0.01311112181132931,2014-03-21 00:00:00,C,P,J,2,M2,2
209,-0.016833333333333336,0.003,-0.032,0.013556838819867956,2014-03-22 00:00:00,C,P,J,2,M2,2
210,-0.018166666666666668,0.003,-0.033,0.013388144914155372,2014-03-23 00:00:00,C,P,J,2,M2,2
211,-0.016833333333333336,0.006999999999999999,-0.034,0.015266322610917338,2014-03-24 00:00:00,C,P,J,2,M2,2
212,-0.015916666666666666,0.011,-0.033,0.015535638403556536,2014-03-25 00:00:00,C,P,J,2,M2,2
213,0.028500000000000008,0.043,0.005,0.01101651652581868,2014-03-26 00:00:00,C,P,J,2,M2,2
214,0.0026666666666666666,0.015,-0.009000000000000001,0.008049091798947182,2014-03-27 00:00:00,C,P,J,2,M2,2
215,-0.004166666666666667,0.013,-0.017,0.011360484411353509,2014-03-28 00:00:00,C,P,J,2,M2,2
216,-0.008833333333333334,0.009000000000000001,-0.023,0.01234233905438241,2014-03-29 00:00:00,C,P,J,2,M2,2
217,-0.011166666666666667,0.006,-0.025,0.012051656493711734,2014-03-30 00:00:00,C,P,J,2,M2,2
218,-0.011333333333333332,0.006,-0.026,0.011788540917759797,2014-03-31 00:00:00,C,P,J,2,M2,2
219,-0.014333333333333335,0.001,-0.027000000000000003,0.011308350360631204,2014-04-01 00:00:00,C,P,J,2,M2,2
220,-0.013750000000000004,0.003,-0.029,0.012351849327861061,2014-04-02 00:00:00,C,P,J,2,M2,2
221,-0.009,0.006999999999999999,-0.021,0.010557203486461057,2014-04-03 00:00:00,C,P,J,2,M2,2
222,-0.014166666666666662,0.005,-0.024,0.010709667114199668,2014-04-04 00:00:00,C,P,J,2,M2,2
223,-0.018333333333333333,0.0,-0.034,0.013158704919235608,2014-04-05 00:00:00,C,P,J,2,M2,2
224,-0.015166666666666669,0.005,-0.03,0.011869237038613216,2014-04-06 00:00:00,C,P,J,2,M2,2
225,-0.019583333333333335,-0.001,-0.034,0.013885625879325925,2014-04-07 00:00:00,C,P,J,2,M2,2
226,-0.021666666666666667,0.006,-0.042,0.019671545363028724,2014-04-08 00:00:00,C,P,J,2,M2,2
227,-0.021916666666666668,0.005,-0.044,0.019038040069738527,2014-04-09 00:00:00,C,P,J,2,M2,2
228,-0.024750000000000005,0.003,-0.045,0.01887819810353635,2014-04-10 00:00:00,C,P,J,2,M2,2
229,-0.024250000000000004,0.003,-0.047,0.019221791610754515,2014-04-11 00:00:00,C,P,J,2,M2,2
230,-0.023166666666666672,-0.005,-0.039,0.013002330793384925,2014-04-12 00:00:00,C,P,J,2,M2,2
231,-0.02291666666666667,-0.002,-0.042,0.014816810682055656,2014-04-13 00:00:00,C,P,J,2,M2,2
232,-0.02741666666666667,-0.006999999999999999,-0.043,0.01418999861191186,2014-04-14 00:00:00,C,P,J,2,M2,2
233,-0.03341666666666667,-0.009000000000000001,-0.055,0.018307764539239685,2014-04-15 00:00:00,C,P,J,2,M2,2
234,-0.02808333333333334,0.001,-0.055,0.021551031754813255,2014-04-16 00:00:00,C,P,J,2,M2,2
235,-0.024750000000000005,0.0,-0.047,0.01866998076641167,2014-04-17 00:00:00,C,P,J,2,M2,2
236,-0.025250000000000005,-0.004,-0.047,0.015995027636453427,2014-04-18 00:00:00,C,P,J,2,M2,2
237,-0.02616666666666667,-0.005,-0.037000000000000005,0.010936455577839677,2014-04-19 00:00:00,C,P,J,2,M2,2
238,-0.023249999999999993,0.003,-0.044,0.01932085542996104,2014-04-20 00:00:00,C,P,J,2,M2,2
239,-0.022833333333333334,0.004,-0.047,0.020121600032770443,2014-04-21 00:00:00,C,P,J,2,M2,2
240,-0.02283333333333334,0.002,-0.045,0.018074760570944485,2014-04-22 00:00:00,C,P,J,2,M2,2
241,-0.021833333333333333,0.001,-0.04,0.015590401087226912,2014-04-23 00:00:00,C,P,J,2,M2,2
242,-0.027833333333333335,0.0,-0.055,0.020879887379238835,2014-04-24 00:00:00,C,P,J,2,M2,2
243,-0.026500000000000006,0.001,-0.052000000000000005,0.02078242264292329,2014-04-25 00:00:00,C,P,J,2,M2,2
