J1M1,Port 1,Port 2,Port 3,Port 4,Port 5
3/17/2014 4:00 AM,0.013,0.025,0.041,0.042,
3/17/2014 6:00 AM,0.010,0.022,0.038,0.040,
3/17/2014 8:00 AM,0.009,0.021,0.037,0.039,
3/17/2014 10:00 AM,0.017,0.029,0.045,0.045,
3/17/2014 12:00 PM,0.030,0.041,0.056,0.051,
3/17/2014 2:00 PM,0.037,0.047,0.063,0.057,
3/17/2014 4:00 PM,0.040,0.049,0.067,0.060,
3/17/2014 6:00 PM,0.038,0.047,0.066,0.063,
3/17/2014 8:00 PM,0.030,0.041,0.059,0.057,
3/17/2014 10:00 PM,0.024,0.033,0.054,0.051,
3/18/2014 12:00 AM,0.020,0.030,0.051,0.048,
3/18/2014 2:00 AM,0.018,0.029,0.049,0.047,
3/18/2014 4:00 AM,0.017,0.028,0.048,0.046,
3/18/2014 6:00 AM,0.014,0.025,0.045,0.043,
3/18/2014 8:00 AM,0.014,0.025,0.045,0.043,
3/18/2014 10:00 AM,0.022,0.031,0.052,0.050,
3/18/2014 12:00 PM,0.031,0.040,0.060,0.053,
3/18/2014 2:00 PM,0.039,0.047,0.066,0.058,
3/18/2014 4:00 PM,0.040,0.046,0.067,0.060,
3/18/2014 6:00 PM,0.037,0.043,0.064,0.062,
3/18/2014 8:00 PM,0.029,0.037,0.056,0.057,
3/18/2014 10:00 PM,0.021,0.030,0.049,0.051,
3/19/2014 12:00 AM,0.016,0.025,0.044,0.046,
3/19/2014 2:00 AM,0.012,0.021,0.042,0.043,
3/19/2014 4:00 AM,0.011,0.020,0.040,0.042,
3/19/2014 6:00 AM,0.009,0.018,0.038,0.041,
3/19/2014 8:00 AM,0.008,0.017,0.037,0.040,
3/19/2014 10:00 AM,0.015,0.024,0.044,0.045,
3/19/2014 12:00 PM,0.027,0.035,0.055,0.051,
3/19/2014 2:00 PM,0.035,0.042,0.063,0.056,
3/19/2014 4:00 PM,0.039,0.045,0.065,0.058,
3/19/2014 6:00 PM,0.036,0.042,0.064,0.059,
3/19/2014 8:00 PM,0.026,0.034,0.055,0.052,
3/19/2014 10:00 PM,0.017,0.026,0.046,0.046,
3/20/2014 12:00 AM,0.012,0.022,0.042,0.042,
3/20/2014 2:00 AM,0.009,0.019,0.039,0.041,
3/20/2014 4:00 AM,0.007,0.017,0.037,0.039,
3/20/2014 6:00 AM,0.005,0.015,0.036,0.037,
3/20/2014 8:00 AM,0.004,0.014,0.034,0.036,
3/20/2014 10:00 AM,0.013,0.022,0.044,0.042,
3/20/2014 12:00 PM,0.027,0.035,0.056,0.051,
3/20/2014 2:00 PM,0.035,0.042,0.062,0.056,
3/20/2014 4:00 PM,0.037,0.044,0.064,0.058,
3/20/2014 6:00 PM,0.033,0.041,0.061,0.058,
3/20/2014 8:00 PM,0.025,0.033,0.055,0.052,
3/20/2014 10:00 PM,0.019,0.028,0.050,0.048,
3/21/2014 12:00 AM,0.016,0.025,0.048,0.045,
3/21/2014 2:00 AM,0.014,0.023,0.045,0.044,
3/21/2014 4:00 AM,0.012,0.022,0.044,0.043,
3/21/2014 6:00 AM,0.012,0.021,0.043,0.042,
3/21/2014 8:00 AM,0.010,0.019,0.042,0.042,
3/21/2014 10:00 AM,0.017,0.026,0.049,0.046,
3/21/2014 12:00 PM,0.028,0.036,0.058,0.051,
3/21/2014 2:00 PM,0.033,0.041,0.062,0.058,
3/21/2014 4:00 PM,0.035,0.042,0.064,0.058,
3/21/2014 6:00 PM,0.032,0.039,0.061,0.059,
3/21/2014 8:00 PM,0.025,0.032,0.055,0.054,
3/21/2014 10:00 PM,0.015,0.024,0.048,0.046,
3/22/2014 12:00 AM,0.011,0.020,0.044,0.043,
3/22/2014 2:00 AM,0.009,0.019,0.042,0.042,
3/22/2014 4:00 AM,0.008,0.018,0.042,0.042,
3/22/2014 6:00 AM,0.007,0.016,0.041,0.041,
3/22/2014 8:00 AM,0.005,0.015,0.040,0.039,
3/22/2014 10:00 AM,0.012,0.020,0.045,0.042,
3/22/2014 12:00 PM,0.024,0.031,0.055,0.050,
3/22/2014 2:00 PM,0.031,0.039,0.061,0.056,
3/22/2014 4:00 PM,0.034,0.040,0.063,0.058,
3/22/2014 6:00 PM,0.032,0.038,0.061,0.061,
3/22/2014 8:00 PM,0.024,0.030,0.054,0.054,
3/22/2014 10:00 PM,0.012,0.021,0.045,0.046,
3/23/2014 12:00 AM,0.007,0.016,0.041,0.042,
3/23/2014 2:00 AM,0.004,0.013,0.038,0.039,
3/23/2014 4:00 AM,0.001,0.011,0.036,0.037,
3/23/2014 6:00 AM,-0.001,0.009,0.033,0.036,
3/23/2014 8:00 AM,-0.002,0.008,0.033,0.035,
3/23/2014 10:00 AM,0.009,0.018,0.043,0.042,
3/23/2014 12:00 PM,0.020,0.028,0.051,0.044,
3/23/2014 2:00 PM,0.029,0.036,0.058,0.051,
3/23/2014 4:00 PM,0.032,0.040,0.062,0.052,
3/23/2014 6:00 PM,0.027,0.034,0.057,0.052,
3/23/2014 8:00 PM,0.020,0.028,0.051,0.047,
3/23/2014 10:00 PM,0.012,0.021,0.045,0.042,
3/24/2014 12:00 AM,0.007,0.017,0.041,0.040,
3/24/2014 2:00 AM,0.003,0.013,0.038,0.037,
3/24/2014 4:00 AM,0.000,0.010,0.035,0.035,
3/24/2014 6:00 AM,-0.002,0.008,0.033,0.033,
3/24/2014 8:00 AM,-0.003,0.008,0.032,0.032,
3/24/2014 10:00 AM,0.008,0.018,0.043,0.041,
3/24/2014 12:00 PM,0.021,0.030,0.053,0.046,
3/24/2014 2:00 PM,0.031,0.039,0.061,0.052,
3/24/2014 4:00 PM,0.033,0.040,0.063,0.053,
3/24/2014 6:00 PM,0.029,0.035,0.058,0.053,
3/24/2014 8:00 PM,0.019,0.027,0.051,0.047,
3/24/2014 10:00 PM,0.010,0.019,0.045,0.042,
3/25/2014 12:00 AM,0.004,0.014,0.040,0.038,
3/25/2014 2:00 AM,0.002,0.011,0.038,0.035,
3/25/2014 4:00 AM,0.000,0.010,0.036,0.034,
3/25/2014 6:00 AM,0.001,0.010,0.037,0.034,
3/25/2014 8:00 AM,-0.002,0.008,0.034,0.032,
3/25/2014 10:00 AM,0.008,0.017,0.043,0.039,
3/25/2014 12:00 PM,0.020,0.028,0.051,0.045,
3/25/2014 2:00 PM,0.028,0.033,0.056,0.050,
3/25/2014 4:00 PM,0.029,0.034,0.057,0.051,
3/25/2014 6:00 PM,0.026,0.032,0.055,0.051,
3/25/2014 8:00 PM,0.018,0.026,0.049,0.045,
3/25/2014 10:00 PM,0.014,0.022,0.046,0.042,
3/26/2014 12:00 AM,0.022,0.028,0.045,0.043,
3/26/2014 2:00 AM,0.065,0.058,0.046,0.063,
3/26/2014 4:00 AM,0.064,0.061,0.044,0.064,
3/26/2014 6:00 AM,0.062,0.061,0.043,0.063,
3/26/2014 8:00 AM,0.061,0.060,0.043,0.063,
3/26/2014 10:00 AM,0.048,0.056,0.056,0.057,
3/26/2014 12:00 PM,0.047,0.058,0.064,0.058,
3/26/2014 2:00 PM,0.051,0.063,0.070,0.064,
3/26/2014 4:00 PM,0.055,0.066,0.075,0.066,
3/26/2014 6:00 PM,0.053,0.064,0.075,0.069,
3/26/2014 8:00 PM,0.044,0.057,0.069,0.064,
3/26/2014 10:00 PM,0.039,0.051,0.065,0.061,
3/27/2014 12:00 AM,0.035,0.048,0.063,0.060,
3/27/2014 2:00 AM,0.033,0.045,0.060,0.059,
3/27/2014 4:00 AM,0.030,0.042,0.058,0.057,
3/27/2014 6:00 AM,0.028,0.038,0.055,0.054,
3/27/2014 8:00 AM,0.025,0.034,0.052,0.051,
3/27/2014 10:00 AM,0.031,0.042,0.058,0.057,
3/27/2014 12:00 PM,0.039,0.048,0.065,0.059,
3/27/2014 2:00 PM,0.045,0.052,0.070,0.064,
3/27/2014 4:00 PM,0.047,0.053,0.072,0.065,
3/27/2014 6:00 PM,0.045,0.051,0.070,0.066,
3/27/2014 8:00 PM,0.038,0.043,0.064,0.060,
3/27/2014 10:00 PM,0.030,0.037,0.058,0.054,
3/28/2014 12:00 AM,0.027,0.033,0.054,0.051,
3/28/2014 2:00 AM,0.025,0.031,0.052,0.051,
3/28/2014 4:00 AM,0.023,0.030,0.051,0.049,
3/28/2014 6:00 AM,0.021,0.028,0.049,0.047,
3/28/2014 8:00 AM,0.019,0.026,0.047,0.045,
3/28/2014 10:00 AM,0.026,0.033,0.054,0.051,
3/28/2014 12:00 PM,0.035,0.041,0.062,0.054,
3/28/2014 2:00 PM,0.042,0.047,0.069,0.059,
3/28/2014 4:00 PM,0.046,0.050,0.070,0.060,
3/28/2014 6:00 PM,0.045,0.049,0.069,0.064,
3/28/2014 8:00 PM,0.036,0.040,0.061,0.057,
3/28/2014 10:00 PM,0.026,0.030,0.053,0.049,
3/29/2014 12:00 AM,0.023,0.028,0.050,0.047,
3/29/2014 2:00 AM,0.018,0.023,0.046,0.043,
3/29/2014 4:00 AM,0.014,0.020,0.043,0.041,
3/29/2014 6:00 AM,0.011,0.018,0.041,0.039,
3/29/2014 8:00 AM,0.010,0.016,0.039,0.038,
3/29/2014 10:00 AM,0.021,0.027,0.050,0.046,
3/29/2014 12:00 PM,0.032,0.038,0.058,0.052,
3/29/2014 2:00 PM,0.041,0.044,0.064,0.058,
3/29/2014 4:00 PM,0.042,0.047,0.067,0.060,
3/29/2014 6:00 PM,0.041,0.045,0.065,0.062,
3/29/2014 8:00 PM,0.031,0.037,0.058,0.056,
3/29/2014 10:00 PM,0.021,0.027,0.050,0.048,
3/30/2014 12:00 AM,0.017,0.024,0.046,0.045,
3/30/2014 2:00 AM,0.014,0.021,0.043,0.042,
3/30/2014 4:00 AM,0.011,0.018,0.042,0.041,
3/30/2014 6:00 AM,0.008,0.016,0.039,0.038,
3/30/2014 8:00 AM,0.008,0.015,0.039,0.038,
3/30/2014 10:00 AM,0.019,0.025,0.048,0.046,
3/30/2014 12:00 PM,0.029,0.034,0.055,0.053,
3/30/2014 2:00 PM,0.035,0.040,0.060,0.058,
3/30/2014 4:00 PM,0.037,0.042,0.063,0.061,
3/30/2014 6:00 PM,0.036,0.040,0.061,0.062,
3/30/2014 8:00 PM,0.030,0.034,0.056,0.058,
3/30/2014 10:00 PM,0.023,0.027,0.050,0.051,
3/31/2014 12:00 AM,0.019,0.024,0.047,0.049,
3/31/2014 2:00 AM,0.016,0.021,0.044,0.046,
3/31/2014 4:00 AM,0.012,0.017,0.041,0.042,
3/31/2014 6:00 AM,0.008,0.014,0.038,0.040,
3/31/2014 8:00 AM,0.007,0.014,0.037,0.040,
3/31/2014 10:00 AM,0.018,0.025,0.047,0.047,
3/31/2014 12:00 PM,0.027,0.033,0.056,0.053,
3/31/2014 2:00 PM,0.035,0.038,0.061,0.058,
3/31/2014 4:00 PM,0.037,0.040,0.063,0.059,
3/31/2014 6:00 PM,0.037,0.039,0.062,0.061,
3/31/2014 8:00 PM,0.028,0.031,0.053,0.055,
3/31/2014 10:00 PM,0.015,0.020,0.043,0.045,
4/1/2014 12:00 AM,0.010,0.016,0.040,0.042,
4/1/2014 2:00 AM,0.007,0.014,0.037,0.040,
4/1/2014 4:00 AM,0.006,0.012,0.036,0.039,
4/1/2014 6:00 AM,0.003,0.010,0.034,0.037,
4/1/2014 8:00 AM,0.003,0.010,0.034,0.037,
4/1/2014 10:00 AM,0.016,0.023,0.045,0.047,
4/1/2014 12:00 PM,0.026,0.031,0.054,0.051,
4/1/2014 2:00 PM,0.032,0.035,0.058,0.056,
4/1/2014 4:00 PM,0.035,0.038,0.061,0.058,
4/1/2014 6:00 PM,0.032,0.035,0.058,0.058,
4/1/2014 8:00 PM,0.025,0.030,0.052,0.054,
4/1/2014 10:00 PM,0.018,0.023,0.047,0.050,
4/2/2014 12:00 AM,0.013,0.019,0.042,0.046,
4/2/2014 2:00 AM,0.011,0.017,0.042,0.045,
4/2/2014 4:00 AM,0.008,0.015,0.039,0.042,
4/2/2014 6:00 AM,0.002,0.009,0.034,0.037,
4/2/2014 8:00 AM,0.003,0.010,0.035,0.038,
4/2/2014 10:00 AM,0.015,0.021,0.045,0.047,
4/2/2014 12:00 PM,0.023,0.030,0.053,0.051,
4/2/2014 2:00 PM,0.030,0.035,0.058,0.056,
4/2/2014 4:00 PM,0.031,0.037,0.059,0.058,
4/2/2014 6:00 PM,0.030,0.035,0.057,0.060,
4/2/2014 8:00 PM,0.022,0.028,0.049,0.055,
4/2/2014 10:00 PM,0.016,0.022,0.042,0.051,
4/3/2014 12:00 AM,0.012,0.018,0.040,0.048,
4/3/2014 2:00 AM,0.007,0.014,0.036,0.044,
4/3/2014 4:00 AM,0.001,0.009,0.031,0.039,
4/3/2014 6:00 AM,-0.001,0.007,0.030,0.038,
4/3/2014 8:00 AM,-0.001,0.007,0.029,0.038,
4/3/2014 10:00 AM,0.007,0.015,0.037,0.044,
4/3/2014 12:00 PM,0.016,0.023,0.045,0.048,
4/3/2014 2:00 PM,0.026,0.029,0.053,0.052,
4/3/2014 4:00 PM,0.030,0.032,0.057,0.053,
4/3/2014 6:00 PM,0.030,0.031,0.056,0.056,
4/3/2014 8:00 PM,0.019,0.024,0.046,0.049,
4/3/2014 10:00 PM,0.006,0.012,0.036,0.040,
4/4/2014 12:00 AM,0.001,0.007,0.031,0.037,
4/4/2014 2:00 AM,-0.003,0.004,0.029,0.034,
4/4/2014 4:00 AM,-0.006,0.001,0.026,0.031,
4/4/2014 6:00 AM,-0.008,-0.001,0.024,0.029,
4/4/2014 8:00 AM,-0.008,0.000,0.025,0.030,
4/4/2014 10:00 AM,0.007,0.012,0.034,0.038,
4/4/2014 12:00 PM,0.016,0.023,0.044,0.044,
4/4/2014 2:00 PM,0.026,0.030,0.051,0.049,
4/4/2014 4:00 PM,0.028,0.031,0.052,0.051,
4/4/2014 6:00 PM,0.025,0.030,0.051,0.052,
4/4/2014 8:00 PM,0.017,0.023,0.043,0.047,
4/4/2014 10:00 PM,0.011,0.017,0.039,0.042,
4/5/2014 12:00 AM,0.010,0.015,0.037,0.041,
4/5/2014 2:00 AM,0.007,0.013,0.035,0.040,
4/5/2014 4:00 AM,0.003,0.009,0.032,0.036,
4/5/2014 6:00 AM,0.000,0.007,0.030,0.034,
4/5/2014 8:00 AM,-0.001,0.005,0.029,0.033,
4/5/2014 10:00 AM,0.008,0.014,0.036,0.040,
4/5/2014 12:00 PM,0.018,0.026,0.046,0.048,
4/5/2014 2:00 PM,0.026,0.030,0.052,0.053,
4/5/2014 4:00 PM,0.029,0.032,0.054,0.054,
4/5/2014 6:00 PM,0.027,0.030,0.052,0.056,
4/5/2014 8:00 PM,0.017,0.022,0.044,0.050,
4/5/2014 10:00 PM,0.008,0.015,0.037,0.043,
4/6/2014 12:00 AM,0.003,0.010,0.033,0.040,
4/6/2014 2:00 AM,0.001,0.009,0.031,0.038,
4/6/2014 4:00 AM,-0.002,0.005,0.029,0.035,
4/6/2014 6:00 AM,-0.005,0.003,0.026,0.033,
4/6/2014 8:00 AM,-0.006,0.002,0.026,0.032,
4/6/2014 10:00 AM,0.006,0.015,0.037,0.042,
4/6/2014 12:00 PM,0.016,0.025,0.047,0.047,
4/6/2014 2:00 PM,0.026,0.030,0.051,0.051,
4/6/2014 4:00 PM,0.029,0.031,0.054,0.052,
4/6/2014 6:00 PM,0.024,0.027,0.050,0.051,
4/6/2014 8:00 PM,0.016,0.021,0.042,0.046,
4/6/2014 10:00 PM,0.011,0.017,0.040,0.044,
4/7/2014 12:00 AM,0.005,0.012,0.036,0.041,
4/7/2014 2:00 AM,-0.001,0.007,0.031,0.035,
4/7/2014 4:00 AM,-0.006,0.003,0.027,0.031,
4/7/2014 6:00 AM,-0.009,0.000,0.025,0.029,
4/7/2014 8:00 AM,-0.009,0.000,0.025,0.029,
4/7/2014 10:00 AM,0.004,0.012,0.035,0.038,
4/7/2014 12:00 PM,0.014,0.023,0.044,0.044,
4/7/2014 2:00 PM,0.024,0.029,0.051,0.048,
4/7/2014 4:00 PM,0.028,0.031,0.054,0.050,
4/7/2014 6:00 PM,0.030,0.032,0.054,0.053,
4/7/2014 8:00 PM,0.020,0.024,0.045,0.046,
4/7/2014 10:00 PM,0.005,0.011,0.035,0.036,
4/8/2014 12:00 AM,-0.002,0.006,0.030,0.031,
4/8/2014 2:00 AM,-0.005,0.003,0.028,0.029,
4/8/2014 4:00 AM,-0.008,0.000,0.025,0.026,
4/8/2014 6:00 AM,-0.011,-0.002,0.023,0.024,
4/8/2014 8:00 AM,-0.010,-0.001,0.024,0.025,
4/8/2014 10:00 AM,0.005,0.012,0.035,0.036,
4/8/2014 12:00 PM,0.018,0.026,0.047,0.045,
4/8/2014 2:00 PM,0.029,0.033,0.054,0.051,
4/8/2014 4:00 PM,0.032,0.036,0.057,0.051,
4/8/2014 6:00 PM,0.030,0.035,0.054,0.054,
4/8/2014 8:00 PM,0.021,0.026,0.044,0.048,
4/8/2014 10:00 PM,0.008,0.014,0.035,0.038,
4/9/2014 12:00 AM,0.003,0.010,0.031,0.035,
4/9/2014 2:00 AM,0.000,0.007,0.029,0.033,
4/9/2014 4:00 AM,-0.003,0.005,0.027,0.030,
4/9/2014 6:00 AM,-0.006,0.002,0.025,0.029,
4/9/2014 8:00 AM,-0.007,0.002,0.024,0.028,
4/9/2014 10:00 AM,0.009,0.016,0.037,0.040,
4/9/2014 12:00 PM,0.021,0.029,0.048,0.048,
4/9/2014 2:00 PM,0.030,0.035,0.054,0.052,
4/9/2014 4:00 PM,0.034,0.038,0.057,0.054,
4/9/2014 6:00 PM,0.033,0.034,0.055,0.057,
4/9/2014 8:00 PM,0.022,0.025,0.045,0.049,
4/9/2014 10:00 PM,0.009,0.015,0.036,0.040,
4/10/2014 12:00 AM,0.002,0.009,0.030,0.035,
4/10/2014 2:00 AM,-0.003,0.005,0.027,0.031,
4/10/2014 4:00 AM,-0.005,0.003,0.025,0.030,
4/10/2014 6:00 AM,-0.008,0.000,0.023,0.027,
4/10/2014 8:00 AM,-0.008,0.000,0.023,0.027,
4/10/2014 10:00 AM,0.004,0.010,0.031,0.036,
4/10/2014 12:00 PM,0.017,0.020,0.041,0.044,
4/10/2014 2:00 PM,0.030,0.031,0.052,0.051,
4/10/2014 4:00 PM,0.033,0.035,0.055,0.054,
4/10/2014 6:00 PM,0.032,0.034,0.054,0.056,
4/10/2014 8:00 PM,0.022,0.026,0.046,0.050,
4/10/2014 10:00 PM,0.012,0.017,0.039,0.042,
4/11/2014 12:00 AM,0.003,0.010,0.031,0.036,
4/11/2014 2:00 AM,-0.004,0.004,0.027,0.030,
4/11/2014 4:00 AM,-0.006,0.002,0.025,0.029,
4/11/2014 6:00 AM,-0.010,-0.001,0.022,0.026,
4/11/2014 8:00 AM,-0.010,-0.002,0.021,0.025,
4/11/2014 10:00 AM,0.005,0.012,0.034,0.036,
4/11/2014 12:00 PM,0.019,0.027,0.047,0.047,
4/11/2014 2:00 PM,0.030,0.033,0.052,0.051,
4/11/2014 4:00 PM,0.029,0.031,0.051,0.051,
4/11/2014 6:00 PM,0.027,0.030,0.050,0.051,
4/11/2014 8:00 PM,0.020,0.023,0.042,0.046,
4/11/2014 10:00 PM,0.009,0.014,0.036,0.039,
4/12/2014 12:00 AM,0.005,0.011,0.032,0.036,
4/12/2014 2:00 AM,0.003,0.009,0.031,0.034,
4/12/2014 4:00 AM,0.002,0.008,0.030,0.034,
4/12/2014 6:00 AM,0.002,0.008,0.030,0.034,
4/12/2014 8:00 AM,0.002,0.008,0.030,0.033,
4/12/2014 10:00 AM,0.010,0.014,0.036,0.039,
4/12/2014 12:00 PM,0.020,0.024,0.044,0.045,
4/12/2014 2:00 PM,0.027,0.029,0.049,0.049,
4/12/2014 4:00 PM,0.026,0.029,0.049,0.051,
4/12/2014 6:00 PM,0.023,0.029,0.047,0.051,
4/12/2014 8:00 PM,0.017,0.022,0.041,0.048,
4/12/2014 10:00 PM,0.012,0.017,0.037,0.044,
4/13/2014 12:00 AM,0.008,0.014,0.035,0.042,
4/13/2014 2:00 AM,0.005,0.011,0.032,0.039,
4/13/2014 4:00 AM,-0.002,0.005,0.028,0.034,
4/13/2014 6:00 AM,-0.006,0.002,0.025,0.030,
4/13/2014 8:00 AM,-0.006,0.002,0.025,0.030,
4/13/2014 10:00 AM,0.007,0.014,0.035,0.040,
4/13/2014 12:00 PM,0.016,0.024,0.044,0.045,
4/13/2014 2:00 PM,0.025,0.029,0.050,0.050,
4/13/2014 4:00 PM,0.029,0.030,0.052,0.051,
4/13/2014 6:00 PM,0.026,0.028,0.050,0.052,
4/13/2014 8:00 PM,0.018,0.022,0.042,0.048,
4/13/2014 10:00 PM,0.011,0.015,0.036,0.043,
4/14/2014 12:00 AM,0.006,0.011,0.033,0.042,
4/14/2014 2:00 AM,0.000,0.007,0.029,0.036,
4/14/2014 4:00 AM,-0.004,0.003,0.026,0.032,
4/14/2014 6:00 AM,-0.006,0.001,0.024,0.030,
4/14/2014 8:00 AM,-0.004,0.002,0.025,0.031,
4/14/2014 10:00 AM,0.005,0.012,0.033,0.036,
4/14/2014 12:00 PM,0.012,0.020,0.042,0.041,
4/14/2014 2:00 PM,0.023,0.027,0.049,0.044,
4/14/2014 4:00 PM,0.027,0.030,0.051,0.045,
4/14/2014 6:00 PM,0.025,0.028,0.050,0.046,
4/14/2014 8:00 PM,0.013,0.017,0.038,0.037,
4/14/2014 10:00 PM,0.001,0.007,0.029,0.030,
4/15/2014 12:00 AM,-0.003,0.004,0.025,0.027,
4/15/2014 2:00 AM,-0.009,-0.001,0.022,0.024,
4/15/2014 4:00 AM,-0.013,-0.005,0.018,0.020,
4/15/2014 6:00 AM,-0.017,-0.008,0.016,0.017,
4/15/2014 8:00 AM,-0.016,-0.007,0.016,0.017,
4/15/2014 10:00 AM,-0.003,0.007,0.029,0.029,
4/15/2014 12:00 PM,0.007,0.018,0.039,0.037,
4/15/2014 2:00 PM,0.018,0.024,0.045,0.042,
4/15/2014 4:00 PM,0.023,0.028,0.049,0.045,
4/15/2014 6:00 PM,0.022,0.026,0.047,0.046,
4/15/2014 8:00 PM,0.011,0.017,0.038,0.040,
4/15/2014 10:00 PM,0.000,0.007,0.030,0.032,
4/16/2014 12:00 AM,-0.004,0.004,0.027,0.030,
4/16/2014 2:00 AM,-0.009,0.000,0.023,0.026,
4/16/2014 4:00 AM,-0.012,-0.004,0.020,0.023,
4/16/2014 6:00 AM,-0.016,-0.006,0.018,0.021,
4/16/2014 8:00 AM,-0.013,-0.005,0.018,0.021,
4/16/2014 10:00 AM,0.001,0.011,0.031,0.033,
4/16/2014 12:00 PM,0.013,0.023,0.043,0.042,
4/16/2014 2:00 PM,0.025,0.030,0.051,0.049,
4/16/2014 4:00 PM,0.029,0.032,0.052,0.051,
4/16/2014 6:00 PM,0.027,0.030,0.050,0.052,
4/16/2014 8:00 PM,0.018,0.021,0.042,0.048,
4/16/2014 10:00 PM,0.007,0.012,0.033,0.042,
4/17/2014 12:00 AM,0.004,0.009,0.031,0.039,
4/17/2014 2:00 AM,-0.002,0.004,0.027,0.034,
4/17/2014 4:00 AM,-0.008,-0.001,0.023,0.030,
4/17/2014 6:00 AM,-0.011,-0.004,0.020,0.026,
4/17/2014 8:00 AM,-0.010,-0.004,0.020,0.026,
4/17/2014 10:00 AM,0.003,0.010,0.030,0.036,
4/17/2014 12:00 PM,0.014,0.023,0.043,0.044,
4/17/2014 2:00 PM,0.027,0.030,0.050,0.049,
4/17/2014 4:00 PM,0.030,0.032,0.052,0.050,
