J2M1,Port 1,Port 2,Port 3,Port 4,Port 5
3/14/2014 2:00 PM,0.001,0.067,0.038,0.058,#N/A
3/14/2014 4:00 PM,0.001,0.067,0.038,0.058,#N/A
3/14/2014 6:00 PM,-0.003,0.063,0.033,0.055,#N/A
3/14/2014 8:00 PM,-0.011,0.055,0.027,0.051,#N/A
3/14/2014 10:00 PM,-0.017,0.051,0.024,0.048,#N/A
3/15/2014 12:00 AM,-0.020,0.049,0.022,0.046,#N/A
3/15/2014 2:00 AM,-0.022,0.047,0.020,0.045,#N/A
3/15/2014 4:00 AM,-0.029,0.042,0.016,0.042,#N/A
3/15/2014 6:00 AM,-0.029,0.042,0.016,0.042,#N/A
3/15/2014 8:00 AM,-0.031,0.040,0.014,0.042,#N/A
3/15/2014 10:00 AM,-0.025,0.050,0.019,0.044,#N/A
3/15/2014 12:00 PM,-0.010,0.061,0.032,0.050,#N/A
3/15/2014 2:00 PM,-0.002,0.064,0.035,0.053,#N/A
3/15/2014 4:00 PM,-0.011,0.054,0.026,0.047,#N/A
3/15/2014 6:00 PM,-0.011,0.053,0.025,0.049,#N/A
3/15/2014 8:00 PM,-0.016,0.049,0.018,0.047,#N/A
3/15/2014 10:00 PM,-0.019,0.046,0.015,0.046,#N/A
3/16/2014 12:00 AM,-0.022,0.043,0.013,0.044,#N/A
3/16/2014 2:00 AM,-0.024,0.042,0.011,0.043,#N/A
3/16/2014 4:00 AM,-0.026,0.041,0.009,0.042,#N/A
3/16/2014 6:00 AM,-0.029,0.038,0.007,0.042,#N/A
3/16/2014 8:00 AM,-0.031,0.037,0.006,0.041,#N/A
3/16/2014 10:00 AM,-0.027,0.044,0.010,0.043,#N/A
3/16/2014 12:00 PM,-0.012,0.056,0.022,0.048,#N/A
3/16/2014 2:00 PM,-0.003,0.062,0.028,0.051,#N/A
3/16/2014 4:00 PM,0.001,0.065,0.030,0.053,#N/A
3/16/2014 6:00 PM,-0.001,0.063,0.028,0.053,#N/A
3/16/2014 8:00 PM,-0.015,0.051,0.017,0.046,#N/A
3/16/2014 10:00 PM,-0.029,0.040,0.009,0.039,#N/A
3/17/2014 12:00 AM,-0.033,0.037,0.006,0.039,#N/A
3/17/2014 2:00 AM,-0.036,0.034,0.004,0.037,#N/A
3/17/2014 4:00 AM,-0.039,0.032,0.002,0.036,#N/A
3/17/2014 6:00 AM,-0.041,0.030,0.001,0.035,#N/A
3/17/2014 8:00 AM,-0.042,0.030,0.000,0.035,#N/A
3/17/2014 10:00 AM,-0.034,0.042,0.007,0.039,#N/A
3/17/2014 12:00 PM,-0.015,0.057,0.022,0.047,#N/A
3/17/2014 2:00 PM,-0.006,0.062,0.027,0.051,#N/A
3/17/2014 4:00 PM,-0.004,0.064,0.026,0.052,#N/A
3/17/2014 6:00 PM,-0.006,0.063,0.024,0.051,#N/A
3/17/2014 8:00 PM,-0.016,0.053,0.015,0.045,#N/A
3/17/2014 10:00 PM,-0.023,0.047,0.010,0.041,#N/A
3/18/2014 12:00 AM,-0.026,0.044,0.008,0.040,#N/A
3/18/2014 2:00 AM,-0.029,0.043,0.007,0.039,#N/A
3/18/2014 4:00 AM,-0.031,0.042,0.006,0.037,#N/A
3/18/2014 6:00 AM,-0.032,0.041,0.005,0.037,#N/A
3/18/2014 8:00 AM,-0.036,0.039,0.004,0.036,#N/A
3/18/2014 10:00 AM,-0.029,0.048,0.009,0.039,#N/A
3/18/2014 12:00 PM,-0.015,0.058,0.021,0.044,#N/A
3/18/2014 2:00 PM,-0.005,0.064,0.027,0.048,#N/A
3/18/2014 4:00 PM,-0.003,0.064,0.027,0.048,#N/A
3/18/2014 6:00 PM,-0.008,0.060,0.022,0.046,#N/A
3/18/2014 8:00 PM,-0.020,0.050,0.013,0.041,#N/A
3/18/2014 10:00 PM,-0.030,0.042,0.008,0.035,#N/A
3/19/2014 12:00 AM,-0.036,0.037,0.004,0.032,#N/A
3/19/2014 2:00 AM,-0.043,0.033,0.001,0.030,#N/A
3/19/2014 4:00 AM,-0.047,0.030,-0.001,0.029,#N/A
3/19/2014 6:00 AM,-0.049,0.028,-0.003,0.027,#N/A
3/19/2014 8:00 AM,-0.050,0.028,-0.003,0.027,#N/A
3/19/2014 10:00 AM,-0.041,0.039,0.004,0.031,#N/A
3/19/2014 12:00 PM,-0.024,0.052,0.016,0.038,#N/A
3/19/2014 2:00 PM,-0.012,0.059,0.023,0.042,#N/A
3/19/2014 4:00 PM,-0.007,0.062,0.025,0.044,#N/A
3/19/2014 6:00 PM,-0.010,0.058,0.022,0.043,#N/A
3/19/2014 8:00 PM,-0.024,0.047,0.011,0.037,#N/A
3/19/2014 10:00 PM,-0.036,0.038,0.004,0.030,#N/A
3/20/2014 12:00 AM,-0.043,0.032,0.001,0.028,#N/A
3/20/2014 2:00 AM,-0.048,0.030,-0.001,0.027,#N/A
3/20/2014 4:00 AM,-0.050,0.028,-0.003,0.025,#N/A
3/20/2014 6:00 AM,-0.052,0.026,-0.004,0.024,#N/A
3/20/2014 8:00 AM,-0.054,0.025,-0.005,0.024,#N/A
3/20/2014 10:00 AM,-0.044,0.038,0.002,0.030,#N/A
3/20/2014 12:00 PM,-0.023,0.053,0.016,0.038,#N/A
3/20/2014 2:00 PM,-0.012,0.058,0.022,0.042,#N/A
3/20/2014 4:00 PM,-0.009,0.061,0.024,0.043,#N/A
3/20/2014 6:00 PM,-0.015,0.055,0.019,0.041,#N/A
3/20/2014 8:00 PM,-0.025,0.046,0.011,0.035,#N/A
3/20/2014 10:00 PM,-0.034,0.040,0.006,0.030,#N/A
3/21/2014 12:00 AM,-0.037,0.037,0.005,0.029,#N/A
3/21/2014 2:00 AM,-0.041,0.035,0.003,0.028,#N/A
3/21/2014 4:00 AM,-0.043,0.034,0.002,0.027,#N/A
3/21/2014 6:00 AM,-0.044,0.033,0.002,0.026,#N/A
3/21/2014 8:00 AM,-0.047,0.031,0.000,0.025,#N/A
3/21/2014 10:00 AM,-0.039,0.040,0.005,0.030,#N/A
3/21/2014 12:00 PM,-0.021,0.055,0.018,0.038,#N/A
3/21/2014 2:00 PM,-0.011,0.059,0.023,0.041,#N/A
3/21/2014 4:00 PM,-0.009,0.060,0.022,0.041,#N/A
3/21/2014 6:00 PM,-0.013,0.056,0.019,0.039,#N/A
3/21/2014 8:00 PM,-0.024,0.047,0.011,0.033,#N/A
3/21/2014 10:00 PM,-0.037,0.037,0.004,0.026,#N/A
3/22/2014 12:00 AM,-0.043,0.033,0.001,0.025,#N/A
3/22/2014 2:00 AM,-0.043,0.032,0.001,0.025,#N/A
3/22/2014 4:00 AM,-0.045,0.031,0.000,0.024,#N/A
3/22/2014 6:00 AM,-0.048,0.030,-0.001,0.023,#N/A
3/22/2014 8:00 AM,-0.051,0.028,-0.003,0.021,#N/A
3/22/2014 10:00 AM,-0.043,0.037,0.003,0.025,#N/A
3/22/2014 12:00 PM,-0.027,0.050,0.013,0.032,#N/A
3/22/2014 2:00 PM,-0.016,0.057,0.020,0.037,#N/A
3/22/2014 4:00 PM,-0.012,0.058,0.022,0.037,#N/A
3/22/2014 6:00 PM,-0.015,0.057,0.020,0.036,#N/A
3/22/2014 8:00 PM,-0.026,0.046,0.011,0.030,#N/A
3/22/2014 10:00 PM,-0.040,0.035,0.004,0.024,#N/A
3/23/2014 12:00 AM,-0.047,0.030,0.001,0.020,#N/A
3/23/2014 2:00 AM,-0.052,0.027,-0.001,0.018,#N/A
3/23/2014 4:00 AM,-0.054,0.026,-0.003,0.018,#N/A
3/23/2014 6:00 AM,-0.056,0.023,-0.004,0.016,#N/A
3/23/2014 8:00 AM,-0.055,0.025,-0.003,0.018,#N/A
3/23/2014 10:00 AM,-0.047,0.036,0.003,0.022,#N/A
3/23/2014 12:00 PM,-0.027,0.050,0.016,0.030,#N/A
3/23/2014 2:00 PM,-0.016,0.056,0.023,0.034,#N/A
3/23/2014 4:00 PM,-0.011,0.058,0.025,0.035,#N/A
3/23/2014 6:00 PM,-0.018,0.054,0.020,0.032,#N/A
3/23/2014 8:00 PM,-0.031,0.043,0.010,0.027,#N/A
3/23/2014 10:00 PM,-0.040,0.036,0.005,0.023,#N/A
3/24/2014 12:00 AM,-0.043,0.032,0.003,0.021,#N/A
3/24/2014 2:00 AM,-0.047,0.030,0.001,0.020,#N/A
3/24/2014 4:00 AM,-0.054,0.026,-0.002,0.016,#N/A
3/24/2014 6:00 AM,-0.057,0.023,-0.004,0.015,#N/A
3/24/2014 8:00 AM,-0.058,0.022,-0.004,0.015,#N/A
3/24/2014 10:00 AM,-0.048,0.037,0.003,0.021,#N/A
3/24/2014 12:00 PM,-0.026,0.051,0.017,0.030,#N/A
3/24/2014 2:00 PM,-0.012,0.058,0.025,0.035,#N/A
3/24/2014 4:00 PM,-0.009,0.060,0.026,0.035,#N/A
3/24/2014 6:00 PM,-0.013,0.056,0.022,0.033,#N/A
3/24/2014 8:00 PM,-0.029,0.044,0.011,0.027,#N/A
3/24/2014 10:00 PM,-0.041,0.034,0.004,0.020,#N/A
3/25/2014 12:00 AM,-0.048,0.030,0.001,0.018,#N/A
3/25/2014 2:00 AM,-0.052,0.028,-0.001,0.016,#N/A
3/25/2014 4:00 AM,-0.055,0.025,-0.003,0.015,#N/A
3/25/2014 6:00 AM,-0.056,0.024,-0.004,0.014,#N/A
3/25/2014 8:00 AM,-0.057,0.024,-0.004,0.014,#N/A
3/25/2014 10:00 AM,-0.048,0.036,0.003,0.020,#N/A
3/25/2014 12:00 PM,-0.026,0.051,0.017,0.029,#N/A
3/25/2014 2:00 PM,-0.017,0.055,0.022,0.032,#N/A
3/25/2014 4:00 PM,-0.018,0.053,0.019,0.031,#N/A
3/25/2014 6:00 PM,-0.021,0.052,0.018,0.031,#N/A
3/25/2014 8:00 PM,-0.031,0.042,0.010,0.025,#N/A
3/25/2014 10:00 PM,-0.007,0.070,0.017,0.027,#N/A
3/26/2014 12:00 AM,0.018,0.105,0.028,0.057,#N/A
3/26/2014 2:00 AM,0.023,0.113,0.035,0.076,#N/A
3/26/2014 4:00 AM,0.017,0.105,0.030,0.091,#N/A
3/26/2014 6:00 AM,0.015,0.100,0.030,0.097,#N/A
3/26/2014 8:00 AM,0.015,0.097,0.029,0.102,#N/A
3/26/2014 10:00 AM,0.013,0.097,0.035,0.119,#N/A
3/26/2014 12:00 PM,0.013,0.098,0.042,0.128,#N/A
3/26/2014 2:00 PM,0.016,0.100,0.045,0.126,#N/A
3/26/2014 4:00 PM,0.017,0.099,0.045,0.122,#N/A
3/26/2014 6:00 PM,0.014,0.093,0.041,0.119,#N/A
3/26/2014 8:00 PM,0.004,0.085,0.032,0.115,#N/A
3/26/2014 10:00 PM,-0.004,0.078,0.028,0.112,#N/A
3/27/2014 12:00 AM,-0.008,0.075,0.025,0.108,#N/A
3/27/2014 2:00 AM,-0.010,0.072,0.023,0.105,#N/A
3/27/2014 4:00 AM,-0.012,0.070,0.022,0.103,#N/A
3/27/2014 6:00 AM,-0.017,0.067,0.019,0.101,#N/A
3/27/2014 8:00 AM,-0.018,0.065,0.018,0.099,#N/A
3/27/2014 10:00 AM,-0.013,0.070,0.022,0.096,#N/A
3/27/2014 12:00 PM,-0.001,0.078,0.032,0.096,#N/A
3/27/2014 2:00 PM,0.006,0.081,0.035,0.096,#N/A
3/27/2014 4:00 PM,0.008,0.082,0.036,0.096,#N/A
3/27/2014 6:00 PM,0.005,0.078,0.033,0.093,#N/A
3/27/2014 8:00 PM,-0.005,0.069,0.026,0.089,#N/A
3/27/2014 10:00 PM,-0.015,0.062,0.019,0.086,#N/A
3/28/2014 12:00 AM,-0.020,0.058,0.016,0.084,#N/A
3/28/2014 2:00 AM,-0.023,0.057,0.015,0.082,#N/A
3/28/2014 4:00 AM,-0.026,0.055,0.013,0.080,#N/A
3/28/2014 6:00 AM,-0.026,0.054,0.013,0.079,#N/A
3/28/2014 8:00 AM,-0.029,0.052,0.011,0.078,#N/A
3/28/2014 10:00 AM,-0.021,0.061,0.018,0.078,#N/A
3/28/2014 12:00 PM,-0.005,0.071,0.030,0.081,#N/A
3/28/2014 2:00 PM,0.004,0.075,0.035,0.082,#N/A
3/28/2014 4:00 PM,0.008,0.077,0.037,0.082,#N/A
3/28/2014 6:00 PM,0.006,0.074,0.035,0.082,#N/A
3/28/2014 8:00 PM,-0.006,0.064,0.026,0.077,#N/A
3/28/2014 10:00 PM,-0.019,0.055,0.018,0.072,#N/A
3/29/2014 12:00 AM,-0.023,0.051,0.015,0.070,#N/A
3/29/2014 2:00 AM,-0.031,0.047,0.012,0.067,#N/A
3/29/2014 4:00 AM,-0.035,0.045,0.009,0.065,#N/A
3/29/2014 6:00 AM,-0.037,0.042,0.007,0.064,#N/A
3/29/2014 8:00 AM,-0.040,0.041,0.006,0.064,#N/A
3/29/2014 10:00 AM,-0.030,0.053,0.014,0.066,#N/A
3/29/2014 12:00 PM,-0.011,0.064,0.028,0.071,#N/A
3/29/2014 2:00 PM,-0.001,0.069,0.032,0.073,#N/A
3/29/2014 4:00 PM,0.002,0.071,0.035,0.073,#N/A
3/29/2014 6:00 PM,-0.001,0.068,0.031,0.071,#N/A
3/29/2014 8:00 PM,-0.012,0.058,0.022,0.067,#N/A
3/29/2014 10:00 PM,-0.025,0.049,0.015,0.061,#N/A
3/30/2014 12:00 AM,-0.032,0.044,0.011,0.058,#N/A
3/30/2014 2:00 AM,-0.037,0.041,0.009,0.056,#N/A
3/30/2014 4:00 AM,-0.041,0.039,0.007,0.055,#N/A
3/30/2014 6:00 AM,-0.043,0.037,0.006,0.054,#N/A
3/30/2014 8:00 AM,-0.043,0.037,0.006,0.054,#N/A
3/30/2014 10:00 AM,-0.031,0.048,0.013,0.058,#N/A
3/30/2014 12:00 PM,-0.017,0.058,0.022,0.063,#N/A
3/30/2014 2:00 PM,-0.008,0.063,0.027,0.064,#N/A
3/30/2014 4:00 PM,-0.003,0.065,0.029,0.065,#N/A
3/30/2014 6:00 PM,-0.005,0.064,0.027,0.064,#N/A
3/30/2014 8:00 PM,-0.013,0.055,0.019,0.059,#N/A
3/30/2014 10:00 PM,-0.022,0.049,0.015,0.055,#N/A
3/31/2014 12:00 AM,-0.027,0.045,0.012,0.053,#N/A
3/31/2014 2:00 AM,-0.030,0.043,0.010,0.051,#N/A
3/31/2014 4:00 AM,-0.035,0.039,0.007,0.049,#N/A
3/31/2014 6:00 AM,-0.041,0.035,0.005,0.047,#N/A
3/31/2014 8:00 AM,-0.044,0.032,0.003,0.045,#N/A
3/31/2014 10:00 AM,-0.032,0.047,0.011,0.051,#N/A
3/31/2014 12:00 PM,-0.016,0.058,0.023,0.056,#N/A
3/31/2014 2:00 PM,-0.008,0.062,0.027,0.058,#N/A
3/31/2014 4:00 PM,-0.005,0.063,0.028,0.058,#N/A
3/31/2014 6:00 PM,-0.008,0.060,0.025,0.057,#N/A
3/31/2014 8:00 PM,-0.019,0.050,0.016,0.051,#N/A
3/31/2014 10:00 PM,-0.033,0.039,0.008,0.043,#N/A
4/1/2014 12:00 AM,-0.037,0.036,0.006,0.042,#N/A
4/1/2014 2:00 AM,-0.043,0.032,0.003,0.040,#N/A
4/1/2014 4:00 AM,-0.045,0.031,0.002,0.040,#N/A
4/1/2014 6:00 AM,-0.048,0.030,0.001,0.039,#N/A
4/1/2014 8:00 AM,-0.048,0.029,0.000,0.038,#N/A
4/1/2014 10:00 AM,-0.035,0.044,0.008,0.044,#N/A
4/1/2014 12:00 PM,-0.021,0.053,0.018,0.050,#N/A
4/1/2014 2:00 PM,-0.017,0.056,0.020,0.050,#N/A
4/1/2014 4:00 PM,-0.011,0.058,0.024,0.051,#N/A
4/1/2014 6:00 PM,-0.016,0.054,0.019,0.049,#N/A
4/1/2014 8:00 PM,-0.023,0.048,0.014,0.045,#N/A
4/1/2014 10:00 PM,-0.034,0.039,0.007,0.039,#N/A
4/2/2014 12:00 AM,-0.041,0.033,0.004,0.036,#N/A
4/2/2014 2:00 AM,-0.045,0.030,0.002,0.034,#N/A
4/2/2014 4:00 AM,-0.044,0.031,0.002,0.035,#N/A
4/2/2014 6:00 AM,-0.044,0.031,0.002,0.035,#N/A
4/2/2014 8:00 AM,-0.049,0.029,0.000,0.032,#N/A
4/2/2014 10:00 AM,-0.040,0.042,0.006,0.038,#N/A
4/2/2014 12:00 PM,-0.025,0.051,0.017,0.042,#N/A
4/2/2014 2:00 PM,-0.017,0.057,0.022,0.045,#N/A
4/2/2014 4:00 PM,-0.013,0.058,0.024,0.045,#N/A
4/2/2014 6:00 PM,-0.017,0.055,0.021,0.044,#N/A
4/2/2014 8:00 PM,-0.027,0.046,0.013,0.039,#N/A
4/2/2014 10:00 PM,-0.036,0.040,0.009,0.034,#N/A
4/3/2014 12:00 AM,-0.041,0.035,0.006,0.031,#N/A
4/3/2014 2:00 AM,-0.045,0.031,0.004,0.030,#N/A
4/3/2014 4:00 AM,-0.049,0.030,0.002,0.029,#N/A
4/3/2014 6:00 AM,-0.054,0.026,0.000,0.026,#N/A
4/3/2014 8:00 AM,-0.055,0.025,-0.001,0.026,#N/A
4/3/2014 10:00 AM,-0.047,0.037,0.006,0.030,#N/A
4/3/2014 12:00 PM,-0.031,0.049,0.017,0.035,#N/A
4/3/2014 2:00 PM,-0.020,0.055,0.023,0.038,#N/A
4/3/2014 4:00 PM,-0.015,0.057,0.025,0.040,#N/A
4/3/2014 6:00 PM,-0.017,0.055,0.025,0.040,#N/A
4/3/2014 8:00 PM,-0.031,0.042,0.013,0.033,#N/A
4/3/2014 10:00 PM,-0.045,0.030,0.004,0.025,#N/A
4/4/2014 12:00 AM,-0.052,0.026,0.001,0.023,#N/A
4/4/2014 2:00 AM,-0.057,0.023,-0.001,0.021,#N/A
4/4/2014 4:00 AM,-0.059,0.021,-0.003,0.020,#N/A
4/4/2014 6:00 AM,-0.062,0.019,-0.004,0.019,#N/A
4/4/2014 8:00 AM,-0.063,0.018,-0.005,0.018,#N/A
4/4/2014 10:00 AM,-0.050,0.034,0.004,0.026,#N/A
4/4/2014 12:00 PM,-0.032,0.047,0.017,0.033,#N/A
4/4/2014 2:00 PM,-0.020,0.053,0.023,0.036,#N/A
4/4/2014 4:00 PM,-0.020,0.054,0.023,0.036,#N/A
4/4/2014 6:00 PM,-0.023,0.051,0.020,0.034,#N/A
4/4/2014 8:00 PM,-0.033,0.042,0.012,0.029,#N/A
4/4/2014 10:00 PM,-0.041,0.036,0.007,0.025,#N/A
4/5/2014 12:00 AM,-0.045,0.032,0.005,0.023,#N/A
4/5/2014 2:00 AM,-0.048,0.030,0.003,0.022,#N/A
4/5/2014 4:00 AM,-0.051,0.028,0.002,0.021,#N/A
4/5/2014 6:00 AM,-0.057,0.024,-0.001,0.018,#N/A
4/5/2014 8:00 AM,-0.056,0.025,-0.001,0.019,#N/A
4/5/2014 10:00 AM,-0.045,0.037,0.006,0.024,#N/A
4/5/2014 12:00 PM,-0.030,0.049,0.016,0.030,#N/A
4/5/2014 2:00 PM,-0.023,0.053,0.021,0.032,#N/A
4/5/2014 4:00 PM,-0.020,0.055,0.023,0.033,#N/A
4/5/2014 6:00 PM,-0.022,0.052,0.021,0.032,#N/A
4/5/2014 8:00 PM,-0.034,0.042,0.012,0.027,#N/A
4/5/2014 10:00 PM,-0.043,0.033,0.006,0.021,#N/A
4/6/2014 12:00 AM,-0.047,0.031,0.005,0.020,#N/A
4/6/2014 2:00 AM,-0.049,0.030,0.003,0.019,#N/A
4/6/2014 4:00 AM,-0.051,0.028,0.002,0.018,#N/A
4/6/2014 6:00 AM,-0.057,0.024,-0.001,0.015,#N/A
4/6/2014 8:00 AM,-0.059,0.021,-0.003,0.014,#N/A
4/6/2014 10:00 AM,-0.049,0.035,0.005,0.021,#N/A
4/6/2014 12:00 PM,-0.032,0.049,0.018,0.028,#N/A
4/6/2014 2:00 PM,-0.019,0.054,0.024,0.031,#N/A
4/6/2014 4:00 PM,-0.020,0.053,0.023,0.030,#N/A
4/6/2014 6:00 PM,-0.023,0.050,0.020,0.030,#N/A
4/6/2014 8:00 PM,-0.033,0.042,0.011,0.024,#N/A
4/6/2014 10:00 PM,-0.039,0.037,0.008,0.021,#N/A
4/7/2014 12:00 AM,-0.047,0.030,0.004,0.018,#N/A
4/7/2014 2:00 AM,-0.051,0.027,0.002,0.016,#N/A
4/7/2014 4:00 AM,-0.057,0.023,-0.001,0.013,#N/A
4/7/2014 6:00 AM,-0.061,0.019,-0.004,0.011,#N/A
4/7/2014 8:00 AM,-0.062,0.019,-0.004,0.011,#N/A
4/7/2014 10:00 AM,-0.048,0.035,0.004,0.019,#N/A
4/7/2014 12:00 PM,-0.032,0.046,0.015,0.025,#N/A
4/7/2014 2:00 PM,-0.021,0.051,0.021,0.028,#N/A
4/7/2014 4:00 PM,-0.017,0.053,0.024,0.030,#N/A
4/7/2014 6:00 PM,-0.018,0.053,0.024,0.030,#N/A
4/7/2014 8:00 PM,-0.029,0.042,0.013,0.026,#N/A
4/7/2014 10:00 PM,-0.045,0.030,0.005,0.016,#N/A
4/8/2014 12:00 AM,-0.051,0.025,0.002,0.014,#N/A
4/8/2014 2:00 AM,-0.055,0.022,0.000,0.013,#N/A
4/8/2014 4:00 AM,-0.058,0.020,-0.001,0.012,#N/A
4/8/2014 6:00 AM,-0.058,0.020,-0.002,0.011,#N/A
4/8/2014 8:00 AM,-0.058,0.019,-0.003,0.012,#N/A
4/8/2014 10:00 AM,-0.047,0.035,0.005,0.019,#N/A
4/8/2014 12:00 PM,-0.026,0.050,0.020,0.027,#N/A
4/8/2014 2:00 PM,-0.016,0.056,0.026,0.030,#N/A
4/8/2014 4:00 PM,-0.011,0.058,0.029,0.032,#N/A
4/8/2014 6:00 PM,-0.015,0.056,0.027,0.032,#N/A
4/8/2014 8:00 PM,-0.029,0.044,0.015,0.026,#N/A
4/8/2014 10:00 PM,-0.043,0.033,0.007,0.017,#N/A
4/9/2014 12:00 AM,-0.048,0.029,0.004,0.015,#N/A
4/9/2014 2:00 AM,-0.051,0.027,0.002,0.014,#N/A
4/9/2014 4:00 AM,-0.057,0.022,-0.001,0.011,#N/A
4/9/2014 6:00 AM,-0.061,0.020,-0.002,0.009,#N/A
4/9/2014 8:00 AM,-0.061,0.020,-0.003,0.010,#N/A
4/9/2014 10:00 AM,-0.048,0.037,0.005,0.019,#N/A
4/9/2014 12:00 PM,-0.026,0.051,0.020,0.027,#N/A
4/9/2014 2:00 PM,-0.015,0.057,0.026,0.030,#N/A
4/9/2014 4:00 PM,-0.011,0.058,0.029,0.033,#N/A
4/9/2014 6:00 PM,-0.016,0.056,0.026,0.031,#N/A
4/9/2014 8:00 PM,-0.029,0.045,0.015,0.025,#N/A
4/9/2014 10:00 PM,-0.042,0.034,0.007,0.017,#N/A
4/10/2014 12:00 AM,-0.049,0.029,0.004,0.013,#N/A
4/10/2014 2:00 AM,-0.055,0.025,0.001,0.010,#N/A
4/10/2014 4:00 AM,-0.059,0.022,-0.001,0.009,#N/A
4/10/2014 6:00 AM,-0.062,0.020,-0.002,0.008,#N/A
4/10/2014 8:00 AM,-0.061,0.021,-0.002,0.008,#N/A
4/10/2014 10:00 AM,-0.049,0.031,0.004,0.014,#N/A
4/10/2014 12:00 PM,-0.034,0.043,0.013,0.022,#N/A
4/10/2014 2:00 PM,-0.016,0.055,0.026,0.029,#N/A
4/10/2014 4:00 PM,-0.010,0.058,0.029,0.032,#N/A
4/10/2014 6:00 PM,-0.013,0.057,0.026,0.030,#N/A
4/10/2014 8:00 PM,-0.026,0.046,0.013,0.025,#N/A
4/10/2014 10:00 PM,-0.040,0.037,0.007,0.017,#N/A
4/11/2014 12:00 AM,-0.048,0.030,0.003,0.013,#N/A
4/11/2014 2:00 AM,-0.055,0.026,-0.001,0.009,#N/A
4/11/2014 4:00 AM,-0.057,0.024,-0.002,0.008,#N/A
4/11/2014 6:00 AM,-0.062,0.020,-0.004,0.006,#N/A
4/11/2014 8:00 AM,-0.063,0.019,-0.005,0.006,#N/A
4/11/2014 10:00 AM,-0.049,0.037,0.004,0.015,#N/A
4/11/2014 12:00 PM,-0.026,0.051,0.019,0.024,#N/A
4/11/2014 2:00 PM,-0.015,0.056,0.025,0.029,#N/A
4/11/2014 4:00 PM,-0.016,0.056,0.025,0.029,#N/A
4/11/2014 6:00 PM,-0.020,0.052,0.021,0.026,#N/A
4/11/2014 8:00 PM,-0.030,0.043,0.012,0.021,#N/A
4/11/2014 10:00 PM,-0.041,0.036,0.007,0.016,#N/A
4/12/2014 12:00 AM,-0.047,0.032,0.004,0.013,#N/A
4/12/2014 2:00 AM,-0.049,0.030,0.003,0.011,#N/A
4/12/2014 4:00 AM,-0.050,0.029,0.002,0.010,#N/A
4/12/2014 6:00 AM,-0.048,0.030,0.003,0.012,#N/A
4/12/2014 8:00 AM,-0.048,0.031,0.003,0.013,#N/A
4/12/2014 10:00 AM,-0.041,0.039,0.007,0.017,#N/A
4/12/2014 12:00 PM,-0.029,0.047,0.015,0.022,#N/A
4/12/2014 2:00 PM,-0.024,0.051,0.018,0.025,#N/A
