J1M2,Port 1,Port 2,Port 3,Port 4,Port 5
11/19/2013 6:00 PM,0.044,0.104,0.093,0.086,#N/A
11/19/2013 8:00 PM,0.037,0.099,0.088,0.082,#N/A
11/19/2013 10:00 PM,0.034,0.097,0.085,0.080,#N/A
11/20/2013 12:00 AM,0.032,0.096,0.083,0.079,#N/A
11/20/2013 2:00 AM,0.032,0.096,0.084,0.079,#N/A
11/20/2013 4:00 AM,0.031,0.095,0.083,0.078,#N/A
11/20/2013 6:00 AM,0.031,0.095,0.083,0.078,#N/A
11/20/2013 8:00 AM,0.032,0.095,0.084,0.078,#N/A
11/20/2013 10:00 AM,0.037,0.098,0.089,0.081,#N/A
11/20/2013 12:00 PM,0.041,0.101,0.092,0.083,#N/A
11/20/2013 2:00 PM,0.045,0.103,0.095,0.085,#N/A
11/20/2013 4:00 PM,0.049,0.105,0.096,0.086,#N/A
11/20/2013 6:00 PM,0.044,0.102,0.093,0.085,#N/A
11/20/2013 8:00 PM,0.039,0.099,0.089,0.082,#N/A
11/20/2013 10:00 PM,0.037,0.098,0.087,0.081,#N/A
11/21/2013 12:00 AM,0.035,0.096,0.086,0.080,#N/A
11/21/2013 2:00 AM,0.034,0.095,0.084,0.078,#N/A
11/21/2013 4:00 AM,0.032,0.094,0.083,0.078,#N/A
11/21/2013 6:00 AM,0.031,0.094,0.082,0.078,#N/A
11/21/2013 8:00 AM,0.031,0.094,0.083,0.078,#N/A
11/21/2013 10:00 AM,0.040,0.099,0.091,0.082,#N/A
11/21/2013 12:00 PM,0.046,0.103,0.096,0.086,#N/A
11/21/2013 2:00 PM,0.050,0.105,0.096,0.086,#N/A
11/21/2013 4:00 PM,0.049,0.105,0.096,0.086,#N/A
11/21/2013 6:00 PM,0.043,0.102,0.092,0.084,#N/A
11/21/2013 8:00 PM,0.040,0.099,0.089,0.082,#N/A
11/21/2013 10:00 PM,0.038,0.098,0.088,0.081,#N/A
11/22/2013 12:00 AM,0.037,0.098,0.087,0.080,#N/A
11/22/2013 2:00 AM,0.038,0.098,0.088,0.081,#N/A
11/22/2013 4:00 AM,0.037,0.097,0.089,0.081,#N/A
11/22/2013 6:00 AM,0.036,0.096,0.090,0.080,#N/A
11/22/2013 8:00 AM,0.035,0.095,0.090,0.079,#N/A
11/22/2013 10:00 AM,0.036,0.096,0.091,0.080,#N/A
11/22/2013 12:00 PM,0.037,0.096,0.093,0.081,#N/A
11/22/2013 2:00 PM,0.037,0.096,0.093,0.080,#N/A
11/22/2013 4:00 PM,0.035,0.094,0.090,0.079,#N/A
11/22/2013 6:00 PM,0.034,0.093,0.089,0.078,#N/A
11/22/2013 8:00 PM,0.032,0.093,0.088,0.078,#N/A
11/22/2013 10:00 PM,0.031,0.092,0.087,0.077,#N/A
11/23/2013 12:00 AM,0.030,0.092,0.087,0.076,#N/A
11/23/2013 2:00 AM,0.030,0.091,0.086,0.076,#N/A
11/23/2013 4:00 AM,0.030,0.091,0.086,0.076,#N/A
11/23/2013 6:00 AM,0.030,0.091,0.086,0.076,#N/A
11/23/2013 8:00 AM,0.030,0.091,0.086,0.076,#N/A
11/23/2013 10:00 AM,0.030,0.092,0.086,0.076,#N/A
11/23/2013 12:00 PM,0.031,0.092,0.087,0.077,#N/A
11/23/2013 2:00 PM,0.032,0.093,0.089,0.078,#N/A
11/23/2013 4:00 PM,0.032,0.092,0.089,0.078,#N/A
11/23/2013 6:00 PM,0.030,0.092,0.087,0.077,#N/A
11/23/2013 8:00 PM,0.030,0.091,0.086,0.075,#N/A
11/23/2013 10:00 PM,0.030,0.090,0.086,0.074,#N/A
11/24/2013 12:00 AM,0.030,0.092,0.086,0.074,#N/A
11/24/2013 2:00 AM,0.030,0.093,0.086,0.074,#N/A
11/24/2013 4:00 AM,0.030,0.095,0.086,0.074,#N/A
11/24/2013 6:00 AM,0.030,0.096,0.087,0.074,#N/A
11/24/2013 8:00 AM,0.031,0.096,0.087,0.074,#N/A
11/24/2013 10:00 AM,0.032,0.097,0.090,0.074,#N/A
11/24/2013 12:00 PM,0.037,0.102,0.096,0.076,#N/A
11/24/2013 2:00 PM,0.055,0.112,0.110,0.080,#N/A
11/24/2013 4:00 PM,0.066,0.117,0.117,0.083,#N/A
11/24/2013 6:00 PM,0.065,0.118,0.118,0.084,#N/A
11/24/2013 8:00 PM,0.064,0.119,0.118,0.085,#N/A
11/24/2013 10:00 PM,0.064,0.120,0.119,0.085,#N/A
11/25/2013 12:00 AM,0.064,0.120,0.120,0.086,#N/A
11/25/2013 2:00 AM,0.064,0.120,0.120,0.086,#N/A
11/25/2013 4:00 AM,0.063,0.120,0.120,0.086,#N/A
11/25/2013 6:00 AM,0.063,0.120,0.120,0.086,#N/A
11/25/2013 8:00 AM,0.063,0.120,0.120,0.086,#N/A
11/25/2013 10:00 AM,0.063,0.120,0.120,0.086,#N/A
11/25/2013 12:00 PM,0.066,0.121,0.121,0.088,#N/A
11/25/2013 2:00 PM,0.069,0.121,0.122,0.089,#N/A
11/25/2013 4:00 PM,0.070,0.121,0.120,0.090,#N/A
11/25/2013 6:00 PM,0.065,0.119,0.117,0.089,#N/A
11/25/2013 8:00 PM,0.060,0.116,0.113,0.086,#N/A
11/25/2013 10:00 PM,0.057,0.114,0.110,0.086,#N/A
11/26/2013 12:00 AM,0.052,0.111,0.107,0.085,#N/A
11/26/2013 2:00 AM,0.047,0.108,0.103,0.084,#N/A
11/26/2013 4:00 AM,0.043,0.105,0.099,0.082,#N/A
11/26/2013 6:00 AM,0.041,0.102,0.095,0.081,#N/A
11/26/2013 8:00 AM,0.039,0.100,0.093,0.079,#N/A
11/26/2013 10:00 AM,0.051,0.107,0.107,0.086,#N/A
11/26/2013 12:00 PM,0.065,0.117,0.117,0.091,#N/A
11/26/2013 2:00 PM,0.071,0.122,0.120,0.093,#N/A
11/26/2013 4:00 PM,0.072,0.123,0.121,0.093,#N/A
11/26/2013 6:00 PM,0.068,0.120,0.118,0.092,#N/A
11/26/2013 8:00 PM,0.062,0.117,0.114,0.089,#N/A
11/26/2013 10:00 PM,0.058,0.114,0.111,0.086,#N/A
11/27/2013 12:00 AM,0.056,0.112,0.108,0.085,#N/A
11/27/2013 2:00 AM,0.051,0.109,0.105,0.084,#N/A
11/27/2013 4:00 AM,0.047,0.106,0.101,0.082,#N/A
11/27/2013 6:00 AM,0.043,0.103,0.097,0.081,#N/A
11/27/2013 8:00 AM,0.041,0.102,0.096,0.080,#N/A
11/27/2013 10:00 AM,0.046,0.106,0.102,0.083,#N/A
11/27/2013 12:00 PM,0.058,0.113,0.112,0.087,#N/A
11/27/2013 2:00 PM,0.064,0.117,0.115,0.089,#N/A
11/27/2013 4:00 PM,0.063,0.118,0.115,0.090,#N/A
11/27/2013 6:00 PM,0.060,0.117,0.114,0.089,#N/A
11/27/2013 8:00 PM,0.057,0.115,0.111,0.087,#N/A
11/27/2013 10:00 PM,0.054,0.113,0.109,0.086,#N/A
11/28/2013 12:00 AM,0.051,0.110,0.105,0.084,#N/A
11/28/2013 2:00 AM,0.044,0.107,0.101,0.082,#N/A
11/28/2013 4:00 AM,0.041,0.103,0.098,0.081,#N/A
11/28/2013 6:00 AM,0.038,0.101,0.095,0.079,#N/A
11/28/2013 8:00 AM,0.037,0.099,0.094,0.078,#N/A
11/28/2013 10:00 AM,0.049,0.106,0.106,0.085,#N/A
11/28/2013 12:00 PM,0.062,0.115,0.114,0.091,#N/A
11/28/2013 2:00 PM,0.069,0.121,0.118,0.093,#N/A
11/28/2013 4:00 PM,0.071,0.122,0.119,0.094,#N/A
11/28/2013 6:00 PM,0.065,0.120,0.117,0.093,#N/A
11/28/2013 8:00 PM,0.059,0.117,0.113,0.089,#N/A
11/28/2013 10:00 PM,0.057,0.115,0.110,0.088,#N/A
11/29/2013 12:00 AM,0.054,0.113,0.108,0.086,#N/A
11/29/2013 2:00 AM,0.052,0.111,0.107,0.086,#N/A
11/29/2013 4:00 AM,0.051,0.110,0.105,0.084,#N/A
11/29/2013 6:00 AM,0.047,0.108,0.102,0.083,#N/A
11/29/2013 8:00 AM,0.045,0.106,0.102,0.083,#N/A
11/29/2013 10:00 AM,0.054,0.110,0.109,0.086,#N/A
11/29/2013 12:00 PM,0.064,0.116,0.114,0.092,#N/A
11/29/2013 2:00 PM,0.070,0.122,0.119,0.095,#N/A
11/29/2013 4:00 PM,0.072,0.123,0.120,0.096,#N/A
11/29/2013 6:00 PM,0.066,0.121,0.117,0.094,#N/A
11/29/2013 8:00 PM,0.060,0.117,0.113,0.091,#N/A
11/29/2013 10:00 PM,0.057,0.115,0.111,0.089,#N/A
11/30/2013 12:00 AM,0.055,0.114,0.109,0.087,#N/A
11/30/2013 2:00 AM,0.052,0.113,0.107,0.086,#N/A
11/30/2013 4:00 AM,0.052,0.111,0.107,0.086,#N/A
11/30/2013 6:00 AM,0.051,0.111,0.106,0.085,#N/A
11/30/2013 8:00 AM,0.051,0.110,0.105,0.085,#N/A
11/30/2013 10:00 AM,0.056,0.113,0.110,0.088,#N/A
11/30/2013 12:00 PM,0.060,0.115,0.112,0.089,#N/A
11/30/2013 2:00 PM,0.065,0.118,0.115,0.092,#N/A
11/30/2013 4:00 PM,0.067,0.120,0.117,0.093,#N/A
11/30/2013 6:00 PM,0.063,0.119,0.115,0.093,#N/A
11/30/2013 8:00 PM,0.060,0.117,0.113,0.091,#N/A
11/30/2013 10:00 PM,0.058,0.116,0.112,0.090,#N/A
12/1/2013 12:00 AM,0.057,0.115,0.110,0.089,#N/A
12/1/2013 2:00 AM,0.057,0.115,0.110,0.089,#N/A
12/1/2013 4:00 AM,0.057,0.114,0.110,0.089,#N/A
12/1/2013 6:00 AM,0.057,0.114,0.110,0.089,#N/A
12/1/2013 8:00 AM,0.057,0.114,0.110,0.089,#N/A
12/1/2013 10:00 AM,0.058,0.115,0.110,0.089,#N/A
12/1/2013 12:00 PM,0.062,0.117,0.114,0.091,#N/A
12/1/2013 2:00 PM,0.066,0.120,0.117,0.093,#N/A
12/1/2013 4:00 PM,0.067,0.121,0.117,0.095,#N/A
12/1/2013 6:00 PM,0.063,0.119,0.115,0.093,#N/A
12/1/2013 8:00 PM,0.058,0.116,0.112,0.090,#N/A
12/1/2013 10:00 PM,0.055,0.115,0.110,0.089,#N/A
12/2/2013 12:00 AM,0.053,0.113,0.108,0.087,#N/A
12/2/2013 2:00 AM,0.051,0.112,0.106,0.086,#N/A
12/2/2013 4:00 AM,0.049,0.110,0.105,0.085,#N/A
12/2/2013 6:00 AM,0.047,0.109,0.103,0.084,#N/A
12/2/2013 8:00 AM,0.046,0.108,0.102,0.083,#N/A
12/2/2013 10:00 AM,0.053,0.110,0.108,0.087,#N/A
12/2/2013 12:00 PM,0.061,0.114,0.113,0.091,#N/A
12/2/2013 2:00 PM,0.067,0.119,0.116,0.094,#N/A
12/2/2013 4:00 PM,0.067,0.120,0.116,0.094,#N/A
12/2/2013 6:00 PM,0.062,0.117,0.113,0.093,#N/A
12/2/2013 8:00 PM,0.056,0.115,0.110,0.089,#N/A
12/2/2013 10:00 PM,0.053,0.113,0.107,0.088,#N/A
12/3/2013 12:00 AM,0.051,0.111,0.107,0.086,#N/A
12/3/2013 2:00 AM,0.051,0.110,0.107,0.087,#N/A
12/3/2013 4:00 AM,0.052,0.110,0.107,0.087,#N/A
12/3/2013 6:00 AM,0.052,0.110,0.107,0.087,#N/A
12/3/2013 8:00 AM,0.052,0.110,0.107,0.088,#N/A
12/3/2013 10:00 AM,0.055,0.112,0.108,0.089,#N/A
12/3/2013 12:00 PM,0.061,0.115,0.112,0.092,#N/A
12/3/2013 2:00 PM,0.064,0.116,0.113,0.093,#N/A
12/3/2013 4:00 PM,0.065,0.117,0.113,0.094,#N/A
12/3/2013 6:00 PM,0.060,0.115,0.110,0.092,#N/A
12/3/2013 8:00 PM,0.055,0.112,0.106,0.089,#N/A
12/3/2013 10:00 PM,0.051,0.110,0.104,0.087,#N/A
12/4/2013 12:00 AM,0.051,0.108,0.103,0.086,#N/A
12/4/2013 2:00 AM,0.050,0.107,0.102,0.086,#N/A
12/4/2013 4:00 AM,0.051,0.107,0.103,0.086,#N/A
12/4/2013 6:00 AM,0.051,0.107,0.102,0.086,#N/A
12/4/2013 8:00 AM,0.050,0.107,0.102,0.086,#N/A
12/4/2013 10:00 AM,0.055,0.110,0.107,0.089,#N/A
12/4/2013 12:00 PM,0.061,0.114,0.110,0.092,#N/A
12/4/2013 2:00 PM,0.064,0.119,0.110,0.093,#N/A
12/4/2013 4:00 PM,0.065,0.119,0.109,0.094,#N/A
12/4/2013 6:00 PM,0.062,0.117,0.105,0.092,#N/A
12/4/2013 8:00 PM,0.059,0.116,0.103,0.091,#N/A
12/4/2013 10:00 PM,0.057,0.115,0.102,0.089,#N/A
12/5/2013 12:00 AM,0.054,0.113,0.099,0.088,#N/A
12/5/2013 2:00 AM,0.053,0.112,0.098,0.086,#N/A
12/5/2013 4:00 AM,0.052,0.111,0.098,0.086,#N/A
12/5/2013 6:00 AM,0.053,0.111,0.098,0.086,#N/A
12/5/2013 8:00 AM,0.053,0.111,0.099,0.086,#N/A
12/5/2013 10:00 AM,0.056,0.113,0.101,0.088,#N/A
12/5/2013 12:00 PM,0.060,0.115,0.105,0.089,#N/A
12/5/2013 2:00 PM,0.062,0.116,0.105,0.090,#N/A
12/5/2013 4:00 PM,0.059,0.115,0.103,0.089,#N/A
12/5/2013 6:00 PM,0.056,0.113,0.100,0.088,#N/A
12/5/2013 8:00 PM,0.053,0.112,0.097,0.086,#N/A
12/5/2013 10:00 PM,0.051,0.110,0.096,0.085,#N/A
12/6/2013 12:00 AM,0.049,0.109,0.094,0.083,#N/A
12/6/2013 2:00 AM,0.047,0.108,0.093,0.082,#N/A
12/6/2013 4:00 AM,0.046,0.107,0.092,0.082,#N/A
12/6/2013 6:00 AM,0.044,0.106,0.090,0.081,#N/A
12/6/2013 8:00 AM,0.044,0.105,0.090,0.080,#N/A
12/6/2013 10:00 AM,0.051,0.107,0.098,0.084,#N/A
12/6/2013 12:00 PM,0.056,0.111,0.102,0.087,#N/A
12/6/2013 2:00 PM,0.061,0.115,0.104,0.089,#N/A
12/6/2013 4:00 PM,0.060,0.115,0.102,0.089,#N/A
12/6/2013 6:00 PM,0.053,0.111,0.097,0.086,#N/A
12/6/2013 8:00 PM,0.047,0.107,0.092,0.082,#N/A
12/6/2013 10:00 PM,0.043,0.105,0.089,0.080,#N/A
12/7/2013 12:00 AM,0.042,0.104,0.089,0.080,#N/A
12/7/2013 2:00 AM,0.042,0.103,0.087,0.078,#N/A
12/7/2013 4:00 AM,0.040,0.102,0.086,0.078,#N/A
12/7/2013 6:00 AM,0.040,0.102,0.086,0.078,#N/A
12/7/2013 8:00 AM,0.040,0.102,0.086,0.078,#N/A
12/7/2013 10:00 AM,0.044,0.104,0.091,0.080,#N/A
12/7/2013 12:00 PM,0.049,0.107,0.094,0.082,#N/A
12/7/2013 2:00 PM,0.051,0.108,0.096,0.084,#N/A
12/7/2013 4:00 PM,0.051,0.108,0.096,0.083,#N/A
12/7/2013 6:00 PM,0.049,0.107,0.094,0.082,#N/A
12/7/2013 8:00 PM,0.045,0.105,0.091,0.081,#N/A
12/7/2013 10:00 PM,0.042,0.104,0.089,0.079,#N/A
12/8/2013 12:00 AM,0.042,0.102,0.088,0.078,#N/A
12/8/2013 2:00 AM,0.041,0.102,0.087,0.078,#N/A
12/8/2013 4:00 AM,0.040,0.102,0.086,0.078,#N/A
12/8/2013 6:00 AM,0.040,0.102,0.086,0.078,#N/A
12/8/2013 8:00 AM,0.042,0.102,0.088,0.079,#N/A
12/8/2013 10:00 AM,0.047,0.105,0.095,0.082,#N/A
12/8/2013 12:00 PM,0.053,0.108,0.099,0.085,#N/A
12/8/2013 2:00 PM,0.057,0.111,0.100,0.086,#N/A
12/8/2013 4:00 PM,0.056,0.111,0.099,0.086,#N/A
12/8/2013 6:00 PM,0.051,0.110,0.096,0.085,#N/A
12/8/2013 8:00 PM,0.047,0.107,0.092,0.082,#N/A
12/8/2013 10:00 PM,0.043,0.105,0.089,0.080,#N/A
12/9/2013 12:00 AM,0.042,0.104,0.089,0.079,#N/A
12/9/2013 2:00 AM,0.042,0.103,0.088,0.079,#N/A
12/9/2013 4:00 AM,0.041,0.102,0.086,0.078,#N/A
12/9/2013 6:00 AM,0.040,0.101,0.086,0.078,#N/A
12/9/2013 8:00 AM,0.041,0.102,0.087,0.078,#N/A
12/9/2013 10:00 AM,0.047,0.104,0.094,0.082,#N/A
12/9/2013 12:00 PM,0.053,0.107,0.098,0.085,#N/A
12/9/2013 2:00 PM,0.057,0.111,0.100,0.086,#N/A
12/9/2013 4:00 PM,0.058,0.112,0.100,0.086,#N/A
12/9/2013 6:00 PM,0.051,0.108,0.095,0.084,#N/A
12/9/2013 8:00 PM,0.044,0.105,0.089,0.080,#N/A
12/9/2013 10:00 PM,0.041,0.102,0.086,0.078,#N/A
12/10/2013 12:00 AM,0.038,0.100,0.084,0.076,#N/A
12/10/2013 2:00 AM,0.036,0.099,0.082,0.074,#N/A
12/10/2013 4:00 AM,0.033,0.098,0.080,0.073,#N/A
12/10/2013 6:00 AM,0.031,0.096,0.078,0.072,#N/A
12/10/2013 8:00 AM,0.031,0.096,0.079,0.071,#N/A
12/10/2013 10:00 AM,0.040,0.099,0.089,0.077,#N/A
12/10/2013 12:00 PM,0.048,0.104,0.095,0.082,#N/A
12/10/2013 2:00 PM,0.054,0.109,0.099,0.083,#N/A
12/10/2013 4:00 PM,0.056,0.110,0.098,0.085,#N/A
12/10/2013 6:00 PM,0.049,0.107,0.093,0.082,#N/A
12/10/2013 8:00 PM,0.042,0.102,0.087,0.078,#N/A
12/10/2013 10:00 PM,0.038,0.100,0.084,0.076,#N/A
12/11/2013 12:00 AM,0.036,0.099,0.082,0.074,#N/A
12/11/2013 2:00 AM,0.034,0.097,0.081,0.074,#N/A
12/11/2013 4:00 AM,0.033,0.096,0.080,0.073,#N/A
12/11/2013 6:00 AM,0.032,0.096,0.079,0.073,#N/A
12/11/2013 8:00 AM,0.032,0.096,0.079,0.072,#N/A
12/11/2013 10:00 AM,0.041,0.099,0.089,0.077,#N/A
12/11/2013 12:00 PM,0.049,0.105,0.096,0.082,#N/A
12/11/2013 2:00 PM,0.056,0.110,0.099,0.085,#N/A
12/11/2013 4:00 PM,0.057,0.111,0.099,0.086,#N/A
12/11/2013 6:00 PM,0.050,0.107,0.094,0.083,#N/A
12/11/2013 8:00 PM,0.043,0.104,0.089,0.080,#N/A
12/11/2013 10:00 PM,0.042,0.102,0.087,0.078,#N/A
12/12/2013 12:00 AM,0.040,0.101,0.086,0.078,#N/A
12/12/2013 2:00 AM,0.039,0.099,0.085,0.077,#N/A
12/12/2013 4:00 AM,0.039,0.099,0.085,0.076,#N/A
12/12/2013 6:00 AM,0.040,0.100,0.086,0.077,#N/A
12/12/2013 8:00 AM,0.046,0.106,0.091,0.079,#N/A
12/12/2013 10:00 AM,0.052,0.112,0.095,0.081,#N/A
12/12/2013 12:00 PM,0.064,0.115,0.096,0.082,#N/A
12/12/2013 2:00 PM,0.107,0.126,0.114,0.084,#N/A
12/12/2013 4:00 PM,0.103,0.131,0.124,0.086,#N/A
12/12/2013 6:00 PM,0.098,0.131,0.124,0.087,#N/A
12/12/2013 8:00 PM,0.095,0.130,0.124,0.087,#N/A
12/12/2013 10:00 PM,0.094,0.130,0.123,0.087,#N/A
12/13/2013 12:00 AM,0.095,0.131,0.124,0.090,#N/A
12/13/2013 2:00 AM,0.096,0.132,0.125,0.092,#N/A
12/13/2013 4:00 AM,0.096,0.132,0.126,0.093,#N/A
12/13/2013 6:00 AM,0.096,0.132,0.125,0.093,#N/A
12/13/2013 8:00 AM,0.096,0.133,0.124,0.093,#N/A
12/13/2013 10:00 AM,0.096,0.133,0.126,0.094,#N/A
12/13/2013 12:00 PM,0.097,0.133,0.130,0.095,#N/A
12/13/2013 2:00 PM,0.099,0.134,0.131,0.097,#N/A
12/13/2013 4:00 PM,0.098,0.134,0.130,0.098,#N/A
12/13/2013 6:00 PM,0.093,0.132,0.126,0.096,#N/A
12/13/2013 8:00 PM,0.090,0.129,0.122,0.094,#N/A
12/13/2013 10:00 PM,0.087,0.127,0.120,0.093,#N/A
12/14/2013 12:00 AM,0.085,0.126,0.117,0.091,#N/A
12/14/2013 2:00 AM,0.082,0.124,0.115,0.090,#N/A
12/14/2013 4:00 AM,0.076,0.121,0.110,0.089,#N/A
12/14/2013 6:00 AM,0.067,0.117,0.106,0.089,#N/A
12/14/2013 8:00 AM,0.060,0.114,0.102,0.086,#N/A
12/14/2013 10:00 AM,0.070,0.118,0.112,0.090,#N/A
12/14/2013 12:00 PM,0.087,0.125,0.120,0.094,#N/A
12/14/2013 2:00 PM,0.092,0.130,0.124,0.097,#N/A
12/14/2013 4:00 PM,0.093,0.132,0.125,0.097,#N/A
12/14/2013 6:00 PM,0.089,0.130,0.122,0.096,#N/A
12/14/2013 8:00 PM,0.085,0.127,0.118,0.093,#N/A
12/14/2013 10:00 PM,0.082,0.124,0.115,0.090,#N/A
12/15/2013 12:00 AM,0.077,0.122,0.111,0.089,#N/A
12/15/2013 2:00 AM,0.069,0.119,0.107,0.088,#N/A
12/15/2013 4:00 AM,0.061,0.115,0.102,0.086,#N/A
12/15/2013 6:00 AM,0.056,0.111,0.099,0.084,#N/A
12/15/2013 8:00 AM,0.052,0.109,0.096,0.082,#N/A
12/15/2013 10:00 AM,0.062,0.113,0.106,0.087,#N/A
12/15/2013 12:00 PM,0.082,0.123,0.117,0.093,#N/A
12/15/2013 2:00 PM,0.089,0.128,0.122,0.096,#N/A
12/15/2013 4:00 PM,0.091,0.130,0.124,0.097,#N/A
12/15/2013 6:00 PM,0.087,0.128,0.121,0.096,#N/A
12/15/2013 8:00 PM,0.083,0.126,0.116,0.093,#N/A
12/15/2013 10:00 PM,0.080,0.124,0.113,0.091,#N/A
12/16/2013 12:00 AM,0.077,0.122,0.111,0.089,#N/A
12/16/2013 2:00 AM,0.070,0.120,0.107,0.088,#N/A
12/16/2013 4:00 AM,0.063,0.116,0.102,0.086,#N/A
12/16/2013 6:00 AM,0.058,0.113,0.099,0.084,#N/A
12/16/2013 8:00 AM,0.054,0.110,0.097,0.082,#N/A
12/16/2013 10:00 AM,0.064,0.115,0.107,0.088,#N/A
12/16/2013 12:00 PM,0.082,0.122,0.117,0.093,#N/A
12/16/2013 2:00 PM,0.089,0.128,0.122,0.097,#N/A
12/16/2013 4:00 PM,0.090,0.130,0.123,0.099,#N/A
12/16/2013 6:00 PM,0.087,0.128,0.120,0.097,#N/A
12/16/2013 8:00 PM,0.083,0.126,0.117,0.094,#N/A
12/16/2013 10:00 PM,0.080,0.124,0.114,0.092,#N/A
12/17/2013 12:00 AM,0.078,0.122,0.112,0.090,#N/A
12/17/2013 2:00 AM,0.075,0.121,0.110,0.089,#N/A
12/17/2013 4:00 AM,0.069,0.120,0.107,0.088,#N/A
12/17/2013 6:00 AM,0.064,0.117,0.104,0.086,#N/A
12/17/2013 8:00 AM,0.059,0.115,0.102,0.085,#N/A
12/17/2013 10:00 AM,0.070,0.117,0.110,0.089,#N/A
12/17/2013 12:00 PM,0.083,0.123,0.117,0.095,#N/A
12/17/2013 2:00 PM,0.089,0.128,0.121,0.098,#N/A
