J2M1,Port 1,Port 2,Port 3,Port 4,Port 5
1403 records,10HS Soil Moisture,10HS Soil Moisture,10HS Soil Moisture,10HS Soil Moisture,10HS Soil Moisture
Measurement Time,m³/m³ VWC,m³/m³ VWC,m³/m³ VWC,m³/m³ VWC,m³/m³ VWC
3/10/2014 2:00 AM,-0.012,0.056,0.027,0.069,#N/A
3/10/2014 4:00 AM,-0.015,0.054,0.025,0.068,#N/A
3/10/2014 6:00 AM,-0.018,0.052,0.024,0.067,#N/A
3/10/2014 8:00 AM,-0.017,0.055,0.025,0.068,#N/A
3/10/2014 10:00 AM,-0.002,0.070,0.039,0.072,#N/A
3/10/2014 12:00 PM,0.013,0.078,0.047,0.075,#N/A
3/10/2014 2:00 PM,0.019,0.081,0.050,0.077,#N/A
3/10/2014 4:00 PM,0.019,0.081,0.050,0.077,#N/A
3/10/2014 6:00 PM,0.012,0.074,0.042,0.074,#N/A
3/10/2014 8:00 PM,0.001,0.064,0.034,0.069,#N/A
3/10/2014 10:00 PM,-0.004,0.060,0.030,0.067,#N/A
3/11/2014 12:00 AM,-0.008,0.058,0.029,0.065,#N/A
3/11/2014 2:00 AM,-0.012,0.055,0.026,0.064,#N/A
3/11/2014 4:00 AM,-0.015,0.054,0.025,0.064,#N/A
3/11/2014 6:00 AM,-0.017,0.051,0.023,0.062,#N/A
3/11/2014 8:00 AM,-0.017,0.054,0.024,0.063,#N/A
3/11/2014 10:00 AM,-0.002,0.069,0.037,0.067,#N/A
3/11/2014 12:00 PM,0.011,0.075,0.045,0.070,#N/A
3/11/2014 2:00 PM,0.018,0.078,0.048,0.073,#N/A
3/11/2014 4:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A
